# Real space auto- and cross-spectra.
# z=2.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     4.13586e+04     1.16844e+04     3.59753e+03
    1.04717e-02     4.74717e+04     1.43822e+04     4.55612e+03
    1.42665e-02     3.95504e+04     1.15190e+04     3.57008e+03
    1.81228e-02     5.55026e+04     1.62250e+04     4.99864e+03
    2.24845e-02     4.60483e+04     1.37105e+04     4.30810e+03
    2.64508e-02     4.23735e+04     1.23324e+04     3.79771e+03
    3.04474e-02     3.98373e+04     1.17254e+04     3.66901e+03
    3.47320e-02     3.27131e+04     9.48344e+03     2.98031e+03
    3.88308e-02     3.18678e+04     9.20841e+03     2.88290e+03
    4.28140e-02     2.69485e+04     7.62604e+03     2.37639e+03
    4.68856e-02     2.56733e+04     7.24812e+03     2.26947e+03
    5.09858e-02     2.62669e+04     7.37988e+03     2.29962e+03
    5.51458e-02     2.43039e+04     6.73750e+03     2.08230e+03
    5.92243e-02     2.32805e+04     6.34722e+03     1.95404e+03
    6.32864e-02     2.17380e+04     5.88673e+03     1.81191e+03
    6.73674e-02     2.05527e+04     5.57778e+03     1.73505e+03
    7.14960e-02     2.00380e+04     5.36914e+03     1.65161e+03
    7.55894e-02     1.97335e+04     5.27093e+03     1.62170e+03
    7.96660e-02     1.73979e+04     4.59209e+03     1.41845e+03
    8.38183e-02     1.64301e+04     4.27828e+03     1.32281e+03
    8.78941e-02     1.52859e+04     3.90750e+03     1.19632e+03
    9.19238e-02     1.46773e+04     3.72575e+03     1.14367e+03
    9.60446e-02     1.39644e+04     3.48168e+03     1.06872e+03
    1.00128e-01     1.28754e+04     3.12778e+03     9.56799e+02
    1.04209e-01     1.23375e+04     2.96487e+03     9.03871e+02
    1.08333e-01     1.22939e+04     2.94507e+03     8.92356e+02
    1.12448e-01     1.16484e+04     2.77924e+03     8.50110e+02
    1.16521e-01     1.15175e+04     2.70349e+03     8.18128e+02
    1.20596e-01     1.13392e+04     2.61068e+03     7.83521e+02
    1.24665e-01     1.07727e+04     2.49073e+03     7.52526e+02
    1.28771e-01     1.07028e+04     2.43093e+03     7.28829e+02
    1.32874e-01     1.03094e+04     2.30824e+03     6.89041e+02
    1.36975e-01     1.01537e+04     2.28786e+03     6.88205e+02
    1.41075e-01     9.96746e+03     2.19176e+03     6.51653e+02
    1.45172e-01     9.31882e+03     2.01326e+03     5.99489e+02
    1.49268e-01     9.12470e+03     1.94183e+03     5.74964e+02
    1.53330e-01     8.64345e+03     1.82892e+03     5.44576e+02
    1.57416e-01     8.41397e+03     1.72339e+03     5.08523e+02
    1.61514e-01     8.14070e+03     1.64713e+03     4.82765e+02
    1.65592e-01     7.89916e+03     1.58356e+03     4.66573e+02
    1.69693e-01     7.74712e+03     1.52815e+03     4.45491e+02
    1.73803e-01     7.59264e+03     1.47878e+03     4.31246e+02
    1.77905e-01     7.48482e+03     1.44587e+03     4.21738e+02
    1.82001e-01     7.35482e+03     1.40977e+03     4.12553e+02
    1.86092e-01     7.21834e+03     1.37517e+03     3.99787e+02
    1.90161e-01     7.21769e+03     1.34507e+03     3.87899e+02
    1.94237e-01     7.07701e+03     1.31004e+03     3.76797e+02
    1.98334e-01     6.81898e+03     1.25846e+03     3.66098e+02
    2.02427e-01     6.74543e+03     1.22479e+03     3.53880e+02
    2.06523e-01     6.58753e+03     1.17268e+03     3.37581e+02
    2.10626e-01     6.40068e+03     1.13007e+03     3.24175e+02
    2.14724e-01     6.38364e+03     1.10485e+03     3.14512e+02
    2.18827e-01     6.21444e+03     1.06035e+03     3.01351e+02
    2.22903e-01     6.06259e+03     1.01298e+03     2.87529e+02
    2.26990e-01     5.97149e+03     9.94009e+02     2.82703e+02
    2.31084e-01     5.84136e+03     9.49717e+02     2.69696e+02
    2.35153e-01     5.82044e+03     9.35020e+02     2.62730e+02
    2.39244e-01     5.74472e+03     9.21049e+02     2.58833e+02
    2.43338e-01     5.68461e+03     9.09669e+02     2.54191e+02
    2.47445e-01     5.56189e+03     8.74652e+02     2.46496e+02
    2.51539e-01     5.58818e+03     8.75384e+02     2.42602e+02
    2.55609e-01     5.44245e+03     8.38519e+02     2.34368e+02
    2.59718e-01     5.45231e+03     8.32484e+02     2.30983e+02
    2.63814e-01     5.29949e+03     8.04489e+02     2.23604e+02
    2.67904e-01     5.25587e+03     7.88582e+02     2.19043e+02
    2.71993e-01     5.22972e+03     7.70754e+02     2.12106e+02
    2.76068e-01     5.13133e+03     7.37355e+02     2.02602e+02
    2.80171e-01     5.04000e+03     7.22084e+02     1.97157e+02
    2.84268e-01     4.95719e+03     7.01056e+02     1.92262e+02
    2.88346e-01     4.96011e+03     6.94348e+02     1.89144e+02
    2.92426e-01     4.93048e+03     6.77386e+02     1.82770e+02
