# Real space auto- and cross-spectra.
# z=1.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.18590e+04     6.95316e+03     4.50378e+03
    1.04717e-02     3.26015e+04     1.84285e+04     1.09008e+04
    1.42665e-02     2.84014e+04     1.61347e+04     9.63404e+03
    1.81228e-02     2.74282e+04     1.56607e+04     9.47265e+03
    2.24845e-02     2.93713e+04     1.65016e+04     9.72990e+03
    2.64508e-02     2.21750e+04     1.22378e+04     7.19578e+03
    3.04474e-02     2.24576e+04     1.24331e+04     7.38717e+03
    3.47320e-02     1.91842e+04     1.03934e+04     6.07563e+03
    3.88308e-02     1.71466e+04     9.40057e+03     5.60263e+03
    4.28140e-02     1.67271e+04     9.09721e+03     5.40175e+03
    4.68856e-02     1.55272e+04     8.36523e+03     4.93934e+03
    5.09858e-02     1.50764e+04     7.97044e+03     4.65623e+03
    5.51458e-02     1.35719e+04     7.25078e+03     4.32323e+03
    5.92243e-02     1.29148e+04     6.71136e+03     3.90303e+03
    6.32864e-02     1.29225e+04     6.72105e+03     3.93029e+03
    6.73674e-02     1.21968e+04     6.36612e+03     3.75585e+03
    7.14960e-02     1.16015e+04     6.01815e+03     3.52474e+03
    7.55894e-02     1.11000e+04     5.68649e+03     3.31487e+03
    7.96660e-02     1.02017e+04     5.14446e+03     2.99748e+03
    8.38183e-02     9.70354e+03     4.82653e+03     2.80375e+03
    8.78941e-02     9.05676e+03     4.45571e+03     2.57800e+03
    9.19238e-02     8.42543e+03     4.16191e+03     2.44494e+03
    9.60446e-02     7.77593e+03     3.80389e+03     2.23369e+03
    1.00128e-01     7.32413e+03     3.50920e+03     2.05551e+03
    1.04209e-01     7.13420e+03     3.36903e+03     1.95797e+03
    1.08333e-01     6.66975e+03     3.14134e+03     1.84835e+03
    1.12448e-01     6.40104e+03     2.98191e+03     1.75197e+03
    1.16521e-01     6.36358e+03     2.94910e+03     1.72025e+03
    1.20596e-01     6.36937e+03     2.91984e+03     1.69791e+03
    1.24665e-01     6.05465e+03     2.75216e+03     1.60328e+03
    1.28771e-01     5.92666e+03     2.68153e+03     1.56169e+03
    1.32874e-01     5.88335e+03     2.64598e+03     1.53351e+03
    1.36975e-01     5.44217e+03     2.40317e+03     1.40060e+03
    1.41075e-01     5.39274e+03     2.37429e+03     1.38039e+03
    1.45172e-01     5.09543e+03     2.21328e+03     1.28849e+03
    1.49268e-01     4.95541e+03     2.12651e+03     1.23184e+03
    1.53330e-01     4.80777e+03     2.03116e+03     1.17524e+03
    1.57416e-01     4.56127e+03     1.87682e+03     1.08915e+03
    1.61514e-01     4.44133e+03     1.82171e+03     1.05991e+03
    1.65592e-01     4.29281e+03     1.75121e+03     1.02506e+03
    1.69693e-01     4.16193e+03     1.67323e+03     9.79442e+02
    1.73803e-01     4.09944e+03     1.61892e+03     9.40115e+02
    1.77905e-01     4.03063e+03     1.58508e+03     9.17582e+02
    1.82001e-01     3.89142e+03     1.51595e+03     8.84165e+02
    1.86092e-01     3.85028e+03     1.49231e+03     8.69820e+02
    1.90161e-01     3.80073e+03     1.45493e+03     8.44995e+02
    1.94237e-01     3.74209e+03     1.43290e+03     8.36481e+02
    1.98334e-01     3.67282e+03     1.37543e+03     7.96082e+02
    2.02427e-01     3.54142e+03     1.32227e+03     7.70643e+02
    2.06523e-01     3.51408e+03     1.29553e+03     7.51414e+02
    2.10626e-01     3.42156e+03     1.24565e+03     7.24697e+02
    2.14724e-01     3.34108e+03     1.20423e+03     6.96200e+02
    2.18827e-01     3.26230e+03     1.15172e+03     6.68066e+02
    2.22903e-01     3.19757e+03     1.11316e+03     6.44416e+02
    2.26990e-01     3.15309e+03     1.09672e+03     6.35697e+02
    2.31084e-01     3.04734e+03     1.04221e+03     6.06940e+02
    2.35153e-01     3.01310e+03     1.01841e+03     5.89834e+02
    2.39244e-01     3.02495e+03     1.01334e+03     5.85301e+02
    2.43338e-01     2.95026e+03     9.69023e+02     5.61828e+02
    2.47445e-01     2.92610e+03     9.52376e+02     5.51906e+02
    2.51539e-01     2.87669e+03     9.39555e+02     5.48559e+02
    2.55609e-01     2.84646e+03     9.17764e+02     5.31819e+02
    2.59718e-01     2.80820e+03     8.89322e+02     5.17009e+02
    2.63814e-01     2.76561e+03     8.70131e+02     5.03943e+02
    2.67904e-01     2.71902e+03     8.44465e+02     4.88299e+02
    2.71993e-01     2.73612e+03     8.47151e+02     4.88823e+02
    2.76068e-01     2.62370e+03     7.94749e+02     4.64537e+02
    2.80171e-01     2.61623e+03     7.87063e+02     4.57167e+02
    2.84268e-01     2.56861e+03     7.64722e+02     4.44589e+02
    2.88346e-01     2.53472e+03     7.46517e+02     4.34374e+02
    2.92426e-01     2.51294e+03     7.31240e+02     4.24393e+02
    2.96514e-01     2.47358e+03     7.13493e+02     4.16002e+02
    3.00627e-01     2.45998e+03     7.02101e+02     4.06791e+02
    3.04729e-01     2.42498e+03     6.80711e+02     3.94616e+02
    3.08821e-01     2.41355e+03     6.81762e+02     3.94527e+02
    3.12919e-01     2.38294e+03     6.58480e+02     3.81760e+02
    3.16999e-01     2.33935e+03     6.43028e+02     3.76289e+02
    3.21078e-01     2.31481e+03     6.32036e+02     3.69542e+02
    3.25167e-01     2.31622e+03     6.24421e+02     3.63015e+02
    3.29247e-01     2.28152e+03     6.07407e+02     3.53798e+02
    3.33333e-01     2.25725e+03     5.96899e+02     3.48439e+02
    3.37443e-01     2.24684e+03     5.89913e+02     3.43519e+02
    3.41545e-01     2.23416e+03     5.79860e+02     3.37033e+02
    3.45625e-01     2.21804e+03     5.66747e+02     3.29532e+02
    3.49715e-01     2.20117e+03     5.58906e+02     3.24793e+02
    3.53817e-01     2.15852e+03     5.41712e+02     3.16077e+02
    3.57906e-01     2.15504e+03     5.39083e+02     3.12908e+02
    3.61975e-01     2.12695e+03     5.26785e+02     3.07838e+02
    3.66071e-01     2.12135e+03     5.18053e+02     3.01187e+02
    3.70189e-01     2.09787e+03     5.05634e+02     2.96586e+02
    3.74277e-01     2.08256e+03     4.97456e+02     2.89888e+02
    3.78356e-01     2.07432e+03     4.92166e+02     2.87278e+02
    3.82448e-01     2.06362e+03     4.87292e+02     2.82549e+02
    3.86535e-01     2.05784e+03     4.82316e+02     2.79507e+02
    3.90624e-01     2.02616e+03     4.70993e+02     2.74262e+02
    3.94706e-01     2.00422e+03     4.61374e+02     2.69265e+02
    3.98794e-01     1.98740e+03     4.52095e+02     2.63391e+02
    4.02896e-01     1.99154e+03     4.49555e+02     2.61838e+02
    4.06986e-01     1.96825e+03     4.40805e+02     2.57912e+02
    4.11069e-01     1.96390e+03     4.37088e+02     2.53704e+02
    4.15170e-01     1.94607e+03     4.24826e+02     2.48189e+02
    4.19263e-01     1.93647e+03     4.19701e+02     2.44683e+02
    4.23353e-01     1.91713e+03     4.12129e+02     2.40101e+02
    4.27447e-01     1.90759e+03     4.10907e+02     2.38807e+02
    4.31534e-01     1.89268e+03     4.00085e+02     2.33717e+02
    4.35624e-01     1.88095e+03     3.93248e+02     2.30877e+02
    4.39718e-01     1.88496e+03     3.93870e+02     2.28604e+02
    4.43804e-01     1.88042e+03     3.89139e+02     2.26431e+02
    4.47892e-01     1.86818e+03     3.82590e+02     2.23061e+02
    4.51977e-01     1.84012e+03     3.74557e+02     2.18417e+02
    4.56067e-01     1.83920e+03     3.69875e+02     2.15528e+02
    4.60165e-01     1.82179e+03     3.65924e+02     2.13603e+02
    4.64260e-01     1.81452e+03     3.61614e+02     2.11576e+02
    4.68355e-01     1.80722e+03     3.54101e+02     2.07640e+02
    4.72450e-01     1.80214e+03     3.51331e+02     2.05241e+02
    4.76540e-01     1.77994e+03     3.44001e+02     2.02360e+02
    4.80633e-01     1.78682e+03     3.42621e+02     2.01068e+02
    4.84718e-01     1.77280e+03     3.39302e+02     1.98313e+02
    4.88794e-01     1.76991e+03     3.36587e+02     1.96970e+02
    4.92888e-01     1.74991e+03     3.31453e+02     1.93944e+02
    4.96984e-01     1.75304e+03     3.26002e+02     1.91135e+02
    5.01073e-01     1.73551e+03     3.22478e+02     1.88408e+02
    5.05169e-01     1.72301e+03     3.18891e+02     1.87413e+02
    5.09268e-01     1.72530e+03     3.14834e+02     1.84164e+02
    5.13369e-01     1.71143e+03     3.09605e+02     1.81630e+02
    5.17441e-01     1.71515e+03     3.07228e+02     1.79809e+02
    5.21516e-01     1.70201e+03     3.02861e+02     1.77772e+02
    5.25611e-01     1.69540e+03     3.00328e+02     1.75723e+02
    5.29706e-01     1.69222e+03     2.97419e+02     1.74152e+02
    5.33801e-01     1.67948e+03     2.92976e+02     1.72120e+02
    5.37888e-01     1.66796e+03     2.91454e+02     1.70950e+02
    5.41985e-01     1.66708e+03     2.87065e+02     1.68738e+02
    5.46091e-01     1.65560e+03     2.82040e+02     1.66035e+02
    5.50174e-01     1.65289e+03     2.80205e+02     1.64735e+02
    5.54252e-01     1.64822e+03     2.75125e+02     1.61790e+02
    5.58346e-01     1.63823e+03     2.73472e+02     1.61900e+02
    5.62439e-01     1.63526e+03     2.73414e+02     1.60104e+02
    5.66527e-01     1.62920e+03     2.69360e+02     1.58110e+02
    5.70616e-01     1.62179e+03     2.67319e+02     1.57052e+02
    5.74707e-01     1.62252e+03     2.65306e+02     1.55525e+02
    5.78798e-01     1.61569e+03     2.62695e+02     1.53255e+02
    5.82883e-01     1.60248e+03     2.57396e+02     1.51518e+02
    5.86977e-01     1.60420e+03     2.55899e+02     1.50311e+02
    5.91070e-01     1.60213e+03     2.53678e+02     1.48343e+02
    5.95166e-01     1.59078e+03     2.51430e+02     1.48501e+02
    5.99260e-01     1.58669e+03     2.48470e+02     1.45850e+02
    6.03349e-01     1.57488e+03     2.45616e+02     1.44563e+02
    6.07445e-01     1.57182e+03     2.43651e+02     1.43698e+02
    6.11543e-01     1.57651e+03     2.42382e+02     1.42615e+02
    6.15623e-01     1.56412e+03     2.38675e+02     1.40297e+02
    6.19704e-01     1.56875e+03     2.37373e+02     1.39429e+02
    6.23792e-01     1.55780e+03     2.34565e+02     1.37691e+02
    6.27891e-01     1.55350e+03     2.31882e+02     1.36877e+02
    6.31991e-01     1.55177e+03     2.31197e+02     1.35521e+02
    6.36073e-01     1.54096e+03     2.27393e+02     1.33944e+02
    6.40158e-01     1.54970e+03     2.25851e+02     1.32557e+02
    6.44244e-01     1.53219e+03     2.23151e+02     1.31613e+02
    6.48338e-01     1.52378e+03     2.22086e+02     1.30628e+02
    6.52432e-01     1.52326e+03     2.18527e+02     1.29144e+02
    6.56514e-01     1.51743e+03     2.17963e+02     1.28299e+02
    6.60609e-01     1.52154e+03     2.16475e+02     1.27498e+02
    6.64712e-01     1.50890e+03     2.13237e+02     1.26120e+02
    6.68801e-01     1.50423e+03     2.11203e+02     1.24954e+02
    6.72890e-01     1.49562e+03     2.09652e+02     1.23587e+02
    6.76984e-01     1.50026e+03     2.09086e+02     1.22676e+02
    6.81074e-01     1.50160e+03     2.07513e+02     1.22059e+02
    6.85160e-01     1.49358e+03     2.06420e+02     1.21212e+02
    6.89246e-01     1.47931e+03     2.01595e+02     1.19934e+02
    6.93336e-01     1.48507e+03     2.01400e+02     1.19030e+02
    6.97434e-01     1.47733e+03     1.98731e+02     1.17974e+02
    7.01528e-01     1.47956e+03     1.99180e+02     1.17210e+02
    7.05618e-01     1.47527e+03     1.98141e+02     1.16176e+02
    7.09708e-01     1.46177e+03     1.93237e+02     1.14521e+02
    7.13796e-01     1.46508e+03     1.94207e+02     1.14719e+02
    7.17892e-01     1.46368e+03     1.92768e+02     1.13446e+02
    7.21982e-01     1.45598e+03     1.90590e+02     1.12705e+02
    7.26059e-01     1.45435e+03     1.88846e+02     1.11405e+02
    7.30145e-01     1.45189e+03     1.88160e+02     1.10880e+02
    7.34240e-01     1.44783e+03     1.85675e+02     1.09706e+02
    7.38340e-01     1.44022e+03     1.84229e+02     1.08986e+02
    7.42427e-01     1.43848e+03     1.82945e+02     1.08196e+02
    7.46511e-01     1.43331e+03     1.81208e+02     1.07250e+02
    7.50614e-01     1.42717e+03     1.79772e+02     1.06437e+02
    7.54706e-01     1.42577e+03     1.79740e+02     1.06045e+02
    7.58795e-01     1.42521e+03     1.78810e+02     1.05101e+02
    7.62888e-01     1.42047e+03     1.75617e+02     1.04025e+02
    7.66986e-01     1.41948e+03     1.75564e+02     1.03638e+02
    7.71073e-01     1.41800e+03     1.74507e+02     1.03003e+02
    7.75153e-01     1.41040e+03     1.72245e+02     1.01907e+02
    7.79241e-01     1.40859e+03     1.72063e+02     1.01212e+02
    7.83335e-01     1.40593e+03     1.70196e+02     1.00608e+02
    7.87426e-01     1.40372e+03     1.69418e+02     1.00134e+02
    7.91513e-01     1.39743e+03     1.67372e+02     9.89919e+01
    7.95606e-01     1.39576e+03     1.65274e+02     9.78852e+01
    7.99702e-01     1.39585e+03     1.66656e+02     9.78168e+01
    8.03798e-01     1.39171e+03     1.64643e+02     9.69978e+01
    8.07879e-01     1.39049e+03     1.64014e+02     9.66229e+01
    8.11963e-01     1.38181e+03     1.61865e+02     9.61735e+01
    8.16059e-01     1.38158e+03     1.61376e+02     9.50521e+01
    8.20152e-01     1.38195e+03     1.60331e+02     9.48019e+01
    8.24242e-01     1.37465e+03     1.59433e+02     9.41985e+01
    8.28331e-01     1.37092e+03     1.58162e+02     9.30709e+01
    8.32425e-01     1.37338e+03     1.57012e+02     9.26023e+01
    8.36516e-01     1.37019e+03     1.56628e+02     9.21639e+01
    8.40610e-01     1.36630e+03     1.54157e+02     9.11805e+01
    8.44704e-01     1.36186e+03     1.53009e+02     9.07402e+01
    8.48790e-01     1.35787e+03     1.52549e+02     9.02301e+01
    8.52876e-01     1.35754e+03     1.51685e+02     8.95832e+01
    8.56967e-01     1.35513e+03     1.50674e+02     8.88487e+01
    8.61059e-01     1.34975e+03     1.48985e+02     8.83039e+01
    8.65147e-01     1.34981e+03     1.48857e+02     8.76823e+01
    8.69235e-01     1.34666e+03     1.47851e+02     8.73629e+01
    8.73334e-01     1.34626e+03     1.47530e+02     8.69780e+01
    8.77429e-01     1.34304e+03     1.45750e+02     8.58010e+01
    8.81512e-01     1.33636e+03     1.46294e+02     8.57242e+01
    8.85601e-01     1.33634e+03     1.44149e+02     8.50365e+01
    8.89691e-01     1.33246e+03     1.43703e+02     8.47281e+01
    8.93784e-01     1.33240e+03     1.42406e+02     8.41513e+01
    8.97875e-01     1.32932e+03     1.41665e+02     8.34555e+01
    9.01960e-01     1.32885e+03     1.40646e+02     8.29167e+01
    9.06054e-01     1.32220e+03     1.39740e+02     8.23464e+01
    9.10146e-01     1.32184e+03     1.39531e+02     8.20988e+01
    9.14237e-01     1.31899e+03     1.38832e+02     8.15650e+01
    9.18331e-01     1.31431e+03     1.37355e+02     8.10050e+01
    9.22421e-01     1.31106e+03     1.36309e+02     8.06042e+01
    9.26509e-01     1.30918e+03     1.35786e+02     8.01799e+01
    9.30598e-01     1.30523e+03     1.35025e+02     7.98145e+01
    9.34692e-01     1.30574e+03     1.34107e+02     7.88257e+01
    9.38787e-01     1.30586e+03     1.33749e+02     7.85090e+01
    9.42873e-01     1.30336e+03     1.33631e+02     7.83627e+01
    9.46961e-01     1.30423e+03     1.32150e+02     7.75840e+01
    9.51054e-01     1.29381e+03     1.30927e+02     7.70813e+01
    9.55150e-01     1.29478e+03     1.30641e+02     7.67443e+01
    9.59240e-01     1.29187e+03     1.29771e+02     7.62033e+01
    9.63327e-01     1.28860e+03     1.28485e+02     7.56876e+01
    9.67420e-01     1.28712e+03     1.28753e+02     7.55385e+01
    9.71506e-01     1.28208e+03     1.26667e+02     7.48979e+01
    9.75588e-01     1.27537e+03     1.26254e+02     7.44759e+01
    9.79678e-01     1.28234e+03     1.26321e+02     7.41498e+01
    9.83773e-01     1.27861e+03     1.25604e+02     7.36421e+01
    9.87866e-01     1.27874e+03     1.24576e+02     7.31198e+01
    9.91960e-01     1.27210e+03     1.23625e+02     7.28222e+01
    9.96055e-01     1.27306e+03     1.23611e+02     7.23904e+01
    1.00015e+00     1.26944e+03     1.22742e+02     7.20354e+01
    1.00424e+00     1.26707e+03     1.21892e+02     7.14463e+01
    1.00832e+00     1.26531e+03     1.21466e+02     7.12254e+01
    1.01242e+00     1.26365e+03     1.20919e+02     7.08091e+01
    1.01651e+00     1.26240e+03     1.20510e+02     7.04779e+01
    1.02059e+00     1.25958e+03     1.20012e+02     7.00138e+01
    1.02468e+00     1.25541e+03     1.19118e+02     6.96815e+01
    1.02878e+00     1.25329e+03     1.18213e+02     6.91127e+01
    1.03287e+00     1.24799e+03     1.17129e+02     6.88354e+01
    1.03695e+00     1.24959e+03     1.17269e+02     6.84600e+01
    1.04105e+00     1.24700e+03     1.16638e+02     6.81020e+01
    1.04515e+00     1.24783e+03     1.16235e+02     6.78565e+01
    1.04923e+00     1.24851e+03     1.15632e+02     6.73788e+01
    1.05332e+00     1.24204e+03     1.14861e+02     6.68647e+01
    1.05741e+00     1.24215e+03     1.14470e+02     6.67133e+01
    1.06150e+00     1.23909e+03     1.13775e+02     6.63251e+01
    1.06559e+00     1.23814e+03     1.13320e+02     6.59874e+01
