# Real space auto- and cross-spectra.
# z=0.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.28986e+04     2.24784e+04     1.83079e+04
    1.04717e-02     3.02218e+04     2.32988e+04     2.04168e+04
    1.42665e-02     3.29421e+04     2.72553e+04     2.49738e+04
    1.81228e-02     2.89593e+04     2.30962e+04     2.13546e+04
    2.24845e-02     2.99736e+04     2.42320e+04     2.25010e+04
    2.64508e-02     2.89041e+04     2.23681e+04     1.98200e+04
    3.04474e-02     2.85029e+04     2.21781e+04     1.98134e+04
    3.47320e-02     2.41169e+04     1.85894e+04     1.70428e+04
    3.88308e-02     2.33136e+04     1.74814e+04     1.56945e+04
    4.28140e-02     2.14481e+04     1.60664e+04     1.46649e+04
    4.68856e-02     1.87061e+04     1.35131e+04     1.23529e+04
    5.09858e-02     1.81646e+04     1.29479e+04     1.16362e+04
    5.51458e-02     1.79922e+04     1.29773e+04     1.18441e+04
    5.92243e-02     1.72821e+04     1.23155e+04     1.12413e+04
    6.32864e-02     1.63200e+04     1.15211e+04     1.04699e+04
    6.73674e-02     1.53110e+04     1.08206e+04     1.00636e+04
    7.14960e-02     1.48499e+04     1.02534e+04     9.31871e+03
    7.55894e-02     1.40192e+04     9.50604e+03     8.68808e+03
    7.96660e-02     1.34956e+04     9.10135e+03     8.34961e+03
    8.38183e-02     1.20765e+04     7.90227e+03     7.37657e+03
    8.78941e-02     1.20035e+04     7.72223e+03     7.06572e+03
    9.19238e-02     1.09712e+04     6.93387e+03     6.44593e+03
    9.60446e-02     1.06676e+04     6.57149e+03     6.09594e+03
    1.00128e-01     1.00075e+04     6.09041e+03     5.71251e+03
    1.04209e-01     9.24728e+03     5.49695e+03     5.21361e+03
    1.08333e-01     9.22574e+03     5.32515e+03     5.00837e+03
    1.12448e-01     9.16714e+03     5.29000e+03     4.91480e+03
    1.16521e-01     8.81525e+03     5.07792e+03     4.78796e+03
    1.20596e-01     8.52521e+03     4.76787e+03     4.47515e+03
    1.24665e-01     8.40996e+03     4.66988e+03     4.41113e+03
    1.28771e-01     8.34814e+03     4.63459e+03     4.35673e+03
    1.32874e-01     7.95116e+03     4.34349e+03     4.11488e+03
    1.36975e-01     7.90439e+03     4.23439e+03     4.02647e+03
    1.41075e-01     7.48446e+03     3.92843e+03     3.75115e+03
    1.45172e-01     7.20060e+03     3.68439e+03     3.57378e+03
    1.49268e-01     6.97748e+03     3.50233e+03     3.40806e+03
    1.53330e-01     6.84785e+03     3.38996e+03     3.29153e+03
    1.57416e-01     6.65854e+03     3.18701e+03     3.08450e+03
    1.61514e-01     6.37002e+03     3.01325e+03     2.96526e+03
    1.65592e-01     6.33703e+03     2.99498e+03     2.95813e+03
    1.69693e-01     6.15149e+03     2.81999e+03     2.78953e+03
    1.73803e-01     6.13496e+03     2.80457e+03     2.73940e+03
    1.77905e-01     5.89009e+03     2.64267e+03     2.67512e+03
    1.82001e-01     5.84149e+03     2.57071e+03     2.58809e+03
    1.86092e-01     5.72868e+03     2.51374e+03     2.53801e+03
    1.90161e-01     5.59993e+03     2.39683e+03     2.42133e+03
    1.94237e-01     5.63986e+03     2.38253e+03     2.38440e+03
    1.98334e-01     5.57452e+03     2.27322e+03     2.30290e+03
    2.02427e-01     5.44725e+03     2.23745e+03     2.25992e+03
    2.06523e-01     5.30245e+03     2.14535e+03     2.19727e+03
    2.10626e-01     5.21987e+03     2.07702e+03     2.12902e+03
    2.14724e-01     5.08027e+03     1.97505e+03     2.07177e+03
    2.18827e-01     5.08641e+03     1.95608e+03     2.01180e+03
    2.22903e-01     5.00022e+03     1.89025e+03     1.97631e+03
    2.26990e-01     4.93769e+03     1.84264e+03     1.93933e+03
    2.31084e-01     4.87645e+03     1.79308e+03     1.88745e+03
    2.35153e-01     4.84654e+03     1.76201e+03     1.85540e+03
    2.39244e-01     4.70829e+03     1.65312e+03     1.76285e+03
    2.43338e-01     4.78650e+03     1.68335e+03     1.78748e+03
    2.47445e-01     4.66838e+03     1.63646e+03     1.73333e+03
    2.51539e-01     4.62997e+03     1.60838e+03     1.72286e+03
    2.55609e-01     4.54093e+03     1.52436e+03     1.64180e+03
    2.59718e-01     4.48082e+03     1.49050e+03     1.62940e+03
    2.63814e-01     4.49980e+03     1.48029e+03     1.59640e+03
    2.67904e-01     4.40155e+03     1.41115e+03     1.54652e+03
    2.71993e-01     4.37024e+03     1.38763e+03     1.52816e+03
    2.76068e-01     4.37144e+03     1.38643e+03     1.51449e+03
