# Real space auto- and cross-spectra.
# z=0.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.70465e+04     1.89703e+04     2.28075e+04
    1.04717e-02     1.27159e+04     1.56239e+04     2.05296e+04
    1.42665e-02     1.64358e+04     1.89562e+04     2.32057e+04
    1.81228e-02     1.59101e+04     1.90712e+04     2.40908e+04
    2.24845e-02     1.58956e+04     1.91219e+04     2.42308e+04
    2.64508e-02     1.38973e+04     1.67963e+04     2.16058e+04
    3.04474e-02     1.53272e+04     1.81238e+04     2.27976e+04
    3.47320e-02     1.20113e+04     1.40394e+04     1.76647e+04
    3.88308e-02     1.01360e+04     1.18291e+04     1.50758e+04
    4.28140e-02     9.43133e+03     1.09544e+04     1.39497e+04
    4.68856e-02     8.64115e+03     9.79966e+03     1.24139e+04
    5.09858e-02     8.28733e+03     9.44659e+03     1.19816e+04
    5.51458e-02     7.97218e+03     9.07699e+03     1.15478e+04
    5.92243e-02     7.96423e+03     8.95918e+03     1.12808e+04
    6.32864e-02     7.44671e+03     8.33915e+03     1.05807e+04
    6.73674e-02     6.90838e+03     7.82024e+03     1.00266e+04
    7.14960e-02     6.26250e+03     7.03349e+03     9.07811e+03
    7.55894e-02     6.21259e+03     6.91516e+03     8.90467e+03
    7.96660e-02     5.62313e+03     6.17769e+03     7.98259e+03
    8.38183e-02     5.40224e+03     5.98270e+03     7.75927e+03
    8.78941e-02     4.81582e+03     5.16254e+03     6.69900e+03
    9.19238e-02     4.65799e+03     5.00547e+03     6.50671e+03
    9.60446e-02     4.21434e+03     4.47336e+03     5.85915e+03
    1.00128e-01     4.00785e+03     4.20665e+03     5.53335e+03
    1.04209e-01     3.88067e+03     4.10568e+03     5.40129e+03
    1.08333e-01     3.67745e+03     3.81342e+03     5.08529e+03
    1.12448e-01     3.43209e+03     3.58632e+03     4.84517e+03
    1.16521e-01     3.31973e+03     3.40718e+03     4.56009e+03
    1.20596e-01     3.29319e+03     3.38824e+03     4.53776e+03
    1.24665e-01     3.22362e+03     3.27769e+03     4.40469e+03
    1.28771e-01     3.03376e+03     3.09975e+03     4.24024e+03
    1.32874e-01     3.00678e+03     3.04406e+03     4.11131e+03
    1.36975e-01     2.88559e+03     2.90359e+03     3.97207e+03
    1.41075e-01     2.74183e+03     2.73401e+03     3.77086e+03
    1.45172e-01     2.59549e+03     2.58219e+03     3.61086e+03
    1.49268e-01     2.55592e+03     2.50848e+03     3.47198e+03
    1.53330e-01     2.42508e+03     2.34849e+03     3.28434e+03
    1.57416e-01     2.36378e+03     2.25330e+03     3.15105e+03
    1.61514e-01     2.23612e+03     2.12641e+03     3.03547e+03
