# Real space auto- and cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     4.53349e+04     1.70682e+04     6.91143e+03
    1.04717e-02     3.62130e+04     1.42599e+04     6.24180e+03
    1.42665e-02     5.14289e+04     1.99964e+04     8.40843e+03
    1.81228e-02     5.91774e+04     2.31909e+04     9.82686e+03
    2.24845e-02     5.23631e+04     2.02826e+04     8.56463e+03
    2.64508e-02     4.58615e+04     1.79776e+04     7.85510e+03
    3.04474e-02     4.49689e+04     1.75660e+04     7.53208e+03
    3.47320e-02     4.70864e+04     1.80171e+04     7.53705e+03
    3.88308e-02     3.63885e+04     1.38070e+04     5.87034e+03
    4.28140e-02     3.16631e+04     1.19321e+04     5.15950e+03
    4.68856e-02     3.11425e+04     1.13518e+04     4.74853e+03
    5.09858e-02     2.92720e+04     1.07247e+04     4.55456e+03
    5.51458e-02     2.77908e+04     1.00295e+04     4.24608e+03
    5.92243e-02     2.77418e+04     9.87360e+03     4.14043e+03
    6.32864e-02     2.65775e+04     9.46038e+03     3.95818e+03
    6.73674e-02     2.56946e+04     9.09003e+03     3.81977e+03
    7.14960e-02     2.36775e+04     8.26090e+03     3.47375e+03
    7.55894e-02     2.25770e+04     7.81137e+03     3.31156e+03
    7.96660e-02     2.16595e+04     7.36999e+03     3.09245e+03
    8.38183e-02     2.03703e+04     6.83560e+03     2.85332e+03
    8.78941e-02     1.93008e+04     6.29334e+03     2.63350e+03
    9.19238e-02     1.83590e+04     5.92299e+03     2.45420e+03
    9.60446e-02     1.67838e+04     5.29795e+03     2.18460e+03
    1.00128e-01     1.64563e+04     5.07597e+03     2.09093e+03
    1.04209e-01     1.56984e+04     4.79165e+03     1.97502e+03
    1.08333e-01     1.50675e+04     4.48337e+03     1.82703e+03
    1.12448e-01     1.48995e+04     4.38835e+03     1.77944e+03
    1.16521e-01     1.42929e+04     4.24321e+03     1.75224e+03
    1.20596e-01     1.40506e+04     4.06756e+03     1.65997e+03
    1.24665e-01     1.36205e+04     3.92713e+03     1.60539e+03
    1.28771e-01     1.33341e+04     3.81478e+03     1.56186e+03
    1.32874e-01     1.31842e+04     3.74406e+03     1.52747e+03
    1.36975e-01     1.28118e+04     3.56681e+03     1.45637e+03
    1.41075e-01     1.25022e+04     3.41915e+03     1.37482e+03
    1.45172e-01     1.20275e+04     3.21709e+03     1.30389e+03
    1.49268e-01     1.14737e+04     3.00511e+03     1.21919e+03
    1.53330e-01     1.12173e+04     2.86351e+03     1.15290e+03
    1.57416e-01     1.07629e+04     2.72834e+03     1.09795e+03
    1.61514e-01     1.04418e+04     2.57839e+03     1.03766e+03
    1.65592e-01     1.04776e+04     2.57717e+03     1.03134e+03
    1.69693e-01     1.02044e+04     2.44429e+03     9.69307e+02
    1.73803e-01     1.00527e+04     2.39140e+03     9.50753e+02
    1.77905e-01     9.81973e+03     2.31049e+03     9.16954e+02
    1.82001e-01     9.72217e+03     2.25628e+03     8.89276e+02
    1.86092e-01     9.52559e+03     2.17157e+03     8.57002e+02
    1.90161e-01     9.32740e+03     2.11226e+03     8.42870e+02
    1.94237e-01     9.23421e+03     2.07058e+03     8.18836e+02
    1.98334e-01     9.15796e+03     2.04064e+03     7.99043e+02
    2.02427e-01     8.93198e+03     1.96601e+03     7.79480e+02
    2.06523e-01     8.88960e+03     1.91770e+03     7.50272e+02
    2.10626e-01     8.75871e+03     1.85847e+03     7.25102e+02
    2.14724e-01     8.58483e+03     1.79985e+03     7.01516e+02
    2.18827e-01     8.51987e+03     1.74531e+03     6.74304e+02
    2.22903e-01     8.17895e+03     1.65769e+03     6.47184e+02
    2.26990e-01     8.13146e+03     1.61973e+03     6.27133e+02
    2.31084e-01     8.12393e+03     1.58895e+03     6.13894e+02
    2.35153e-01     7.99233e+03     1.53147e+03     5.91060e+02
    2.39244e-01     7.80736e+03     1.49437e+03     5.73927e+02
    2.43338e-01     7.84362e+03     1.49378e+03     5.71835e+02
    2.47445e-01     7.76546e+03     1.45007e+03     5.52929e+02
    2.51539e-01     7.62132e+03     1.41280e+03     5.39128e+02
    2.55609e-01     7.57889e+03     1.38672e+03     5.29132e+02
    2.59718e-01     7.55394e+03     1.36243e+03     5.17020e+02
    2.63814e-01     7.44754e+03     1.33324e+03     5.07903e+02
    2.67904e-01     7.32487e+03     1.27812e+03     4.87732e+02
    2.71993e-01     7.28700e+03     1.26893e+03     4.78673e+02
    2.76068e-01     7.29339e+03     1.24746e+03     4.68702e+02
    2.80171e-01     7.19693e+03     1.21895e+03     4.58371e+02
    2.84268e-01     7.07724e+03     1.19229e+03     4.51231e+02
    2.88346e-01     7.01430e+03     1.16681e+03     4.38102e+02
    2.92426e-01     7.00549e+03     1.14434e+03     4.24682e+02
    2.96514e-01     6.92435e+03     1.11748e+03     4.14544e+02
    3.00627e-01     6.87652e+03     1.10178e+03     4.09030e+02
    3.04729e-01     6.79764e+03     1.07002e+03     3.98472e+02
    3.08821e-01     6.80602e+03     1.06302e+03     3.93013e+02
    3.12919e-01     6.71665e+03     1.03975e+03     3.86626e+02
    3.16999e-01     6.72735e+03     1.02608e+03     3.77348e+02
    3.21078e-01     6.64202e+03     1.00596e+03     3.68923e+02
    3.25167e-01     6.63620e+03     9.94665e+02     3.63935e+02
    3.29247e-01     6.49642e+03     9.72725e+02     3.58811e+02
    3.33333e-01     6.48537e+03     9.42094e+02     3.46553e+02
    3.37443e-01     6.38484e+03     9.23756e+02     3.40746e+02
    3.41545e-01     6.46558e+03     9.27235e+02     3.35505e+02
    3.45625e-01     6.36735e+03     9.05155e+02     3.29633e+02
    3.49715e-01     6.36041e+03     8.88355e+02     3.23447e+02
    3.53817e-01     6.33060e+03     8.77227e+02     3.19288e+02
    3.57906e-01     6.25468e+03     8.66020e+02     3.13577e+02
    3.61975e-01     6.20802e+03     8.49437e+02     3.06447e+02
    3.66071e-01     6.18097e+03     8.33734e+02     3.02792e+02
    3.70189e-01     6.12873e+03     8.20654e+02     2.95316e+02
    3.74277e-01     6.11158e+03     8.15555e+02     2.94321e+02
    3.78356e-01     6.05356e+03     7.96105e+02     2.87162e+02
    3.82448e-01     6.01239e+03     7.81288e+02     2.81393e+02
    3.86535e-01     6.04752e+03     7.83539e+02     2.79564e+02
    3.90624e-01     6.00622e+03     7.66014e+02     2.73543e+02
    3.94706e-01     5.95329e+03     7.50993e+02     2.68409e+02
    3.98794e-01     5.95593e+03     7.46597e+02     2.66210e+02
    4.02896e-01     5.90867e+03     7.32365e+02     2.61209e+02
    4.06986e-01     5.85905e+03     7.19987e+02     2.56461e+02
    4.11069e-01     5.88845e+03     7.17909e+02     2.53090e+02
    4.15170e-01     5.83158e+03     7.07319e+02     2.49220e+02
    4.19263e-01     5.82232e+03     6.96143e+02     2.45612e+02
    4.23353e-01     5.74842e+03     6.84904e+02     2.41264e+02
    4.27447e-01     5.76157e+03     6.79146e+02     2.38969e+02
    4.31534e-01     5.74677e+03     6.72514e+02     2.35586e+02
    4.35624e-01     5.71920e+03     6.63324e+02     2.33044e+02
    4.39718e-01     5.68866e+03     6.59879e+02     2.28873e+02
    4.43804e-01     5.70529e+03     6.54644e+02     2.26806e+02
    4.47892e-01     5.67766e+03     6.42379e+02     2.23604e+02
    4.51977e-01     5.62652e+03     6.32049e+02     2.19821e+02
    4.56067e-01     5.61225e+03     6.27141e+02     2.16635e+02
    4.60165e-01     5.62184e+03     6.22147e+02     2.15199e+02
    4.64260e-01     5.59698e+03     6.12855e+02     2.11456e+02
    4.68355e-01     5.58849e+03     6.09063e+02     2.08379e+02
    4.72450e-01     5.52847e+03     5.98317e+02     2.06566e+02
    4.76540e-01     5.51023e+03     5.91031e+02     2.03803e+02
    4.80633e-01     5.48512e+03     5.87849e+02     2.01458e+02
    4.84718e-01     5.45410e+03     5.75169e+02     1.97452e+02
    4.88794e-01     5.45041e+03     5.73785e+02     1.96471e+02
    4.92888e-01     5.42525e+03     5.66261e+02     1.93787e+02
    4.96984e-01     5.43556e+03     5.61951e+02     1.91189e+02
    5.01073e-01     5.36773e+03     5.51833e+02     1.87852e+02
    5.05169e-01     5.37679e+03     5.47039e+02     1.86396e+02
    5.09268e-01     5.36345e+03     5.45898e+02     1.84945e+02
    5.13369e-01     5.37057e+03     5.42611e+02     1.83072e+02
    5.17441e-01     5.30732e+03     5.28350e+02     1.80157e+02
    5.21516e-01     5.31033e+03     5.29731e+02     1.79025e+02
    5.25611e-01     5.31363e+03     5.24217e+02     1.76671e+02
    5.29706e-01     5.27071e+03     5.16211e+02     1.74722e+02
    5.33801e-01     5.25231e+03     5.12544e+02     1.72484e+02
    5.37888e-01     5.25583e+03     5.11978e+02     1.71272e+02
    5.41985e-01     5.26171e+03     5.04881e+02     1.69311e+02
    5.46091e-01     5.22931e+03     4.99137e+02     1.66954e+02
    5.50174e-01     5.22769e+03     4.97873e+02     1.65930e+02
    5.54252e-01     5.19263e+03     4.87870e+02     1.62511e+02
    5.58346e-01     5.23270e+03     4.85544e+02     1.61262e+02
    5.62439e-01     5.15252e+03     4.80757e+02     1.60037e+02
    5.66527e-01     5.15642e+03     4.77717e+02     1.58516e+02
    5.70616e-01     5.13211e+03     4.70264e+02     1.56156e+02
    5.74707e-01     5.12238e+03     4.63966e+02     1.54213e+02
    5.78798e-01     5.13328e+03     4.66267e+02     1.54611e+02
    5.82883e-01     5.13454e+03     4.61890e+02     1.52188e+02
    5.86977e-01     5.12692e+03     4.59594e+02     1.51068e+02
    5.91070e-01     5.08824e+03     4.54311e+02     1.49342e+02
    5.95166e-01     5.06148e+03     4.47844e+02     1.47468e+02
    5.99260e-01     5.05134e+03     4.45787e+02     1.46225e+02
    6.03349e-01     5.07840e+03     4.45607e+02     1.45036e+02
    6.07445e-01     5.04077e+03     4.40893e+02     1.43420e+02
    6.11543e-01     5.01565e+03     4.33179e+02     1.41694e+02
    6.15623e-01     5.02381e+03     4.32590e+02     1.41268e+02
    6.19704e-01     5.00827e+03     4.32207e+02     1.39941e+02
    6.23792e-01     5.00075e+03     4.27589e+02     1.38495e+02
    6.27891e-01     4.99561e+03     4.23636e+02     1.37527e+02
    6.31991e-01     4.96183e+03     4.19055e+02     1.35720e+02
    6.36073e-01     4.95160e+03     4.15119e+02     1.34131e+02
    6.40158e-01     4.93679e+03     4.11505e+02     1.32952e+02
    6.44244e-01     4.93135e+03     4.08268e+02     1.32082e+02
    6.48338e-01     4.91628e+03     4.05639e+02     1.30662e+02
    6.52432e-01     4.91776e+03     4.06042e+02     1.29851e+02
    6.56514e-01     4.91739e+03     4.02821e+02     1.29151e+02
    6.60609e-01     4.88467e+03     3.95505e+02     1.27200e+02
    6.64712e-01     4.89335e+03     3.95977e+02     1.26713e+02
    6.68801e-01     4.87098e+03     3.93777e+02     1.25386e+02
    6.72890e-01     4.88043e+03     3.90837e+02     1.24270e+02
    6.76984e-01     4.85503e+03     3.87722e+02     1.23038e+02
    6.81074e-01     4.86213e+03     3.86531e+02     1.22666e+02
    6.85160e-01     4.83983e+03     3.81907e+02     1.21445e+02
    6.89246e-01     4.85883e+03     3.80070e+02     1.19975e+02
    6.93336e-01     4.83639e+03     3.78611e+02     1.19719e+02
    6.97434e-01     4.82462e+03     3.76544e+02     1.18396e+02
    7.01528e-01     4.80554e+03     3.72263e+02     1.17332e+02
    7.05618e-01     4.82022e+03     3.70008e+02     1.16232e+02
    7.09708e-01     4.81122e+03     3.67602e+02     1.15371e+02
    7.13796e-01     4.77061e+03     3.65477e+02     1.14440e+02
    7.17892e-01     4.76838e+03     3.61824e+02     1.13541e+02
    7.21982e-01     4.77114e+03     3.60114e+02     1.13078e+02
    7.26059e-01     4.75631e+03     3.58452e+02     1.11985e+02
    7.30145e-01     4.75573e+03     3.56149e+02     1.10889e+02
    7.34240e-01     4.73720e+03     3.55346e+02     1.10491e+02
    7.38340e-01     4.70502e+03     3.50797e+02     1.09159e+02
    7.42427e-01     4.72541e+03     3.50647e+02     1.08757e+02
    7.46511e-01     4.71592e+03     3.50130e+02     1.08141e+02
    7.50614e-01     4.71403e+03     3.46105e+02     1.06924e+02
    7.54706e-01     4.69851e+03     3.41962e+02     1.05896e+02
    7.58795e-01     4.67835e+03     3.40013e+02     1.05086e+02
    7.62888e-01     4.66176e+03     3.37238e+02     1.04516e+02
    7.66986e-01     4.67915e+03     3.37516e+02     1.03505e+02
    7.71073e-01     4.64907e+03     3.35491e+02     1.03093e+02
    7.75153e-01     4.66805e+03     3.32641e+02     1.02030e+02
    7.79241e-01     4.64683e+03     3.31385e+02     1.01865e+02
    7.83335e-01     4.64325e+03     3.30827e+02     1.00994e+02
    7.87426e-01     4.64886e+03     3.29951e+02     1.00436e+02
    7.91513e-01     4.62703e+03     3.27320e+02     9.95901e+01
    7.95606e-01     4.60560e+03     3.23166e+02     9.86483e+01
    7.99702e-01     4.60466e+03     3.22635e+02     9.83133e+01
    8.03798e-01     4.60993e+03     3.20525e+02     9.72748e+01
    8.07879e-01     4.59735e+03     3.18534e+02     9.65057e+01
    8.11963e-01     4.58192e+03     3.17523e+02     9.61171e+01
    8.16059e-01     4.58381e+03     3.16148e+02     9.56116e+01
    8.20152e-01     4.56345e+03     3.14133e+02     9.46258e+01
    8.24242e-01     4.56238e+03     3.13726e+02     9.44192e+01
    8.28331e-01     4.56753e+03     3.11288e+02     9.34437e+01
