# k, phh, phm/ 
7.4651e-01 9.8623e+02 5.1980e+02
7.5061e-01 9.7677e+02 5.1332e+02
7.5471e-01 9.8011e+02 5.1537e+02
7.5879e-01 9.7597e+02 5.1007e+02
7.6289e-01 9.7471e+02 5.0886e+02
7.6699e-01 9.6856e+02 5.0490e+02
7.7107e-01 9.6835e+02 5.0293e+02
7.7515e-01 9.6263e+02 5.0029e+02
7.7924e-01 9.6260e+02 4.9934e+02
7.8334e-01 9.5932e+02 4.9653e+02
7.8743e-01 9.5329e+02 4.9167e+02
7.9151e-01 9.5274e+02 4.9088e+02
7.9561e-01 9.4845e+02 4.8831e+02
7.9970e-01 9.4476e+02 4.8518e+02
8.0380e-01 9.4118e+02 4.8164e+02
8.0788e-01 9.3942e+02 4.7869e+02
8.1196e-01 9.3709e+02 4.7893e+02
8.1606e-01 9.3345e+02 4.7599e+02
8.2015e-01 9.3413e+02 4.7418e+02
8.2424e-01 9.2642e+02 4.6925e+02
8.2833e-01 9.2351e+02 4.6766e+02
8.3243e-01 9.2334e+02 4.6715e+02
8.3652e-01 9.1994e+02 4.6382e+02
8.4061e-01 9.1807e+02 4.6318e+02
8.4470e-01 9.1510e+02 4.5939e+02
8.4879e-01 9.1523e+02 4.5911e+02
8.5288e-01 9.1490e+02 4.5679e+02
8.5697e-01 9.1057e+02 4.5496e+02
8.6106e-01 9.0444e+02 4.5191e+02
8.6515e-01 9.0476e+02 4.4973e+02
8.6923e-01 9.0149e+02 4.4726e+02
8.7333e-01 8.9895e+02 4.4501e+02
8.7743e-01 8.9670e+02 4.4326e+02
8.8151e-01 8.9159e+02 4.4047e+02
8.8560e-01 8.9408e+02 4.3976e+02
8.8969e-01 8.8956e+02 4.3789e+02
8.9378e-01 8.8554e+02 4.3442e+02
8.9788e-01 8.8803e+02 4.3445e+02
9.0196e-01 8.8244e+02 4.3059e+02
9.0605e-01 8.8110e+02 4.2978e+02
9.1015e-01 8.7716e+02 4.2701e+02
9.1424e-01 8.7377e+02 4.2370e+02
9.1833e-01 8.7130e+02 4.2304e+02
9.2242e-01 8.7298e+02 4.2261e+02
9.2651e-01 8.6922e+02 4.1955e+02
9.3060e-01 8.6752e+02 4.1861e+02
9.3469e-01 8.6664e+02 4.1679e+02
9.3879e-01 8.6578e+02 4.1512e+02
9.4287e-01 8.6416e+02 4.1484e+02
9.4696e-01 8.6181e+02 4.1181e+02
9.5105e-01 8.5847e+02 4.0985e+02
9.5515e-01 8.5495e+02 4.0727e+02
9.5924e-01 8.5368e+02 4.0537e+02
9.6333e-01 8.5064e+02 4.0386e+02
9.6742e-01 8.5003e+02 4.0248e+02
9.7151e-01 8.4910e+02 4.0123e+02
9.7559e-01 8.4779e+02 3.9981e+02
9.7968e-01 8.4378e+02 3.9714e+02
9.8377e-01 8.4077e+02 3.9523e+02
9.8787e-01 8.3743e+02 3.9278e+02
9.9196e-01 8.3834e+02 3.9233e+02
9.9605e-01 8.3816e+02 3.9178e+02
1.0002e+00 8.3609e+02 3.9013e+02
1.0042e+00 8.3209e+02 3.8696e+02
1.0083e+00 8.3184e+02 3.8608e+02
1.0124e+00 8.2838e+02 3.8454e+02
1.0165e+00 8.2948e+02 3.8381e+02
1.0206e+00 8.2603e+02 3.8171e+02
1.0247e+00 8.2664e+02 3.8130e+02
1.0288e+00 8.2184e+02 3.7796e+02
1.0329e+00 8.2048e+02 3.7678e+02
1.0370e+00 8.1872e+02 3.7510e+02
1.0410e+00 8.1671e+02 3.7376e+02
1.0451e+00 8.1781e+02 3.7316e+02
1.0492e+00 8.1344e+02 3.7006e+02
1.0533e+00 8.1184e+02 3.6952e+02
1.0574e+00 8.1188e+02 3.6854e+02
1.0615e+00 8.1009e+02 3.6692e+02
1.0656e+00 8.0887e+02 3.6588e+02
1.0697e+00 8.0319e+02 3.6290e+02
1.0738e+00 8.0687e+02 3.6350e+02
1.0779e+00 8.0202e+02 3.6054e+02
1.0820e+00 8.0232e+02 3.6013e+02
1.0860e+00 8.0033e+02 3.5805e+02
1.0901e+00 7.9744e+02 3.5665e+02
1.0942e+00 7.9766e+02 3.5535e+02
1.0983e+00 7.9450e+02 3.5357e+02
1.1024e+00 7.9252e+02 3.5145e+02
1.1065e+00 7.9242e+02 3.5174e+02
1.1106e+00 7.9278e+02 3.5103e+02
1.1147e+00 7.8782e+02 3.4827e+02
1.1188e+00 7.8720e+02 3.4699e+02
1.1229e+00 7.8547e+02 3.4566e+02
1.1270e+00 7.8549e+02 3.4541e+02
1.1310e+00 7.8256e+02 3.4328e+02
1.1351e+00 7.7994e+02 3.4141e+02
1.1392e+00 7.7972e+02 3.4067e+02
1.1433e+00 7.7792e+02 3.3948e+02
1.1474e+00 7.7769e+02 3.3866e+02
1.1515e+00 7.7356e+02 3.3574e+02
1.1556e+00 7.7511e+02 3.3629e+02
1.1597e+00 7.7308e+02 3.3467e+02
1.1638e+00 7.6994e+02 3.3180e+02
1.1679e+00 7.6873e+02 3.3091e+02
1.1719e+00 7.6713e+02 3.3002e+02
1.1760e+00 7.6685e+02 3.2979e+02
1.1801e+00 7.6449e+02 3.2763e+02
1.1842e+00 7.6304e+02 3.2706e+02
1.1883e+00 7.6249e+02 3.2534e+02
1.1924e+00 7.6126e+02 3.2479e+02
1.1965e+00 7.5887e+02 3.2248e+02
1.2006e+00 7.5893e+02 3.2202e+02
1.2047e+00 7.5596e+02 3.2067e+02
1.2088e+00 7.5408e+02 3.1932e+02
1.2129e+00 7.5441e+02 3.1876e+02
1.2169e+00 7.5197e+02 3.1703e+02
1.2210e+00 7.5012e+02 3.1571e+02
1.2251e+00 7.5152e+02 3.1525e+02
1.2292e+00 7.4861e+02 3.1420e+02
1.2333e+00 7.4720e+02 3.1250e+02
1.2374e+00 7.4470e+02 3.1080e+02
1.2415e+00 7.4474e+02 3.0981e+02
1.2456e+00 7.4397e+02 3.0897e+02
1.2497e+00 7.4212e+02 3.0748e+02
1.2538e+00 7.4078e+02 3.0699e+02
1.2579e+00 7.4057e+02 3.0618e+02
1.2619e+00 7.3762e+02 3.0451e+02
1.2660e+00 7.3503e+02 3.0289e+02
1.2701e+00 7.3554e+02 3.0217e+02
1.2742e+00 7.3397e+02 3.0150e+02
1.2783e+00 7.3325e+02 3.0015e+02
1.2824e+00 7.3318e+02 2.9934e+02
1.2865e+00 7.3086e+02 2.9789e+02
1.2906e+00 7.2825e+02 2.9703e+02
1.2947e+00 7.2588e+02 2.9545e+02
1.2988e+00 7.2565e+02 2.9427e+02
1.3029e+00 7.2602e+02 2.9451e+02
1.3069e+00 7.2419e+02 2.9255e+02
1.3110e+00 7.2212e+02 2.9125e+02
1.3151e+00 7.2382e+02 2.9155e+02
1.3192e+00 7.2127e+02 2.9012e+02
1.3233e+00 7.2011e+02 2.8894e+02
1.3274e+00 7.1856e+02 2.8743e+02
1.3315e+00 7.1632e+02 2.8601e+02
1.3356e+00 7.1615e+02 2.8537e+02
1.3397e+00 7.1609e+02 2.8464e+02
1.3438e+00 7.1243e+02 2.8276e+02
1.3479e+00 7.1243e+02 2.8208e+02
1.3519e+00 7.1064e+02 2.8081e+02
1.3560e+00 7.1119e+02 2.8088e+02
1.3601e+00 7.0861e+02 2.7917e+02
1.3642e+00 7.0533e+02 2.7786e+02
1.3683e+00 7.0560e+02 2.7689e+02
1.3724e+00 7.0476e+02 2.7635e+02
1.3765e+00 7.0195e+02 2.7422e+02
1.3806e+00 7.0345e+02 2.7477e+02
1.3847e+00 7.0133e+02 2.7383e+02
1.3888e+00 6.9888e+02 2.7192e+02
1.3928e+00 7.0013e+02 2.7218e+02
1.3969e+00 6.9696e+02 2.7023e+02
1.4010e+00 6.9807e+02 2.6992e+02
1.4051e+00 6.9435e+02 2.6780e+02
1.4092e+00 6.9452e+02 2.6772e+02
1.4133e+00 6.9184e+02 2.6598e+02
1.4174e+00 6.9083e+02 2.6528e+02
1.4215e+00 6.8927e+02 2.6400e+02
1.4256e+00 6.8946e+02 2.6369e+02
1.4297e+00 6.8805e+02 2.6265e+02
1.4338e+00 6.8867e+02 2.6233e+02
1.4378e+00 6.8571e+02 2.6114e+02
1.4419e+00 6.8368e+02 2.6003e+02
1.4460e+00 6.8352e+02 2.5902e+02
1.4501e+00 6.8240e+02 2.5839e+02
1.4542e+00 6.8255e+02 2.5774e+02
1.4583e+00 6.7992e+02 2.5649e+02
1.4624e+00 6.7783e+02 2.5486e+02
1.4665e+00 6.7761e+02 2.5484e+02
1.4706e+00 6.7647e+02 2.5332e+02
1.4747e+00 6.7720e+02 2.5299e+02
1.4787e+00 6.7353e+02 2.5146e+02
1.4828e+00 6.7276e+02 2.5120e+02
1.4869e+00 6.7152e+02 2.4938e+02
1.4910e+00 6.7054e+02 2.4877e+02
1.4951e+00 6.6968e+02 2.4820e+02
1.4992e+00 6.6825e+02 2.4676e+02
1.5033e+00 6.6815e+02 2.4656e+02
1.5074e+00 6.6580e+02 2.4558e+02
1.5115e+00 6.6656e+02 2.4505e+02
1.5156e+00 6.6429e+02 2.4374e+02
1.5197e+00 6.6322e+02 2.4323e+02
1.5237e+00 6.6236e+02 2.4229e+02
1.5278e+00 6.6005e+02 2.4081e+02
1.5319e+00 6.6001e+02 2.4046e+02
1.5360e+00 6.5821e+02 2.3973e+02
1.5401e+00 6.5767e+02 2.3899e+02
1.5442e+00 6.5762e+02 2.3853e+02
1.5483e+00 6.5690e+02 2.3756e+02
1.5524e+00 6.5415e+02 2.3611e+02
1.5565e+00 6.5255e+02 2.3517e+02
1.5606e+00 6.5196e+02 2.3420e+02
1.5646e+00 6.5056e+02 2.3344e+02
1.5687e+00 6.4936e+02 2.3239e+02
1.5728e+00 6.4881e+02 2.3189e+02
1.5769e+00 6.4707e+02 2.3112e+02
1.5810e+00 6.4422e+02 2.2954e+02
1.5851e+00 6.4637e+02 2.2994e+02
1.5892e+00 6.4496e+02 2.2883e+02
1.5933e+00 6.4167e+02 2.2729e+02
1.5974e+00 6.4158e+02 2.2666e+02
1.6015e+00 6.4069e+02 2.2608e+02
1.6056e+00 6.3952e+02 2.2532e+02
1.6096e+00 6.3805e+02 2.2436e+02
1.6137e+00 6.3769e+02 2.2372e+02
1.6178e+00 6.3683e+02 2.2308e+02
1.6219e+00 6.3693e+02 2.2304e+02
1.6260e+00 6.3431e+02 2.2147e+02
1.6301e+00 6.3401e+02 2.2077e+02
1.6342e+00 6.3190e+02 2.1977e+02
1.6383e+00 6.3202e+02 2.1921e+02
1.6424e+00 6.2947e+02 2.1811e+02
1.6465e+00 6.2884e+02 2.1767e+02
1.6506e+00 6.2888e+02 2.1709e+02
1.6546e+00 6.2643e+02 2.1562e+02
1.6587e+00 6.2568e+02 2.1540e+02
1.6628e+00 6.2457e+02 2.1427e+02
1.6669e+00 6.2358e+02 2.1366e+02
1.6710e+00 6.2222e+02 2.1288e+02
1.6751e+00 6.2219e+02 2.1216e+02
1.6792e+00 6.1995e+02 2.1135e+02
1.6833e+00 6.1901e+02 2.1057e+02
1.6874e+00 6.1872e+02 2.1000e+02
1.6915e+00 6.1683e+02 2.0911e+02
1.6955e+00 6.1669e+02 2.0864e+02
1.6996e+00 6.1618e+02 2.0812e+02
1.7037e+00 6.1380e+02 2.0695e+02
1.7078e+00 6.1276e+02 2.0624e+02
1.7119e+00 6.1185e+02 2.0528e+02
1.7160e+00 6.1021e+02 2.0438e+02
1.7201e+00 6.1085e+02 2.0441e+02
1.7242e+00 6.0873e+02 2.0323e+02
1.7283e+00 6.0726e+02 2.0260e+02
1.7324e+00 6.0780e+02 2.0233e+02
1.7365e+00 6.0622e+02 2.0156e+02
1.7405e+00 6.0399e+02 1.9989e+02
1.7446e+00 6.0409e+02 1.9964e+02
1.7487e+00 6.0289e+02 1.9891e+02
1.7528e+00 6.0137e+02 1.9833e+02
1.7569e+00 6.0008e+02 1.9720e+02
1.7610e+00 5.9938e+02 1.9672e+02
1.7651e+00 5.9895e+02 1.9643e+02
1.7692e+00 5.9806e+02 1.9591e+02
1.7733e+00 5.9660e+02 1.9524e+02
1.7774e+00 5.9485e+02 1.9393e+02
1.7815e+00 5.9407e+02 1.9335e+02
1.7855e+00 5.9335e+02 1.9295e+02
1.7896e+00 5.9347e+02 1.9221e+02
1.7937e+00 5.9192e+02 1.9161e+02
1.7978e+00 5.8985e+02 1.9068e+02
1.8019e+00 5.8858e+02 1.8944e+02
1.8060e+00 5.8821e+02 1.8924e+02
1.8101e+00 5.8687e+02 1.8846e+02
1.8142e+00 5.8634e+02 1.8780e+02
1.8183e+00 5.8542e+02 1.8730e+02
1.8224e+00 5.8401e+02 1.8663e+02
1.8265e+00 5.8279e+02 1.8574e+02
1.8305e+00 5.8199e+02 1.8511e+02
1.8346e+00 5.7976e+02 1.8406e+02
1.8387e+00 5.7902e+02 1.8357e+02
1.8428e+00 5.7820e+02 1.8313e+02
1.8469e+00 5.7863e+02 1.8293e+02
1.8510e+00 5.7586e+02 1.8163e+02
1.8551e+00 5.7570e+02 1.8152e+02
1.8592e+00 5.7427e+02 1.8032e+02
1.8633e+00 5.7339e+02 1.8003e+02
1.8674e+00 5.7338e+02 1.7949e+02
1.8715e+00 5.7178e+02 1.7881e+02
1.8755e+00 5.7019e+02 1.7799e+02
1.8796e+00 5.6954e+02 1.7762e+02
1.8837e+00 5.6962e+02 1.7694e+02
1.8878e+00 5.6734e+02 1.7602e+02
1.8919e+00 5.6592e+02 1.7521e+02
1.8960e+00 5.6516e+02 1.7456e+02
1.9001e+00 5.6487e+02 1.7449e+02
1.9042e+00 5.6358e+02 1.7354e+02
1.9083e+00 5.6187e+02 1.7283e+02
1.9124e+00 5.6217e+02 1.7251e+02
1.9164e+00 5.5930e+02 1.7127e+02
1.9205e+00 5.5887e+02 1.7080e+02
1.9246e+00 5.5852e+02 1.7040e+02
1.9287e+00 5.5734e+02 1.7003e+02
1.9328e+00 5.5688e+02 1.6944e+02
1.9369e+00 5.5450e+02 1.6828e+02
1.9410e+00 5.5426e+02 1.6809e+02
1.9451e+00 5.5340e+02 1.6723e+02
1.9492e+00 5.5229e+02 1.6678e+02
1.9533e+00 5.5037e+02 1.6589e+02
1.9573e+00 5.5005e+02 1.6524e+02
1.9614e+00 5.4842e+02 1.6470e+02
1.9655e+00 5.4749e+02 1.6406e+02
1.9696e+00 5.4711e+02 1.6363e+02
1.9737e+00 5.4714e+02 1.6344e+02
1.9778e+00 5.4440e+02 1.6228e+02
1.9819e+00 5.4368e+02 1.6194e+02
1.9860e+00 5.4362e+02 1.6137e+02
1.9901e+00 5.4244e+02 1.6070e+02
1.9942e+00 5.4144e+02 1.6027e+02
1.9983e+00 5.4071e+02 1.5986e+02
2.0024e+00 5.3891e+02 1.5880e+02
2.0064e+00 5.3849e+02 1.5832e+02
2.0105e+00 5.3744e+02 1.5788e+02
2.0146e+00 5.3663e+02 1.5738e+02
2.0187e+00 5.3438e+02 1.5648e+02
2.0228e+00 5.3450e+02 1.5612e+02
2.0269e+00 5.3261e+02 1.5503e+02
2.0310e+00 5.3300e+02 1.5520e+02
2.0351e+00 5.3159e+02 1.5458e+02
2.0392e+00 5.3031e+02 1.5389e+02
2.0433e+00 5.2882e+02 1.5300e+02
2.0473e+00 5.2829e+02 1.5276e+02
2.0514e+00 5.2853e+02 1.5239e+02
2.0555e+00 5.2648e+02 1.5179e+02
2.0596e+00 5.2562e+02 1.5121e+02
2.0637e+00 5.2466e+02 1.5058e+02
2.0678e+00 5.2312e+02 1.4980e+02
2.0719e+00 5.2262e+02 1.4944e+02
2.0760e+00 5.2176e+02 1.4893e+02
2.0801e+00 5.1990e+02 1.4821e+02
2.0842e+00 5.1991e+02 1.4791e+02
2.0883e+00 5.1845e+02 1.4707e+02
2.0923e+00 5.1773e+02 1.4671e+02
2.0964e+00 5.1649e+02 1.4615e+02
2.1005e+00 5.1597e+02 1.4573e+02
2.1046e+00 5.1455e+02 1.4511e+02
2.1087e+00 5.1381e+02 1.4461e+02
2.1128e+00 5.1252e+02 1.4377e+02
2.1169e+00 5.1202e+02 1.4349e+02
2.1210e+00 5.1090e+02 1.4294e+02
2.1251e+00 5.1007e+02 1.4248e+02
2.1292e+00 5.0865e+02 1.4173e+02
2.1332e+00 5.0728e+02 1.4130e+02
2.1373e+00 5.0645e+02 1.4074e+02
2.1414e+00 5.0609e+02 1.4043e+02
2.1455e+00 5.0504e+02 1.3989e+02
2.1496e+00 5.0363e+02 1.3921e+02
2.1537e+00 5.0361e+02 1.3894e+02
2.1578e+00 5.0177e+02 1.3822e+02
2.1619e+00 5.0068e+02 1.3760e+02
2.1660e+00 5.0029e+02 1.3723e+02
2.1701e+00 4.9882e+02 1.3649e+02
2.1742e+00 4.9746e+02 1.3613e+02
2.1782e+00 4.9797e+02 1.3575e+02
2.1823e+00 4.9581e+02 1.3502e+02
2.1864e+00 4.9524e+02 1.3468e+02
2.1905e+00 4.9383e+02 1.3409e+02
2.1946e+00 4.9330e+02 1.3363e+02
2.1987e+00 4.9165e+02 1.3301e+02
2.2028e+00 4.9125e+02 1.3252e+02
2.2069e+00 4.9041e+02 1.3213e+02
2.2110e+00 4.8884e+02 1.3159e+02
2.2151e+00 4.8839e+02 1.3120e+02
2.2191e+00 4.8729e+02 1.3061e+02
2.2232e+00 4.8603e+02 1.3007e+02
2.2273e+00 4.8576e+02 1.2969e+02
2.2314e+00 4.8482e+02 1.2938e+02
2.2355e+00 4.8320e+02 1.2858e+02
2.2396e+00 4.8162e+02 1.2781e+02
2.2437e+00 4.8109e+02 1.2755e+02
2.2478e+00 4.8070e+02 1.2722e+02
2.2519e+00 4.7930e+02 1.2676e+02
2.2560e+00 4.7895e+02 1.2629e+02
2.2601e+00 4.7738e+02 1.2567e+02
2.2642e+00 4.7678e+02 1.2535e+02
2.2682e+00 4.7600e+02 1.2490e+02
2.2723e+00 4.7485e+02 1.2428e+02
2.2764e+00 4.7377e+02 1.2384e+02
2.2805e+00 4.7319e+02 1.2347e+02
2.2846e+00 4.7244e+02 1.2312e+02
2.2887e+00 4.7134e+02 1.2272e+02
2.2928e+00 4.6983e+02 1.2209e+02
2.2969e+00 4.6934e+02 1.2164e+02
2.3010e+00 4.6854e+02 1.2126e+02
2.3051e+00 4.6721e+02 1.2066e+02
2.3091e+00 4.6666e+02 1.2029e+02
2.3132e+00 4.6525e+02 1.1955e+02
2.3173e+00 4.6435e+02 1.1934e+02
2.3214e+00 4.6352e+02 1.1882e+02
2.3255e+00 4.6264e+02 1.1845e+02
2.3296e+00 4.6129e+02 1.1792e+02
2.3337e+00 4.6108e+02 1.1763e+02
2.3378e+00 4.5933e+02 1.1702e+02
2.3419e+00 4.5892e+02 1.1665e+02
2.3460e+00 4.5829e+02 1.1640e+02
2.3500e+00 4.5658e+02 1.1560e+02
2.3541e+00 4.5587e+02 1.1542e+02
2.3582e+00 4.5539e+02 1.1487e+02
2.3623e+00 4.5400e+02 1.1447e+02
2.3664e+00 4.5352e+02 1.1404e+02
2.3705e+00 4.5322e+02 1.1380e+02
2.3746e+00 4.5134e+02 1.1313e+02
2.3787e+00 4.5025e+02 1.1266e+02
