# Real space h-h auto- and h-m cross-spectra.
# z=2.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.26550e+04     5.11596e+03
    1.04717e-02     1.56556e+04     6.70030e+03
    1.42665e-02     2.23461e+04     9.49633e+03
    1.81228e-02     2.63301e+04     1.15018e+04
    2.24845e-02     2.26884e+04     9.75509e+03
    2.64508e-02     2.36821e+04     1.01292e+04
    3.04474e-02     1.65893e+04     7.04944e+03
    3.47320e-02     1.71414e+04     7.23346e+03
    3.88308e-02     1.39294e+04     5.90800e+03
    4.28140e-02     1.35213e+04     5.75316e+03
    4.68856e-02     1.25600e+04     5.24066e+03
    5.09858e-02     1.21285e+04     5.04068e+03
    5.51458e-02     1.09418e+04     4.55817e+03
    5.92243e-02     1.06120e+04     4.39314e+03
    6.32864e-02     1.01502e+04     4.18879e+03
    6.73674e-02     1.00162e+04     4.14727e+03
    7.14960e-02     9.53035e+03     3.91166e+03
    7.55894e-02     8.99265e+03     3.64209e+03
    7.96660e-02     8.41747e+03     3.40322e+03
    8.38183e-02     7.93609e+03     3.18709e+03
    8.78941e-02     7.16867e+03     2.85884e+03
    9.19238e-02     6.55956e+03     2.61474e+03
    9.60446e-02     6.20515e+03     2.43687e+03
    1.00128e-01     5.74102e+03     2.25217e+03
    1.04209e-01     5.51789e+03     2.12829e+03
    1.08333e-01     5.17148e+03     1.98743e+03
    1.12448e-01     5.23923e+03     2.00510e+03
    1.16521e-01     5.03619e+03     1.91424e+03
    1.20596e-01     4.73735e+03     1.80761e+03
    1.24665e-01     4.76047e+03     1.80735e+03
    1.28771e-01     4.62839e+03     1.73457e+03
    1.32874e-01     4.48392e+03     1.67255e+03
    1.36975e-01     4.18205e+03     1.55735e+03
    1.41075e-01     4.03705e+03     1.48473e+03
    1.45172e-01     3.89393e+03     1.42296e+03
    1.49268e-01     3.62077e+03     1.30134e+03
    1.53330e-01     3.54551e+03     1.27110e+03
    1.57416e-01     3.36041e+03     1.19969e+03
    1.61514e-01     3.27267e+03     1.15187e+03
    1.65592e-01     3.14418e+03     1.09650e+03
    1.69693e-01     3.11028e+03     1.07172e+03
    1.73803e-01     2.93462e+03     1.00776e+03
    1.77905e-01     2.93186e+03     9.99175e+02
    1.82001e-01     2.89387e+03     9.76152e+02
    1.86092e-01     2.79747e+03     9.44721e+02
    1.90161e-01     2.75441e+03     9.22459e+02
    1.94237e-01     2.61087e+03     8.62545e+02
    1.98334e-01     2.63657e+03     8.77735e+02
    2.02427e-01     2.61006e+03     8.51470e+02
    2.06523e-01     2.46121e+03     8.00064e+02
    2.10626e-01     2.43313e+03     7.80644e+02
    2.14724e-01     2.31536e+03     7.39157e+02
    2.18827e-01     2.34145e+03     7.37439e+02
    2.22903e-01     2.23034e+03     6.99945e+02
    2.26990e-01     2.17286e+03     6.72616e+02
    2.31084e-01     2.14642e+03     6.58584e+02
    2.35153e-01     2.07913e+03     6.31177e+02
    2.39244e-01     2.05724e+03     6.22194e+02
    2.43338e-01     2.01588e+03     6.03909e+02
    2.47445e-01     1.98829e+03     5.94155e+02
    2.51539e-01     1.96137e+03     5.76908e+02
    2.55609e-01     1.94695e+03     5.70926e+02
    2.59718e-01     1.88657e+03     5.50420e+02
    2.63814e-01     1.86745e+03     5.37787e+02
    2.67904e-01     1.84033e+03     5.25973e+02
    2.71993e-01     1.81359e+03     5.14058e+02
    2.76068e-01     1.77082e+03     4.96653e+02
    2.80171e-01     1.73786e+03     4.84808e+02
    2.84268e-01     1.69636e+03     4.69199e+02
    2.88346e-01     1.67480e+03     4.57035e+02
    2.92426e-01     1.64382e+03     4.46374e+02
    2.96514e-01     1.63742e+03     4.38840e+02
    3.00627e-01     1.61841e+03     4.31587e+02
    3.04729e-01     1.56775e+03     4.15493e+02
    3.08821e-01     1.58138e+03     4.16473e+02
    3.12919e-01     1.55304e+03     4.05632e+02
    3.16999e-01     1.53440e+03     3.97142e+02
    3.21078e-01     1.50095e+03     3.84207e+02
    3.25167e-01     1.50909e+03     3.83872e+02
    3.29247e-01     1.46505e+03     3.68464e+02
    3.33333e-01     1.45353e+03     3.63989e+02
    3.37443e-01     1.43101e+03     3.54854e+02
    3.41545e-01     1.42484e+03     3.49320e+02
    3.45625e-01     1.39398e+03     3.38995e+02
    3.49715e-01     1.38712e+03     3.35876e+02
    3.53817e-01     1.37190e+03     3.28014e+02
    3.57906e-01     1.34721e+03     3.20136e+02
    3.61975e-01     1.34059e+03     3.14801e+02
    3.66071e-01     1.32881e+03     3.11577e+02
    3.70189e-01     1.31583e+03     3.05445e+02
    3.74277e-01     1.29705e+03     2.99718e+02
    3.78356e-01     1.27968e+03     2.92576e+02
    3.82448e-01     1.27428e+03     2.88540e+02
    3.86535e-01     1.26298e+03     2.83839e+02
    3.90624e-01     1.26200e+03     2.83685e+02
    3.94706e-01     1.24339e+03     2.76858e+02
    3.98794e-01     1.23335e+03     2.70969e+02
    4.02896e-01     1.22883e+03     2.68416e+02
    4.06986e-01     1.21424e+03     2.63450e+02
    4.11069e-01     1.18869e+03     2.55939e+02
    4.15170e-01     1.18241e+03     2.52762e+02
    4.19263e-01     1.18306e+03     2.49710e+02
    4.23353e-01     1.16228e+03     2.44793e+02
    4.27447e-01     1.15251e+03     2.40431e+02
    4.31534e-01     1.14882e+03     2.38372e+02
    4.35624e-01     1.13086e+03     2.32345e+02
    4.39718e-01     1.12657e+03     2.29789e+02
    4.43804e-01     1.12334e+03     2.28213e+02
    4.47892e-01     1.11279e+03     2.23753e+02
    4.51977e-01     1.10413e+03     2.21542e+02
    4.56067e-01     1.09576e+03     2.17741e+02
    4.60165e-01     1.08506e+03     2.13717e+02
    4.64260e-01     1.08262e+03     2.12827e+02
    4.68355e-01     1.07462e+03     2.08493e+02
    4.72450e-01     1.06430e+03     2.04634e+02
    4.76540e-01     1.06202e+03     2.03604e+02
    4.80633e-01     1.04991e+03     1.99634e+02
    4.84718e-01     1.04682e+03     1.96425e+02
    4.88794e-01     1.03401e+03     1.93317e+02
    4.92888e-01     1.03371e+03     1.92521e+02
    4.96984e-01     1.02879e+03     1.90264e+02
    5.01073e-01     1.01703e+03     1.87219e+02
    5.05169e-01     1.01195e+03     1.83959e+02
    5.09268e-01     9.99083e+02     1.80494e+02
    5.13369e-01     1.00591e+03     1.81122e+02
    5.17441e-01     9.96220e+02     1.77557e+02
    5.21516e-01     9.94251e+02     1.76904e+02
    5.25611e-01     9.79767e+02     1.72503e+02
    5.29706e-01     9.81868e+02     1.72642e+02
    5.33801e-01     9.73216e+02     1.68808e+02
    5.37888e-01     9.67058e+02     1.67206e+02
    5.41985e-01     9.58834e+02     1.65640e+02
    5.46091e-01     9.59854e+02     1.63611e+02
    5.50174e-01     9.54476e+02     1.61613e+02
    5.54252e-01     9.48514e+02     1.59890e+02
    5.58346e-01     9.39145e+02     1.56526e+02
    5.62439e-01     9.37897e+02     1.55420e+02
    5.66527e-01     9.35582e+02     1.54311e+02
