# Real space auto- and cross-spectra.
# z=1.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.34824e+04     9.29677e+03     6.79595e+03
    1.04717e-02     1.39412e+04     1.00433e+04     7.58124e+03
    1.42665e-02     1.57233e+04     1.18395e+04     9.26700e+03
    1.81228e-02     1.36501e+04     1.01578e+04     7.95427e+03
    2.24845e-02     1.53935e+04     1.11040e+04     8.34835e+03
    2.64508e-02     1.38080e+04     9.85280e+03     7.41592e+03
    3.04474e-02     1.37666e+04     9.83387e+03     7.39784e+03
    3.47320e-02     1.15457e+04     8.31688e+03     6.37255e+03
    3.88308e-02     1.07849e+04     7.70764e+03     5.88431e+03
    4.28140e-02     1.00951e+04     7.21014e+03     5.49412e+03
    4.68856e-02     8.68303e+03     6.08757e+03     4.62191e+03
    5.09858e-02     7.92947e+03     5.65842e+03     4.37369e+03
    5.51458e-02     8.27550e+03     5.85218e+03     4.47242e+03
    5.92243e-02     7.76299e+03     5.49159e+03     4.22231e+03
    6.32864e-02     7.43015e+03     5.17299e+03     3.93060e+03
    6.73674e-02     7.01355e+03     4.94491e+03     3.80350e+03
    7.14960e-02     6.68232e+03     4.63129e+03     3.53158e+03
    7.55894e-02     6.22736e+03     4.26853e+03     3.25189e+03
    7.96660e-02     6.04302e+03     4.13661e+03     3.15128e+03
    8.38183e-02     5.24348e+03     3.58168e+03     2.76241e+03
    8.78941e-02     5.08685e+03     3.44359e+03     2.62791e+03
    9.19238e-02     4.73056e+03     3.14768e+03     2.39857e+03
    9.60446e-02     4.49769e+03     2.97409e+03     2.26290e+03
    1.00128e-01     4.12238e+03     2.72069e+03     2.09156e+03
    1.04209e-01     3.82069e+03     2.48016e+03     1.89389e+03
    1.08333e-01     3.66555e+03     2.37982e+03     1.83794e+03
    1.12448e-01     3.67608e+03     2.36222e+03     1.80455e+03
    1.16521e-01     3.53742e+03     2.26607e+03     1.73491e+03
    1.20596e-01     3.36524e+03     2.14846e+03     1.64490e+03
    1.24665e-01     3.28269e+03     2.09322e+03     1.60994e+03
    1.28771e-01     3.33065e+03     2.10611e+03     1.59851e+03
    1.32874e-01     3.12428e+03     1.96401e+03     1.50608e+03
    1.36975e-01     3.01880e+03     1.90248e+03     1.46987e+03
    1.41075e-01     2.90932e+03     1.80269e+03     1.38753e+03
    1.45172e-01     2.72117e+03     1.67233e+03     1.28655e+03
    1.49268e-01     2.61567e+03     1.58302e+03     1.21751e+03
    1.53330e-01     2.50370e+03     1.51408e+03     1.17371e+03
    1.57416e-01     2.39406e+03     1.41969e+03     1.09176e+03
    1.61514e-01     2.28171e+03     1.34367e+03     1.03839e+03
    1.65592e-01     2.26661e+03     1.33081e+03     1.02456e+03
    1.69693e-01     2.15984e+03     1.24573e+03     9.61355e+02
    1.73803e-01     2.10184e+03     1.21731e+03     9.46605e+02
    1.77905e-01     2.06231e+03     1.18390e+03     9.18547e+02
    1.82001e-01     1.99952e+03     1.13787e+03     8.85814e+02
    1.86092e-01     1.97951e+03     1.12502e+03     8.73946e+02
