# Real space auto- and cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.39254e+04     9.56571e+03     4.50378e+03
    1.04717e-02     6.68860e+04     2.61992e+04     1.09008e+04
    1.42665e-02     5.85272e+04     2.28583e+04     9.63404e+03
    1.81228e-02     5.66699e+04     2.23582e+04     9.47265e+03
    2.24845e-02     5.75871e+04     2.27771e+04     9.72990e+03
    2.64508e-02     4.38443e+04     1.69078e+04     7.19578e+03
    3.04474e-02     4.54773e+04     1.74271e+04     7.38717e+03
    3.47320e-02     3.69051e+04     1.41964e+04     6.07563e+03
    3.88308e-02     3.58601e+04     1.33392e+04     5.60263e+03
    4.28140e-02     3.34707e+04     1.25968e+04     5.40175e+03
    4.68856e-02     3.20760e+04     1.17645e+04     4.93934e+03
    5.09858e-02     3.01873e+04     1.10428e+04     4.65623e+03
    5.51458e-02     2.80730e+04     1.02045e+04     4.32323e+03
    5.92243e-02     2.68814e+04     9.44214e+03     3.90303e+03
    6.32864e-02     2.61819e+04     9.33731e+03     3.93029e+03
    6.73674e-02     2.61837e+04     9.12588e+03     3.75585e+03
    7.14960e-02     2.37734e+04     8.34661e+03     3.52474e+03
    7.55894e-02     2.31222e+04     7.93099e+03     3.31487e+03
    7.96660e-02     2.17167e+04     7.26351e+03     2.99748e+03
    8.38183e-02     2.02514e+04     6.75012e+03     2.80375e+03
    8.78941e-02     1.89619e+04     6.19072e+03     2.57800e+03
    9.19238e-02     1.82442e+04     5.87541e+03     2.44494e+03
    9.60446e-02     1.71174e+04     5.39635e+03     2.23369e+03
    1.00128e-01     1.58366e+04     4.91827e+03     2.05551e+03
    1.04209e-01     1.54970e+04     4.71659e+03     1.95797e+03
    1.08333e-01     1.51380e+04     4.51520e+03     1.84835e+03
    1.12448e-01     1.42802e+04     4.22741e+03     1.75197e+03
    1.16521e-01     1.43299e+04     4.18905e+03     1.72025e+03
    1.20596e-01     1.42196e+04     4.15289e+03     1.69791e+03
    1.24665e-01     1.35392e+04     3.89606e+03     1.60328e+03
    1.28771e-01     1.34853e+04     3.82453e+03     1.56169e+03
    1.32874e-01     1.30457e+04     3.72821e+03     1.53351e+03
    1.36975e-01     1.26957e+04     3.48744e+03     1.40060e+03
    1.41075e-01     1.23829e+04     3.38575e+03     1.38039e+03
    1.45172e-01     1.18745e+04     3.15880e+03     1.28849e+03
    1.49268e-01     1.14426e+04     3.01780e+03     1.23184e+03
    1.53330e-01     1.12229e+04     2.91401e+03     1.17524e+03
    1.57416e-01     1.09102e+04     2.73671e+03     1.08915e+03
    1.61514e-01     1.06456e+04     2.64222e+03     1.05991e+03
    1.65592e-01     1.06475e+04     2.59347e+03     1.02506e+03
    1.69693e-01     1.01436e+04     2.44937e+03     9.79442e+02
    1.73803e-01     1.00241e+04     2.37167e+03     9.40115e+02
