# Real space h-h auto- and h-m cross-spectra.
# z=3.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.86218e+04     4.35286e+03
    1.04717e-02     3.54927e+04     9.30573e+03
    1.42665e-02     3.66159e+04     9.23088e+03
    1.81228e-02     4.27079e+04     1.09912e+04
    2.24845e-02     3.68292e+04     9.23877e+03
    2.64508e-02     3.13870e+04     7.90708e+03
    3.04474e-02     2.81218e+04     7.09346e+03
    3.47320e-02     2.83729e+04     7.22406e+03
    3.88308e-02     2.37013e+04     5.87451e+03
    4.28140e-02     2.32186e+04     5.71874e+03
    4.68856e-02     2.03680e+04     5.06798e+03
    5.09858e-02     1.75250e+04     4.26743e+03
    5.51458e-02     1.74517e+04     4.23855e+03
    5.92243e-02     1.74775e+04     4.19892e+03
    6.32864e-02     1.68777e+04     4.08691e+03
    6.73674e-02     1.55749e+04     3.68198e+03
    7.14960e-02     1.52455e+04     3.60807e+03
    7.55894e-02     1.44219e+04     3.39874e+03
    7.96660e-02     1.35656e+04     3.13972e+03
    8.38183e-02     1.29360e+04     2.99668e+03
    8.78941e-02     1.21103e+04     2.75529e+03
    9.19238e-02     1.09551e+04     2.48055e+03
    9.60446e-02     1.04416e+04     2.32403e+03
    1.00128e-01     9.80349e+03     2.15150e+03
    1.04209e-01     9.60736e+03     2.08411e+03
    1.08333e-01     9.04500e+03     1.93863e+03
    1.12448e-01     8.34491e+03     1.79443e+03
    1.16521e-01     8.39412e+03     1.77330e+03
    1.20596e-01     8.25715e+03     1.73149e+03
    1.24665e-01     7.84892e+03     1.64417e+03
    1.28771e-01     7.89492e+03     1.63561e+03
    1.32874e-01     7.77636e+03     1.58469e+03
    1.36975e-01     7.29382e+03     1.48249e+03
    1.41075e-01     6.98315e+03     1.40883e+03
    1.45172e-01     6.67278e+03     1.33023e+03
    1.49268e-01     6.51961e+03     1.27710e+03
    1.53330e-01     6.29558e+03     1.20463e+03
    1.57416e-01     6.10372e+03     1.15841e+03
    1.61514e-01     5.78505e+03     1.07148e+03
    1.65592e-01     5.54906e+03     1.02300e+03
    1.69693e-01     5.42187e+03     9.98158e+02
    1.73803e-01     5.30790e+03     9.61067e+02
    1.77905e-01     5.30104e+03     9.55714e+02
    1.82001e-01     5.15611e+03     9.15140e+02
    1.86092e-01     5.07515e+03     8.99521e+02
    1.90161e-01     5.02380e+03     8.86767e+02
    1.94237e-01     4.93713e+03     8.59121e+02
    1.98334e-01     4.77084e+03     8.29942e+02
    2.02427e-01     4.67108e+03     7.97495e+02
    2.06523e-01     4.49874e+03     7.56264e+02
    2.10626e-01     4.49117e+03     7.51251e+02
    2.14724e-01     4.31796e+03     7.05924e+02
    2.18827e-01     4.21428e+03     6.76378e+02
    2.22903e-01     4.11205e+03     6.57206e+02
    2.26990e-01     4.04412e+03     6.34106e+02
    2.31084e-01     3.95944e+03     6.11440e+02
    2.35153e-01     3.92643e+03     6.03272e+02
    2.39244e-01     3.88460e+03     5.93595e+02
    2.43338e-01     3.78043e+03     5.70742e+02
    2.47445e-01     3.71640e+03     5.58401e+02
    2.51539e-01     3.72364e+03     5.52456e+02
    2.55609e-01     3.67598e+03     5.38098e+02
    2.59718e-01     3.64585e+03     5.31034e+02
    2.63814e-01     3.59684e+03     5.19996e+02
    2.67904e-01     3.55602e+03     5.06938e+02
    2.71993e-01     3.46375e+03     4.87417e+02
    2.76068e-01     3.39532e+03     4.74390e+02
    2.80171e-01     3.32752e+03     4.58006e+02
    2.84268e-01     3.28759e+03     4.45099e+02
    2.88346e-01     3.26402e+03     4.41085e+02
    2.92426e-01     3.22095e+03     4.22722e+02
    2.96514e-01     3.17900e+03     4.16906e+02
    3.00627e-01     3.14311e+03     4.09887e+02
    3.04729e-01     3.08299e+03     3.99957e+02
    3.08821e-01     3.07882e+03     3.94294e+02
    3.12919e-01     3.01709e+03     3.83027e+02
    3.16999e-01     2.99683e+03     3.76256e+02
    3.21078e-01     2.95559e+03     3.68167e+02
    3.25167e-01     2.94522e+03     3.61658e+02
    3.29247e-01     2.89155e+03     3.52324e+02
    3.33333e-01     2.86338e+03     3.46804e+02
    3.37443e-01     2.84858e+03     3.39887e+02
    3.41545e-01     2.80030e+03     3.31520e+02
    3.45625e-01     2.77053e+03     3.23823e+02
    3.49715e-01     2.77317e+03     3.21831e+02
    3.53817e-01     2.74465e+03     3.13548e+02
    3.57906e-01     2.69735e+03     3.06188e+02
    3.61975e-01     2.67948e+03     3.01717e+02
    3.66071e-01     2.68041e+03     2.99745e+02
    3.70189e-01     2.65257e+03     2.92946e+02
    3.74277e-01     2.61873e+03     2.87215e+02
    3.78356e-01     2.60329e+03     2.82379e+02
    3.82448e-01     2.55796e+03     2.74734e+02
    3.86535e-01     2.55102e+03     2.71955e+02
    3.90624e-01     2.52763e+03     2.66988e+02
    3.94706e-01     2.52038e+03     2.64554e+02
    3.98794e-01     2.49637e+03     2.59438e+02
    4.02896e-01     2.47001e+03     2.52705e+02
    4.06986e-01     2.46820e+03     2.52091e+02
    4.11069e-01     2.44049e+03     2.46267e+02
    4.15170e-01     2.42056e+03     2.40903e+02
    4.19263e-01     2.39677e+03     2.38374e+02
    4.23353e-01     2.38762e+03     2.35199e+02
    4.27447e-01     2.36713e+03     2.30448e+02
    4.31534e-01     2.36112e+03     2.27333e+02
    4.35624e-01     2.32955e+03     2.21883e+02
    4.39718e-01     2.31244e+03     2.18873e+02
    4.43804e-01     2.31629e+03     2.18422e+02
    4.47892e-01     2.28400e+03     2.13078e+02
    4.51977e-01     2.27899e+03     2.11595e+02
    4.56067e-01     2.26558e+03     2.08883e+02
    4.60165e-01     2.26078e+03     2.06168e+02
    4.64260e-01     2.22909e+03     2.01614e+02
    4.68355e-01     2.23122e+03     2.00825e+02
    4.72450e-01     2.20457e+03     1.96058e+02
    4.76540e-01     2.20453e+03     1.95073e+02
    4.80633e-01     2.18761e+03     1.91633e+02
    4.84718e-01     2.17400e+03     1.89458e+02
    4.88794e-01     2.14730e+03     1.84953e+02
    4.92888e-01     2.15772e+03     1.85466e+02
    4.96984e-01     2.11830e+03     1.79599e+02
    5.01073e-01     2.12345e+03     1.77775e+02
    5.05169e-01     2.11740e+03     1.77166e+02
    5.09268e-01     2.10736e+03     1.74634e+02
    5.13369e-01     2.09532e+03     1.72861e+02
    5.17441e-01     2.08453e+03     1.71023e+02
    5.21516e-01     2.08269e+03     1.69030e+02
    5.25611e-01     2.07353e+03     1.66536e+02
    5.29706e-01     2.06194e+03     1.64238e+02
    5.33801e-01     2.03615e+03     1.61457e+02
    5.37888e-01     2.03222e+03     1.60601e+02
    5.41985e-01     2.01190e+03     1.56998e+02
    5.46091e-01     2.02291e+03     1.56883e+02
    5.50174e-01     1.99982e+03     1.52975e+02
    5.54252e-01     1.99400e+03     1.52372e+02
    5.58346e-01     1.98365e+03     1.50138e+02
    5.62439e-01     1.97163e+03     1.48839e+02
    5.66527e-01     1.97076e+03     1.47506e+02
    5.70616e-01     1.95672e+03     1.45348e+02
    5.74707e-01     1.95043e+03     1.43506e+02
    5.78798e-01     1.94830e+03     1.42291e+02
    5.82883e-01     1.93518e+03     1.40749e+02
    5.86977e-01     1.93218e+03     1.40277e+02
    5.91070e-01     1.91793e+03     1.37596e+02
    5.95166e-01     1.90588e+03     1.35711e+02
    5.99260e-01     1.90378e+03     1.33796e+02
    6.03349e-01     1.89137e+03     1.32893e+02
    6.07445e-01     1.88879e+03     1.32670e+02
    6.11543e-01     1.88228e+03     1.30678e+02
    6.15623e-01     1.87504e+03     1.29398e+02
    6.19704e-01     1.87143e+03     1.28186e+02
    6.23792e-01     1.85105e+03     1.25900e+02
    6.27891e-01     1.85245e+03     1.25927e+02
    6.31991e-01     1.85210e+03     1.24509e+02
    6.36073e-01     1.83068e+03     1.21572e+02
    6.40158e-01     1.82812e+03     1.21595e+02
    6.44244e-01     1.82235e+03     1.20520e+02
    6.48338e-01     1.80988e+03     1.18373e+02
    6.52432e-01     1.81825e+03     1.18431e+02
    6.56514e-01     1.80641e+03     1.16609e+02
    6.60609e-01     1.79541e+03     1.15615e+02
    6.64712e-01     1.80483e+03     1.15185e+02
    6.68801e-01     1.79196e+03     1.13585e+02
    6.72890e-01     1.77442e+03     1.11913e+02
    6.76984e-01     1.76794e+03     1.10658e+02
    6.81074e-01     1.76612e+03     1.10054e+02
    6.85160e-01     1.76604e+03     1.09523e+02
    6.89246e-01     1.75908e+03     1.08350e+02
    6.93336e-01     1.74686e+03     1.06981e+02
    6.97434e-01     1.74095e+03     1.05967e+02
    7.01528e-01     1.73913e+03     1.05049e+02
    7.05618e-01     1.73388e+03     1.04303e+02
    7.09708e-01     1.72935e+03     1.03322e+02
    7.13796e-01     1.72064e+03     1.02073e+02
    7.17892e-01     1.72883e+03     1.02457e+02
    7.21982e-01     1.71141e+03     1.00865e+02
    7.26059e-01     1.70966e+03     1.00164e+02
    7.30145e-01     1.70372e+03     9.92201e+01
    7.34240e-01     1.69956e+03     9.86497e+01
    7.38340e-01     1.69452e+03     9.81240e+01
    7.42427e-01     1.69254e+03     9.68941e+01
    7.46511e-01     1.68547e+03     9.61587e+01
    7.50614e-01     1.68196e+03     9.49913e+01
    7.54706e-01     1.67145e+03     9.41106e+01
    7.58795e-01     1.67586e+03     9.39965e+01
    7.62888e-01     1.67062e+03     9.29216e+01
    7.66986e-01     1.65810e+03     9.15269e+01
    7.71073e-01     1.65657e+03     9.14985e+01
    7.75153e-01     1.64874e+03     9.03565e+01
    7.79241e-01     1.64191e+03     8.90868e+01
    7.83335e-01     1.64201e+03     8.91527e+01
    7.87426e-01     1.64339e+03     8.85851e+01
    7.91513e-01     1.63392e+03     8.73864e+01
    7.95606e-01     1.63130e+03     8.69059e+01
    7.99702e-01     1.62564e+03     8.64087e+01
    8.03798e-01     1.62594e+03     8.57610e+01
    8.07879e-01     1.61217e+03     8.45854e+01
    8.11963e-01     1.61026e+03     8.43773e+01
    8.16059e-01     1.60652e+03     8.33904e+01
    8.20152e-01     1.60391e+03     8.29537e+01
    8.24242e-01     1.60155e+03     8.25625e+01
    8.28331e-01     1.60094e+03     8.24790e+01
    8.32425e-01     1.59100e+03     8.11358e+01
    8.36516e-01     1.59527e+03     8.07980e+01
    8.40610e-01     1.58209e+03     7.98635e+01
    8.44704e-01     1.58187e+03     7.94373e+01
    8.48790e-01     1.57488e+03     7.89581e+01
    8.52876e-01     1.57760e+03     7.85339e+01
    8.56967e-01     1.56963e+03     7.76938e+01
    8.61059e-01     1.56651e+03     7.71504e+01
    8.65147e-01     1.55987e+03     7.69766e+01
    8.69235e-01     1.55521e+03     7.61805e+01
    8.73334e-01     1.55101e+03     7.54542e+01
    8.77429e-01     1.55419e+03     7.54654e+01
    8.81512e-01     1.54563e+03     7.45718e+01
    8.85601e-01     1.54041e+03     7.37694e+01
    8.89691e-01     1.54598e+03     7.37047e+01
    8.93784e-01     1.53692e+03     7.32420e+01
    8.97875e-01     1.53408e+03     7.30588e+01
    9.01960e-01     1.52859e+03     7.21181e+01
    9.06054e-01     1.52225e+03     7.12527e+01
    9.10146e-01     1.52081e+03     7.11037e+01
    9.14237e-01     1.52204e+03     7.04046e+01
    9.18331e-01     1.51173e+03     7.00065e+01
    9.22421e-01     1.50923e+03     6.96973e+01
    9.26509e-01     1.51122e+03     6.95258e+01
    9.30598e-01     1.50545e+03     6.90019e+01
    9.34692e-01     1.50570e+03     6.84574e+01
    9.38787e-01     1.49711e+03     6.76758e+01
    9.42873e-01     1.49283e+03     6.72377e+01
    9.46961e-01     1.49220e+03     6.70392e+01
    9.51054e-01     1.48136e+03     6.63124e+01
    9.55150e-01     1.48916e+03     6.64770e+01
    9.59240e-01     1.48232e+03     6.57394e+01
    9.63327e-01     1.47933e+03     6.54856e+01
    9.67420e-01     1.47531e+03     6.48714e+01
    9.71506e-01     1.46990e+03     6.43341e+01
    9.75588e-01     1.46978e+03     6.42331e+01
