# Real space auto- and cross-spectra.
# z=3.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     5.44492e+04     8.68596e+03     1.84227e+03
    1.04717e-02     6.84850e+04     1.06865e+04     2.05511e+03
    1.42665e-02     7.62569e+04     1.26602e+04     2.51000e+03
    1.81228e-02     8.33584e+04     1.24791e+04     2.15987e+03
    2.24845e-02     7.77414e+04     1.20779e+04     2.25910e+03
    2.64508e-02     6.70305e+04     1.04079e+04     2.01838e+03
    3.04474e-02     6.69987e+04     1.05158e+04     2.00936e+03
    3.47320e-02     6.21964e+04     9.27040e+03     1.73212e+03
    3.88308e-02     5.81271e+04     8.62550e+03     1.60194e+03
    4.28140e-02     5.49326e+04     7.99460e+03     1.49398e+03
    4.68856e-02     4.81178e+04     6.67608e+03     1.25642e+03
    5.09858e-02     4.56270e+04     6.33545e+03     1.19234e+03
    5.51458e-02     4.64812e+04     6.48153e+03     1.22204e+03
    5.92243e-02     4.61618e+04     6.20738e+03     1.14811e+03
    6.32864e-02     4.42464e+04     5.80953e+03     1.06979e+03
    6.73674e-02     4.35339e+04     5.72053e+03     1.04005e+03
    7.14960e-02     4.02628e+04     5.20736e+03     9.67043e+02
    7.55894e-02     3.85890e+04     4.81338e+03     8.82602e+02
    7.96660e-02     3.83413e+04     4.67913e+03     8.59203e+02
    8.38183e-02     3.48150e+04     4.11825e+03     7.50662e+02
    8.78941e-02     3.32947e+04     3.87447e+03     7.10959e+02
    9.19238e-02     3.13430e+04     3.53534e+03     6.49908e+02
    9.60446e-02     3.08318e+04     3.34549e+03     6.11235e+02
    1.00128e-01     2.93062e+04     3.06479e+03     5.59931e+02
    1.04209e-01     2.74888e+04     2.75891e+03     5.06101e+02
    1.08333e-01     2.71892e+04     2.74748e+03     4.95122e+02
    1.12448e-01     2.68517e+04     2.67003e+03     4.85823e+02
    1.16521e-01     2.68472e+04     2.59572e+03     4.62397e+02
    1.20596e-01     2.54721e+04     2.45544e+03     4.45172e+02
    1.24665e-01     2.52633e+04     2.39419e+03     4.31484e+02
    1.28771e-01     2.50001e+04     2.37395e+03     4.30039e+02
    1.32874e-01     2.43823e+04     2.25841e+03     4.05003e+02
    1.36975e-01     2.40555e+04     2.20172e+03     3.93212e+02
    1.41075e-01     2.36550e+04     2.09286e+03     3.74820e+02
    1.45172e-01     2.30848e+04     1.94153e+03     3.43398e+02
    1.49268e-01     2.25015e+04     1.85699e+03     3.22555e+02
    1.53330e-01     2.16444e+04     1.75653e+03     3.09052e+02
    1.57416e-01     2.10058e+04     1.62214e+03     2.88233e+02
    1.61514e-01     2.08300e+04     1.59193e+03     2.72172e+02
    1.65592e-01     2.07527e+04     1.54332e+03     2.65092e+02
    1.69693e-01     1.97394e+04     1.42335e+03     2.48639e+02
    1.73803e-01     1.98780e+04     1.41973e+03     2.45883e+02
    1.77905e-01     1.99467e+04     1.38873e+03     2.36436e+02
    1.82001e-01     1.93582e+04     1.34127e+03     2.28150e+02
    1.86092e-01     1.90909e+04     1.31246e+03     2.27177e+02
    1.90161e-01     1.89274e+04     1.27416e+03     2.17515e+02
    1.94237e-01     1.86953e+04     1.24239e+03     2.13783e+02
    1.98334e-01     1.85095e+04     1.20523e+03     2.05610e+02
    2.02427e-01     1.81423e+04     1.16195e+03     1.97280e+02
    2.06523e-01     1.80094e+04     1.12203e+03     1.91497e+02
    2.10626e-01     1.77211e+04     1.09041e+03     1.83196e+02
    2.14724e-01     1.76724e+04     1.05728e+03     1.75112e+02
    2.18827e-01     1.72089e+04     1.00280e+03     1.67742e+02
    2.22903e-01     1.72508e+04     9.93824e+02     1.62443e+02
    2.26990e-01     1.72544e+04     9.67690e+02     1.56865e+02
    2.31084e-01     1.68258e+04     9.34317e+02     1.53046e+02
    2.35153e-01     1.67769e+04     9.07332e+02     1.47013e+02
    2.39244e-01     1.64793e+04     8.75528e+02     1.41880e+02
    2.43338e-01     1.63317e+04     8.58582e+02     1.40051e+02
    2.47445e-01     1.62094e+04     8.43234e+02     1.37425e+02
    2.51539e-01     1.59890e+04     8.27701e+02     1.33307e+02
    2.55609e-01     1.60916e+04     8.06848e+02     1.28789e+02
    2.59718e-01     1.60080e+04     8.04640e+02     1.27985e+02
    2.63814e-01     1.58755e+04     7.85700e+02     1.24066e+02
    2.67904e-01     1.55760e+04     7.57600e+02     1.20766e+02
    2.71993e-01     1.55864e+04     7.41640e+02     1.16414e+02
    2.76068e-01     1.54140e+04     7.14747e+02     1.12754e+02
    2.80171e-01     1.51110e+04     6.88384e+02     1.09534e+02
    2.84268e-01     1.51412e+04     6.75887e+02     1.06506e+02
    2.88346e-01     1.52567e+04     6.78662e+02     1.04085e+02
    2.92426e-01     1.50050e+04     6.55400e+02     1.00788e+02
    2.96514e-01     1.48726e+04     6.36582e+02     9.83821e+01
    3.00627e-01     1.48570e+04     6.28244e+02     9.68403e+01
    3.04729e-01     1.46501e+04     6.06965e+02     9.30287e+01
    3.08821e-01     1.45666e+04     5.98761e+02     9.14614e+01
    3.12919e-01     1.44010e+04     5.84664e+02     8.96696e+01
    3.16999e-01     1.43879e+04     5.85596e+02     8.80172e+01
    3.21078e-01     1.42874e+04     5.64818e+02     8.54235e+01
    3.25167e-01     1.41878e+04     5.52754e+02     8.34285e+01
    3.29247e-01     1.42062e+04     5.56161e+02     8.25508e+01
    3.33333e-01     1.41390e+04     5.38060e+02     8.04386e+01
    3.37443e-01     1.39099e+04     5.24921e+02     7.80065e+01
    3.41545e-01     1.40126e+04     5.20430e+02     7.69544e+01
    3.45625e-01     1.38974e+04     5.08338e+02     7.50769e+01
    3.49715e-01     1.39258e+04     5.04257e+02     7.35764e+01
    3.53817e-01     1.38312e+04     4.92023e+02     7.14176e+01
    3.57906e-01     1.36280e+04     4.78027e+02     6.93993e+01
    3.61975e-01     1.36122e+04     4.70642e+02     6.81659e+01
    3.66071e-01     1.34982e+04     4.58793e+02     6.68722e+01
    3.70189e-01     1.34625e+04     4.58308e+02     6.54153e+01
    3.74277e-01     1.34847e+04     4.53580e+02     6.43021e+01
    3.78356e-01     1.34023e+04     4.43828e+02     6.32041e+01
    3.82448e-01     1.32820e+04     4.32864e+02     6.16745e+01
    3.86535e-01     1.33132e+04     4.31380e+02     6.07689e+01
    3.90624e-01     1.31862e+04     4.26205e+02     6.01069e+01
    3.94706e-01     1.32292e+04     4.19637e+02     5.88561e+01
    3.98794e-01     1.30826e+04     4.12152e+02     5.75306e+01
    4.02896e-01     1.30482e+04     4.01100e+02     5.62363e+01
    4.06986e-01     1.29331e+04     3.97235e+02     5.50020e+01
    4.11069e-01     1.28519e+04     3.89320e+02     5.41690e+01
    4.15170e-01     1.28824e+04     3.86424e+02     5.32619e+01
    4.19263e-01     1.28563e+04     3.83300e+02     5.23759e+01
    4.23353e-01     1.27618e+04     3.70362e+02     5.13260e+01
    4.27447e-01     1.27249e+04     3.73511e+02     5.04716e+01
    4.31534e-01     1.26260e+04     3.65559e+02     4.95701e+01
    4.35624e-01     1.26044e+04     3.59413e+02     4.90217e+01
    4.39718e-01     1.25119e+04     3.52879e+02     4.76061e+01
    4.43804e-01     1.25246e+04     3.50376e+02     4.71465e+01
    4.47892e-01     1.25097e+04     3.43476e+02     4.59720e+01
    4.51977e-01     1.24954e+04     3.41153e+02     4.52996e+01
    4.56067e-01     1.23266e+04     3.32379e+02     4.46733e+01
    4.60165e-01     1.24094e+04     3.29819e+02     4.37751e+01
    4.64260e-01     1.23826e+04     3.30841e+02     4.34195e+01
    4.68355e-01     1.22713e+04     3.20445e+02     4.25038e+01
    4.72450e-01     1.22351e+04     3.18610e+02     4.17048e+01
    4.76540e-01     1.22319e+04     3.11983e+02     4.08862e+01
    4.80633e-01     1.21705e+04     3.10750e+02     4.05537e+01
    4.84718e-01     1.21404e+04     3.05598e+02     3.97563e+01
    4.88794e-01     1.20791e+04     3.02057e+02     3.91328e+01
    4.92888e-01     1.21554e+04     3.02023e+02     3.87597e+01
    4.96984e-01     1.20877e+04     2.96255e+02     3.80020e+01
    5.01073e-01     1.20039e+04     2.92499e+02     3.74311e+01
    5.05169e-01     1.18846e+04     2.88215e+02     3.68820e+01
    5.09268e-01     1.19869e+04     2.87419e+02     3.62434e+01
    5.13369e-01     1.19305e+04     2.85120e+02     3.59626e+01
    5.17441e-01     1.19493e+04     2.81981e+02     3.52646e+01
    5.21516e-01     1.18066e+04     2.75910e+02     3.48527e+01
    5.25611e-01     1.18463e+04     2.73316e+02     3.40718e+01
    5.29706e-01     1.17244e+04     2.68799e+02     3.37457e+01
    5.33801e-01     1.16992e+04     2.66291e+02     3.33074e+01
    5.37888e-01     1.16734e+04     2.63750e+02     3.28287e+01
    5.41985e-01     1.17564e+04     2.64885e+02     3.24029e+01
    5.46091e-01     1.15661e+04     2.57787e+02     3.16959e+01
    5.50174e-01     1.16887e+04     2.57878e+02     3.13600e+01
    5.54252e-01     1.15963e+04     2.53786e+02     3.09640e+01
    5.58346e-01     1.15336e+04     2.50422e+02     3.05902e+01
    5.62439e-01     1.15975e+04     2.50174e+02     3.02504e+01
    5.66527e-01     1.14395e+04     2.47283e+02     2.98659e+01
    5.70616e-01     1.14909e+04     2.45079e+02     2.93814e+01
    5.74707e-01     1.14460e+04     2.41248e+02     2.89098e+01
    5.78798e-01     1.14365e+04     2.39802e+02     2.85265e+01
    5.82883e-01     1.14040e+04     2.36435e+02     2.81161e+01
    5.86977e-01     1.13889e+04     2.33176e+02     2.78151e+01
    5.91070e-01     1.13792e+04     2.32458e+02     2.75402e+01
    5.95166e-01     1.13196e+04     2.29647e+02     2.70705e+01
    5.99260e-01     1.13211e+04     2.27570e+02     2.67489e+01
    6.03349e-01     1.12600e+04     2.25049e+02     2.65189e+01
    6.07445e-01     1.12422e+04     2.23964e+02     2.60971e+01
    6.11543e-01     1.11374e+04     2.19448e+02     2.56889e+01
    6.15623e-01     1.12184e+04     2.20873e+02     2.55596e+01
    6.19704e-01     1.11274e+04     2.16965e+02     2.50711e+01
    6.23792e-01     1.11313e+04     2.15228e+02     2.48335e+01
    6.27891e-01     1.11510e+04     2.15634e+02     2.45930e+01
    6.31991e-01     1.10723e+04     2.09292e+02     2.42317e+01
    6.36073e-01     1.11025e+04     2.11023e+02     2.39104e+01
    6.40158e-01     1.10477e+04     2.06210e+02     2.35769e+01
    6.44244e-01     1.10284e+04     2.07714e+02     2.34470e+01
    6.48338e-01     1.10281e+04     2.04435e+02     2.30604e+01
    6.52432e-01     1.09623e+04     2.01501e+02     2.28144e+01
    6.56514e-01     1.09936e+04     2.02011e+02     2.25047e+01
    6.60609e-01     1.08841e+04     1.98775e+02     2.23300e+01
    6.64712e-01     1.09304e+04     1.98742e+02     2.21045e+01
    6.68801e-01     1.08991e+04     1.94439e+02     2.17198e+01
    6.72890e-01     1.08786e+04     1.95359e+02     2.15248e+01
    6.76984e-01     1.08474e+04     1.92862e+02     2.12532e+01
    6.81074e-01     1.08242e+04     1.90863e+02     2.10479e+01
    6.85160e-01     1.08113e+04     1.87946e+02     2.07177e+01
    6.89246e-01     1.07710e+04     1.87961e+02     2.05645e+01
    6.93336e-01     1.07013e+04     1.85052e+02     2.02792e+01
    6.97434e-01     1.07648e+04     1.84551e+02     2.01269e+01
    7.01528e-01     1.07083e+04     1.84527e+02     2.00221e+01
    7.05618e-01     1.06839e+04     1.80795e+02     1.96779e+01
    7.09708e-01     1.06950e+04     1.81034e+02     1.94862e+01
    7.13796e-01     1.06624e+04     1.80237e+02     1.92625e+01
    7.17892e-01     1.06453e+04     1.78396e+02     1.90743e+01
    7.21982e-01     1.06476e+04     1.76127e+02     1.88403e+01
    7.26059e-01     1.05493e+04     1.74511e+02     1.87047e+01
    7.30145e-01     1.05774e+04     1.73922e+02     1.84467e+01
    7.34240e-01     1.05976e+04     1.73920e+02     1.83192e+01
    7.38340e-01     1.05509e+04     1.71506e+02     1.80976e+01
    7.42427e-01     1.05417e+04     1.70977e+02     1.79838e+01
    7.46511e-01     1.05272e+04     1.68339e+02     1.76571e+01
    7.50614e-01     1.05099e+04     1.67131e+02     1.75075e+01
    7.54706e-01     1.04575e+04     1.66478e+02     1.74209e+01
    7.58795e-01     1.04615e+04     1.65374e+02     1.71922e+01
    7.62888e-01     1.04018e+04     1.64686e+02     1.70117e+01
    7.66986e-01     1.04137e+04     1.62496e+02     1.67856e+01
    7.71073e-01     1.04156e+04     1.62694e+02     1.66666e+01
    7.75153e-01     1.03589e+04     1.59953e+02     1.64966e+01
    7.79241e-01     1.03464e+04     1.59811e+02     1.63843e+01
    7.83335e-01     1.02923e+04     1.57983e+02     1.61600e+01
    7.87426e-01     1.03188e+04     1.56833e+02     1.60103e+01
    7.91513e-01     1.02822e+04     1.57226e+02     1.58984e+01
    7.95606e-01     1.03260e+04     1.56175e+02     1.57214e+01
    7.99702e-01     1.02731e+04     1.53993e+02     1.55750e+01
    8.03798e-01     1.02499e+04     1.53120e+02     1.54654e+01
    8.07879e-01     1.02418e+04     1.52920e+02     1.52689e+01
    8.11963e-01     1.02342e+04     1.51214e+02     1.51291e+01
    8.16059e-01     1.01766e+04     1.49595e+02     1.49080e+01
    8.20152e-01     1.01774e+04     1.49809e+02     1.48991e+01
    8.24242e-01     1.01562e+04     1.48917e+02     1.47222e+01
    8.28331e-01     1.01878e+04     1.47172e+02     1.45190e+01
    8.32425e-01     1.01410e+04     1.46704e+02     1.44605e+01
    8.36516e-01     1.01497e+04     1.45873e+02     1.42931e+01
    8.40610e-01     1.01127e+04     1.44828e+02     1.41690e+01
    8.44704e-01     1.01059e+04     1.44235e+02     1.40539e+01
    8.48790e-01     1.00395e+04     1.42074e+02     1.39037e+01
    8.52876e-01     1.00470e+04     1.41449e+02     1.37397e+01
    8.56967e-01     1.00433e+04     1.41045e+02     1.36460e+01
    8.61059e-01     1.00415e+04     1.39952e+02     1.35426e+01
    8.65147e-01     1.00395e+04     1.39467e+02     1.34002e+01
    8.69235e-01     9.99796e+03     1.39224e+02     1.33677e+01
    8.73334e-01     9.96351e+03     1.37208e+02     1.31737e+01
