# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.00<lgM<12.50, z=0.500
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    4.96984e-01     6.75290e+02     1.08920e+00     2.63154e+02     7.13264e-01
    5.01073e-01     6.71017e+02     8.10743e-01     2.58776e+02     4.45184e-01
    5.05169e-01     6.67193e+02     1.04094e+00     2.55432e+02     3.40840e-01
    5.09268e-01     6.63767e+02     7.58931e-01     2.52618e+02     2.91974e-01
    5.13369e-01     6.60542e+02     6.00397e-01     2.49259e+02     3.71224e-01
    5.17441e-01     6.56121e+02     7.92884e-01     2.46043e+02     2.32307e-01
    5.21516e-01     6.53804e+02     1.55170e+00     2.43165e+02     6.71575e-01
    5.25611e-01     6.48588e+02     1.09470e+00     2.39030e+02     3.20922e-01
    5.29706e-01     6.45031e+02     8.72592e-01     2.36283e+02     6.07405e-01
    5.33801e-01     6.40611e+02     9.99113e-01     2.32982e+02     2.65823e-01
    5.37888e-01     6.37178e+02     3.47639e-01     2.30038e+02     3.07563e-01
    5.41985e-01     6.34496e+02     5.12947e-01     2.27486e+02     2.74164e-01
    5.46091e-01     6.32142e+02     8.53195e-01     2.24610e+02     3.39319e-01
    5.50174e-01     6.27984e+02     6.74880e-01     2.21860e+02     3.70091e-01
    5.54252e-01     6.24677e+02     8.46222e-01     2.18615e+02     5.40311e-01
    5.58346e-01     6.20595e+02     9.12008e-01     2.16428e+02     4.36953e-01
    5.62439e-01     6.18412e+02     6.33766e-01     2.13706e+02     3.17958e-01
    5.66527e-01     6.15312e+02     5.86856e-01     2.10914e+02     6.00914e-01
    5.70616e-01     6.13389e+02     4.48949e-01     2.09063e+02     3.22420e-01
    5.74707e-01     6.09970e+02     9.35522e-01     2.06321e+02     3.37730e-01
    5.78798e-01     6.06866e+02     1.09411e+00     2.04065e+02     3.95915e-01
    5.82883e-01     6.04186e+02     9.55198e-01     2.01234e+02     2.98489e-01
    5.86977e-01     6.00582e+02     5.46271e-01     1.98902e+02     2.93944e-01
    5.91070e-01     5.98001e+02     6.02256e-01     1.96614e+02     4.10385e-01
    5.95166e-01     5.94220e+02     8.52733e-01     1.94106e+02     1.97930e-01
    5.99260e-01     5.92122e+02     1.13726e+00     1.91929e+02     2.13704e-01
    6.03349e-01     5.90227e+02     7.27922e-01     1.89919e+02     3.37760e-01
    6.07445e-01     5.87479e+02     1.03714e+00     1.88306e+02     3.71070e-01
    6.11543e-01     5.83759e+02     6.69489e-01     1.85364e+02     6.28438e-01
    6.15623e-01     5.82348e+02     1.06330e+00     1.83595e+02     2.85655e-01
    6.19704e-01     5.80048e+02     3.43956e-01     1.81483e+02     2.05131e-01
    6.23792e-01     5.77704e+02     4.75725e-01     1.79444e+02     2.32088e-01
    6.27891e-01     5.75074e+02     6.83794e-01     1.78160e+02     3.47805e-01
    6.31991e-01     5.73853e+02     5.92470e-01     1.75859e+02     3.93623e-01
    6.36073e-01     5.71081e+02     4.09123e-01     1.73482e+02     3.47361e-01
    6.40158e-01     5.68391e+02     4.92860e-01     1.72061e+02     2.22481e-01
    6.44244e-01     5.65754e+02     5.05330e-01     1.69689e+02     1.72157e-01
    6.48338e-01     5.64927e+02     4.39154e-01     1.68684e+02     2.08925e-01
    6.52432e-01     5.62556e+02     5.07025e-01     1.67039e+02     3.65369e-01
    6.56514e-01     5.59115e+02     6.27114e-01     1.65052e+02     2.48948e-01
    6.60609e-01     5.57180e+02     4.72856e-01     1.63035e+02     2.15261e-01
    6.64712e-01     5.55881e+02     7.24554e-01     1.61767e+02     1.91176e-01
    6.68801e-01     5.53592e+02     5.75706e-01     1.59758e+02     3.24237e-01
    6.72890e-01     5.50997e+02     5.68512e-01     1.58071e+02     3.26162e-01
    6.76984e-01     5.49160e+02     3.39362e-01     1.56441e+02     1.29006e-01
    6.81074e-01     5.47443e+02     7.14163e-01     1.55096e+02     2.93179e-01
    6.85160e-01     5.44739e+02     6.04259e-01     1.53501e+02     1.71585e-01
    6.89246e-01     5.43181e+02     5.82138e-01     1.51963e+02     2.88890e-01
    6.93336e-01     5.42284e+02     6.74079e-01     1.50729e+02     1.68496e-01
    6.97434e-01     5.39599e+02     6.92876e-01     1.48843e+02     1.51422e-01
    7.01528e-01     5.38048e+02     3.04286e-01     1.47513e+02     3.28125e-01
    7.05618e-01     5.35628e+02     6.17964e-01     1.45771e+02     4.19975e-01
    7.09708e-01     5.33359e+02     6.73946e-01     1.44686e+02     2.88969e-01
    7.13796e-01     5.32323e+02     4.96416e-01     1.42915e+02     1.41355e-01
    7.17892e-01     5.29998e+02     6.39964e-01     1.41465e+02     2.04349e-01
    7.21982e-01     5.28543e+02     4.10550e-01     1.40550e+02     3.12060e-01
    7.26059e-01     5.27681e+02     4.86190e-01     1.39290e+02     3.75214e-01
    7.30145e-01     5.24551e+02     3.57581e-01     1.37840e+02     1.83317e-01
    7.34240e-01     5.24083e+02     4.59304e-01     1.36726e+02     1.69208e-01
    7.38340e-01     5.21782e+02     6.08683e-01     1.35176e+02     2.60857e-01
    7.42427e-01     5.19882e+02     6.59431e-01     1.34108e+02     2.81328e-01
    7.46511e-01     5.19049e+02     4.60858e-01     1.32891e+02     3.37728e-01
    7.50614e-01     5.16913e+02     2.02163e-01     1.31445e+02     3.25357e-01
    7.54706e-01     5.15681e+02     2.43096e-01     1.30356e+02     1.86464e-01
    7.58795e-01     5.13765e+02     5.62209e-01     1.29080e+02     1.47921e-01
    7.62888e-01     5.12427e+02     4.20930e-01     1.28052e+02     1.77483e-01
    7.66986e-01     5.10848e+02     4.28527e-01     1.26769e+02     2.86650e-01
    7.71073e-01     5.09918e+02     2.49385e-01     1.25730e+02     1.20613e-01
    7.75153e-01     5.07716e+02     5.21977e-01     1.24697e+02     3.18808e-01
    7.79241e-01     5.06353e+02     4.51972e-01     1.23492e+02     2.13415e-01
    7.83335e-01     5.04893e+02     5.05077e-01     1.22294e+02     1.82272e-01
    7.87426e-01     5.03697e+02     4.04896e-01     1.21613e+02     6.04983e-02
    7.91513e-01     5.01543e+02     2.75747e-01     1.19848e+02     1.30601e-01
    7.95606e-01     5.00653e+02     3.57619e-01     1.19093e+02     1.86535e-01
    7.99702e-01     4.98549e+02     2.27832e-01     1.18111e+02     1.87886e-01
    8.03798e-01     4.98111e+02     5.18074e-01     1.17121e+02     2.90368e-01
    8.07879e-01     4.96530e+02     4.23565e-01     1.16104e+02     1.48268e-01
    8.11963e-01     4.95569e+02     3.60616e-01     1.15189e+02     1.85700e-01
    8.16059e-01     4.93545e+02     4.41326e-01     1.13884e+02     1.67633e-01
    8.20152e-01     4.92142e+02     2.06891e-01     1.13284e+02     2.09492e-01
    8.24242e-01     4.90778e+02     6.97014e-01     1.12442e+02     1.67573e-01
    8.28331e-01     4.89635e+02     4.77437e-01     1.11376e+02     1.10609e-01
    8.32425e-01     4.88973e+02     4.88303e-01     1.10431e+02     1.99491e-01
    8.36516e-01     4.87306e+02     5.50338e-01     1.09377e+02     1.48902e-01
    8.40610e-01     4.85893e+02     5.58246e-01     1.08340e+02     1.87155e-01
    8.44704e-01     4.84873e+02     3.39305e-01     1.07774e+02     6.41268e-02
    8.48790e-01     4.83768e+02     2.88852e-01     1.06858e+02     2.52040e-01
    8.52876e-01     4.82181e+02     3.28132e-01     1.06080e+02     1.88666e-01
    8.56967e-01     4.81402e+02     4.00665e-01     1.05025e+02     1.43300e-01
    8.61059e-01     4.80418e+02     2.64713e-01     1.04221e+02     1.21238e-01
    8.65147e-01     4.78231e+02     4.00331e-01     1.03047e+02     7.70820e-02
    8.69235e-01     4.77636e+02     2.42260e-01     1.02506e+02     1.76574e-01
    8.73334e-01     4.76408e+02     3.47188e-01     1.01841e+02     2.20669e-01
    8.77429e-01     4.75015e+02     2.59352e-01     1.00690e+02     9.08162e-02
    8.81512e-01     4.74222e+02     2.24307e-01     1.00163e+02     8.09860e-02
    8.85601e-01     4.72860e+02     5.09230e-01     9.91522e+01     1.40042e-01
    8.89691e-01     4.71872e+02     4.71019e-01     9.84947e+01     1.42425e-01
    8.93784e-01     4.70550e+02     4.42911e-01     9.76590e+01     1.25847e-01
    8.97875e-01     4.69343e+02     2.11970e-01     9.69122e+01     7.68197e-02
    9.01960e-01     4.68235e+02     1.72823e-01     9.63383e+01     2.32564e-01
    9.06054e-01     4.67561e+02     3.60834e-01     9.57924e+01     1.19963e-01
    9.10146e-01     4.66258e+02     4.42395e-01     9.48405e+01     1.29034e-01
    9.14237e-01     4.65100e+02     2.69947e-01     9.41215e+01     1.41162e-01
    9.18331e-01     4.64215e+02     2.34119e-01     9.36063e+01     1.13308e-01
    9.22421e-01     4.62888e+02     3.44909e-01     9.27553e+01     1.94623e-01
    9.26509e-01     4.61939e+02     2.32811e-01     9.19449e+01     1.68909e-01
    9.30598e-01     4.60936e+02     2.61986e-01     9.13000e+01     2.25012e-01
    9.34692e-01     4.60085e+02     3.74229e-01     9.06403e+01     1.09886e-01
    9.38787e-01     4.58314e+02     3.64589e-01     8.98178e+01     6.73713e-02
    9.42873e-01     4.57733e+02     2.85844e-01     8.92990e+01     1.58036e-01
    9.46961e-01     4.56575e+02     2.16920e-01     8.86015e+01     1.35524e-01
    9.51054e-01     4.55434e+02     3.19716e-01     8.79267e+01     1.08101e-01
    9.55150e-01     4.55023e+02     4.42526e-01     8.72080e+01     1.65184e-01
    9.59240e-01     4.53935e+02     3.25676e-01     8.67061e+01     8.38741e-02
    9.63327e-01     4.52601e+02     2.62242e-01     8.59831e+01     1.78945e-01
    9.67420e-01     4.52095e+02     2.25755e-01     8.55413e+01     1.23152e-01
    9.71506e-01     4.50696e+02     3.95486e-01     8.46426e+01     1.17109e-01
    9.75588e-01     4.49636e+02     3.90999e-01     8.40451e+01     1.48204e-01
    9.79678e-01     4.49090e+02     1.58009e-01     8.35810e+01     7.42112e-02
    9.83773e-01     4.47711e+02     4.36556e-01     8.29458e+01     1.25476e-01
    9.87866e-01     4.46657e+02     2.46928e-01     8.21872e+01     1.06637e-01
    9.91960e-01     4.46286e+02     1.45474e-01     8.16356e+01     1.34545e-01
    9.96055e-01     4.45055e+02     2.40349e-01     8.13365e+01     7.25352e-02
    1.00015e+00     4.43770e+02     4.19097e-01     8.03846e+01     2.38201e-01
    1.00424e+00     4.43270e+02     2.40229e-01     7.99086e+01     6.01021e-02
    1.00832e+00     4.42479e+02     3.32566e-01     7.94622e+01     1.68155e-01
    1.01242e+00     4.41212e+02     3.71248e-01     7.89362e+01     6.64129e-02
    1.01651e+00     4.40625e+02     2.98441e-01     7.85087e+01     5.81106e-02
    1.02059e+00     4.39372e+02     2.03248e-01     7.77674e+01     1.77922e-01
    1.02468e+00     4.38433e+02     3.38658e-01     7.73332e+01     1.18242e-01
    1.02878e+00     4.37537e+02     2.93969e-01     7.67770e+01     6.05392e-02
    1.03287e+00     4.36916e+02     2.04935e-01     7.64066e+01     1.57018e-01
    1.03695e+00     4.35760e+02     3.37654e-01     7.57109e+01     1.86336e-01
    1.04105e+00     4.35111e+02     4.29805e-01     7.52519e+01     1.41204e-01
    1.04515e+00     4.34229e+02     1.37326e-01     7.47139e+01     6.27033e-02
    1.04923e+00     4.32958e+02     3.12124e-01     7.40559e+01     4.79573e-02
    1.05332e+00     4.32771e+02     3.31669e-01     7.37198e+01     1.26117e-01
    1.05741e+00     4.31484e+02     3.09157e-01     7.32117e+01     1.59903e-01
    1.06150e+00     4.30743e+02     2.03057e-01     7.27434e+01     6.47879e-02
    1.06559e+00     4.29596e+02     2.69005e-01     7.22777e+01     9.21928e-02
    1.06968e+00     4.28875e+02     2.06794e-01     7.17684e+01     6.42217e-02
    1.07377e+00     4.28046e+02     2.45894e-01     7.13718e+01     5.72399e-02
    1.07786e+00     4.27447e+02     3.33489e-01     7.07924e+01     1.28994e-01
    1.08195e+00     4.26591e+02     1.27626e-01     7.02140e+01     6.61728e-02
    1.08605e+00     4.25835e+02     2.42495e-01     6.98168e+01     1.19269e-01
    1.09014e+00     4.24552e+02     4.16284e-01     6.94415e+01     1.31964e-01
    1.09422e+00     4.24014e+02     4.35824e-01     6.89787e+01     6.96961e-02
    1.09832e+00     4.23040e+02     2.98334e-01     6.83840e+01     1.02253e-01
    1.10242e+00     4.22391e+02     2.62476e-01     6.82484e+01     8.57448e-02
    1.10650e+00     4.21352e+02     4.15825e-01     6.75202e+01     1.38166e-01
    1.11059e+00     4.20735e+02     2.24127e-01     6.72867e+01     1.06386e-01
    1.11468e+00     4.19494e+02     2.87410e-01     6.67141e+01     8.54803e-02
    1.11878e+00     4.19128e+02     1.60158e-01     6.62317e+01     3.52949e-02
    1.12287e+00     4.18793e+02     2.68159e-01     6.60642e+01     7.76320e-02
    1.12695e+00     4.17469e+02     7.97449e-02     6.54698e+01     9.44584e-02
    1.13105e+00     4.16739e+02     2.78720e-01     6.51597e+01     9.80909e-02
    1.13514e+00     4.16006e+02     2.83801e-01     6.47047e+01     1.09613e-01
    1.13922e+00     4.15391e+02     2.01157e-01     6.43166e+01     7.55910e-02
    1.14331e+00     4.14341e+02     2.30519e-01     6.39221e+01     1.27523e-01
    1.14741e+00     4.13500e+02     1.45217e-01     6.35064e+01     6.52648e-02
    1.15150e+00     4.13285e+02     3.22365e-01     6.31956e+01     6.52474e-02
    1.15559e+00     4.11789e+02     2.60540e-01     6.27346e+01     6.96172e-02
    1.15968e+00     4.11627e+02     3.05203e-01     6.23507e+01     9.74046e-02
    1.16377e+00     4.10624e+02     3.18872e-01     6.18738e+01     1.69813e-01
    1.16786e+00     4.09794e+02     2.20955e-01     6.15053e+01     6.90324e-02
    1.17195e+00     4.09086e+02     1.82244e-01     6.11779e+01     6.86274e-02
    1.17604e+00     4.08200e+02     2.45202e-01     6.08415e+01     1.92914e-01
    1.18013e+00     4.07859e+02     1.19809e-01     6.05318e+01     5.15079e-02
    1.18422e+00     4.06703e+02     2.25778e-01     6.00839e+01     1.04564e-01
    1.18831e+00     4.06092e+02     1.32642e-01     5.97129e+01     9.81926e-02
    1.19240e+00     4.05409e+02     2.31593e-01     5.92768e+01     6.11586e-02
    1.19649e+00     4.04849e+02     2.21929e-01     5.90885e+01     9.09045e-02
    1.20059e+00     4.04137e+02     3.90393e-01     5.87879e+01     5.50289e-02
    1.20468e+00     4.03303e+02     1.44667e-01     5.83811e+01     9.65533e-02
    1.20877e+00     4.02698e+02     1.14053e-01     5.80594e+01     1.09914e-01
    1.21286e+00     4.01941e+02     3.08310e-01     5.76118e+01     1.01877e-01
    1.21695e+00     4.01023e+02     1.62145e-01     5.73956e+01     4.79758e-02
    1.22104e+00     4.00435e+02     3.41575e-01     5.69707e+01     1.01700e-01
    1.22513e+00     3.99513e+02     3.04892e-01     5.65184e+01     8.30292e-02
    1.22922e+00     3.99198e+02     2.44454e-01     5.63308e+01     5.79066e-02
    1.23330e+00     3.98156e+02     3.07361e-01     5.59145e+01     9.45449e-02
    1.23740e+00     3.97685e+02     3.03882e-01     5.55338e+01     7.08873e-02
    1.24149e+00     3.96961e+02     1.41964e-01     5.52908e+01     4.48350e-02
    1.24558e+00     3.96157e+02     1.86646e-01     5.49546e+01     8.11398e-02
    1.24967e+00     3.95242e+02     2.03564e-01     5.47849e+01     5.46454e-02
    1.25376e+00     3.94652e+02     1.37578e-01     5.43900e+01     4.60090e-02
    1.25785e+00     3.94214e+02     1.62148e-01     5.39745e+01     7.38911e-02
    1.26194e+00     3.93282e+02     3.06336e-01     5.37309e+01     7.21552e-02
    1.26603e+00     3.93140e+02     1.15599e-01     5.35359e+01     2.22118e-02
    1.27012e+00     3.91821e+02     2.69521e-01     5.31238e+01     6.26982e-02
    1.27422e+00     3.91354e+02     2.30364e-01     5.28644e+01     3.58953e-02
    1.27831e+00     3.90523e+02     2.77240e-01     5.25289e+01     1.40377e-01
    1.28240e+00     3.89979e+02     1.96829e-01     5.23712e+01     7.83392e-02
    1.28649e+00     3.89319e+02     2.35248e-01     5.19294e+01     3.61490e-02
    1.29058e+00     3.88773e+02     2.70581e-01     5.16560e+01     6.05164e-02
    1.29467e+00     3.88308e+02     2.21638e-01     5.13652e+01     4.69362e-02
    1.29876e+00     3.87379e+02     2.90825e-01     5.10051e+01     1.01678e-01
    1.30285e+00     3.86637e+02     1.13449e-01     5.07161e+01     1.01684e-01
    1.30694e+00     3.85975e+02     2.33220e-01     5.05755e+01     3.80711e-02
    1.31103e+00     3.85354e+02     2.61464e-01     5.02790e+01     4.77615e-02
    1.31512e+00     3.84764e+02     1.21423e-01     5.00024e+01     5.66951e-02
    1.31921e+00     3.84000e+02     1.58222e-01     4.97114e+01     6.76266e-02
    1.32331e+00     3.83410e+02     1.43173e-01     4.93347e+01     8.83230e-02
    1.32739e+00     3.82749e+02     2.00840e-01     4.91986e+01     6.28598e-02
    1.33148e+00     3.82175e+02     1.95264e-01     4.89666e+01     4.91097e-02
    1.33558e+00     3.81187e+02     1.57111e-01     4.86479e+01     6.73832e-02
    1.33967e+00     3.80658e+02     2.05143e-01     4.83355e+01     8.46655e-02
    1.34376e+00     3.80233e+02     2.47369e-01     4.80695e+01     7.23138e-02
    1.34785e+00     3.78891e+02     2.28022e-01     4.77756e+01     9.53414e-02
    1.35195e+00     3.78749e+02     1.65329e-01     4.75095e+01     5.37861e-02
    1.35603e+00     3.78032e+02     3.28314e-01     4.73785e+01     4.54831e-02
    1.36011e+00     3.77560e+02     2.99316e-01     4.71516e+01     5.85719e-02
    1.36421e+00     3.76756e+02     2.48499e-01     4.68167e+01     7.87381e-02
    1.36830e+00     3.76085e+02     2.01179e-01     4.65211e+01     5.92364e-02
    1.37239e+00     3.75550e+02     1.03374e-01     4.63872e+01     7.93930e-02
    1.37648e+00     3.75173e+02     3.57670e-01     4.60747e+01     5.29649e-02
