# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.06034e+04     7.70621e+03     3.05210e+03
    1.04717e-02     2.52259e+04     9.95644e+03     4.17588e+03
    1.42665e-02     3.42695e+04     1.38074e+04     5.86579e+03
    1.81228e-02     4.08326e+04     1.68627e+04     7.25634e+03
    2.24845e-02     3.59617e+04     1.44736e+04     6.09299e+03
    2.64508e-02     3.58671e+04     1.47096e+04     6.28120e+03
    3.04474e-02     2.57338e+04     1.02620e+04     4.36596e+03
    3.47320e-02     2.65141e+04     1.05578e+04     4.46551e+03
    3.88308e-02     2.20619e+04     8.69138e+03     3.68646e+03
    4.28140e-02     2.13178e+04     8.46268e+03     3.60973e+03
    4.68856e-02     2.00370e+04     7.72317e+03     3.23618e+03
    5.09858e-02     1.91346e+04     7.38978e+03     3.10439e+03
    5.51458e-02     1.76041e+04     6.74470e+03     2.83160e+03
    5.92243e-02     1.69923e+04     6.48827e+03     2.72002e+03
    6.32864e-02     1.60218e+04     6.12349e+03     2.58118e+03
    6.73674e-02     1.63545e+04     6.14596e+03     2.56638e+03
    7.14960e-02     1.53456e+04     5.75716e+03     2.40907e+03
    7.55894e-02     1.43929e+04     5.33112e+03     2.22363e+03
    7.96660e-02     1.34883e+04     4.98940e+03     2.07914e+03
    8.38183e-02     1.27091e+04     4.65874e+03     1.95177e+03
    8.78941e-02     1.15348e+04     4.18968e+03     1.75703e+03
    9.19238e-02     1.07775e+04     3.85709e+03     1.61987e+03
    9.60446e-02     1.02916e+04     3.60520e+03     1.49393e+03
    1.00128e-01     9.68692e+03     3.35723e+03     1.38474e+03
    1.04209e-01     9.04744e+03     3.12107e+03     1.30332e+03
    1.08333e-01     8.56003e+03     2.92279e+03     1.22025e+03
    1.12448e-01     8.76136e+03     2.95679e+03     1.22221e+03
    1.16521e-01     8.48925e+03     2.83424e+03     1.16777e+03
    1.20596e-01     7.99502e+03     2.67617e+03     1.10831e+03
    1.24665e-01     8.07773e+03     2.68544e+03     1.10613e+03
    1.28771e-01     7.84556e+03     2.57335e+03     1.05334e+03
    1.32874e-01     7.54832e+03     2.46168e+03     1.01087e+03
    1.36975e-01     7.10028e+03     2.29864e+03     9.50681e+02
    1.41075e-01     6.98487e+03     2.21134e+03     9.03220e+02
    1.45172e-01     6.73986e+03     2.12453e+03     8.66986e+02
    1.49268e-01     6.32354e+03     1.94564e+03     7.94253e+02
    1.53330e-01     6.28587e+03     1.90656e+03     7.72912e+02
    1.57416e-01     5.88983e+03     1.78451e+03     7.36085e+02
    1.61514e-01     5.75441e+03     1.72195e+03     7.02559e+02
    1.65592e-01     5.60951e+03     1.64385e+03     6.68568e+02
    1.69693e-01     5.42098e+03     1.58706e+03     6.47751e+02
    1.73803e-01     5.32819e+03     1.51751e+03     6.13174e+02
    1.77905e-01     5.25217e+03     1.49989e+03     6.05145e+02
    1.82001e-01     5.20557e+03     1.46573e+03     5.87370e+02
    1.86092e-01     5.07896e+03     1.41674e+03     5.72329e+02
    1.90161e-01     4.97771e+03     1.38897e+03     5.59200e+02
    1.94237e-01     4.80258e+03     1.30437e+03     5.23724e+02
    1.98334e-01     4.90596e+03     1.33434e+03     5.33185e+02
    2.02427e-01     4.76234e+03     1.27925e+03     5.12037e+02
    2.06523e-01     4.59298e+03     1.21493e+03     4.86049e+02
    2.10626e-01     4.49387e+03     1.17674e+03     4.70182e+02
    2.14724e-01     4.36740e+03     1.12584e+03     4.49693e+02
    2.18827e-01     4.34410e+03     1.11440e+03     4.43009e+02
    2.22903e-01     4.27727e+03     1.08053e+03     4.27487e+02
    2.26990e-01     4.12794e+03     1.03190e+03     4.09422e+02
    2.31084e-01     4.06123e+03     1.00481e+03     3.99363e+02
    2.35153e-01     3.99391e+03     9.70474e+02     3.81821e+02
    2.39244e-01     3.94861e+03     9.52983e+02     3.76486e+02
    2.43338e-01     3.87877e+03     9.28610e+02     3.64523e+02
    2.47445e-01     3.88292e+03     9.17982e+02     3.59636e+02
    2.51539e-01     3.78052e+03     8.83142e+02     3.47346e+02
    2.55609e-01     3.77278e+03     8.77443e+02     3.43442e+02
    2.59718e-01     3.69002e+03     8.49672e+02     3.32974e+02
    2.63814e-01     3.66151e+03     8.32153e+02     3.23070e+02
    2.67904e-01     3.61353e+03     8.11635e+02     3.15410e+02
    2.71993e-01     3.54624e+03     7.91653e+02     3.08347e+02
    2.76068e-01     3.51934e+03     7.71864e+02     2.98445e+02
    2.80171e-01     3.45203e+03     7.50203e+02     2.92469e+02
    2.84268e-01     3.41898e+03     7.31887e+02     2.83458e+02
    2.88346e-01     3.35130e+03     7.13525e+02     2.75480e+02
    2.92426e-01     3.33239e+03     6.97816e+02     2.70215e+02
    2.96514e-01     3.29202e+03     6.85350e+02     2.63614e+02
    3.00627e-01     3.25041e+03     6.71274e+02     2.59544e+02
    3.04729e-01     3.20487e+03     6.55527e+02     2.52057e+02
    3.08821e-01     3.20296e+03     6.48853e+02     2.49428e+02
    3.12919e-01     3.18299e+03     6.36127e+02     2.43873e+02
    3.16999e-01     3.14343e+03     6.24084e+02     2.38437e+02
    3.21078e-01     3.09503e+03     6.04329e+02     2.30602e+02
    3.25167e-01     3.11043e+03     6.04622e+02     2.28668e+02
    3.29247e-01     3.03400e+03     5.83384e+02     2.22283e+02
    3.33333e-01     3.01867e+03     5.74935e+02     2.18946e+02
    3.37443e-01     2.95689e+03     5.58947e+02     2.13635e+02
    3.41545e-01     2.96673e+03     5.54556e+02     2.09950e+02
    3.45625e-01     2.92738e+03     5.39833e+02     2.04258e+02
    3.49715e-01     2.91696e+03     5.32620e+02     2.01867e+02
    3.53817e-01     2.88348e+03     5.20615e+02     1.96771e+02
    3.57906e-01     2.86785e+03     5.14118e+02     1.92736e+02
    3.61975e-01     2.82890e+03     5.02657e+02     1.88598e+02
    3.66071e-01     2.82623e+03     4.98481e+02     1.87220e+02
    3.70189e-01     2.79954e+03     4.89884e+02     1.83782e+02
    3.74277e-01     2.79024e+03     4.82245e+02     1.79766e+02
    3.78356e-01     2.75327e+03     4.71184e+02     1.76117e+02
    3.82448e-01     2.73712e+03     4.64158e+02     1.72933e+02
    3.86535e-01     2.71489e+03     4.58402e+02     1.70559e+02
    3.90624e-01     2.71733e+03     4.56378e+02     1.69719e+02
    3.94706e-01     2.68129e+03     4.45389e+02     1.65729e+02
    3.98794e-01     2.65266e+03     4.36157e+02     1.62385e+02
    4.02896e-01     2.65813e+03     4.32505e+02     1.59846e+02
    4.06986e-01     2.62454e+03     4.25152e+02     1.57698e+02
    4.11069e-01     2.60206e+03     4.16149e+02     1.54022e+02
    4.15170e-01     2.59862e+03     4.11868e+02     1.52028e+02
    4.19263e-01     2.58675e+03     4.04479e+02     1.48802e+02
    4.23353e-01     2.55061e+03     3.97923e+02     1.47291e+02
    4.27447e-01     2.54854e+03     3.92875e+02     1.43872e+02
    4.31534e-01     2.54705e+03     3.91485e+02     1.43159e+02
    4.35624e-01     2.50823e+03     3.80343e+02     1.39873e+02
    4.39718e-01     2.49987e+03     3.76642e+02     1.37762e+02
    4.43804e-01     2.49089e+03     3.73321e+02     1.36408e+02
    4.47892e-01     2.48543e+03     3.69490e+02     1.34153e+02
    4.51977e-01     2.45453e+03     3.63122e+02     1.32718e+02
    4.56067e-01     2.46205e+03     3.58877e+02     1.30292e+02
    4.60165e-01     2.43524e+03     3.53211e+02     1.28192e+02
    4.64260e-01     2.42845e+03     3.50602e+02     1.27339e+02
    4.68355e-01     2.41194e+03     3.43981e+02     1.24437e+02
    4.72450e-01     2.40193e+03     3.39004e+02     1.22748e+02
    4.76540e-01     2.39659e+03     3.37462e+02     1.21483e+02
    4.80633e-01     2.37575e+03     3.31637e+02     1.20009e+02
    4.84718e-01     2.36506e+03     3.25952e+02     1.17493e+02
    4.88794e-01     2.34604e+03     3.20443e+02     1.15636e+02
    4.92888e-01     2.35504e+03     3.20663e+02     1.15059e+02
    4.96984e-01     2.32455e+03     3.16151e+02     1.13451e+02
    5.01073e-01     2.33384e+03     3.13081e+02     1.11928e+02
    5.05169e-01     2.30831e+03     3.07434e+02     1.10145e+02
    5.09268e-01     2.29681e+03     3.03280e+02     1.08424e+02
    5.13369e-01     2.30048e+03     3.04293e+02     1.08033e+02
    5.17441e-01     2.29006e+03     2.99210e+02     1.06596e+02
    5.21516e-01     2.27165e+03     2.95045e+02     1.05653e+02
    5.25611e-01     2.25959e+03     2.90473e+02     1.03312e+02
    5.29706e-01     2.24179e+03     2.88486e+02     1.02549e+02
    5.33801e-01     2.23574e+03     2.83037e+02     1.00972e+02
    5.37888e-01     2.22857e+03     2.80081e+02     1.00136e+02
    5.41985e-01     2.22797e+03     2.79569e+02     9.94238e+01
    5.46091e-01     2.22621e+03     2.76788e+02     9.77976e+01
    5.50174e-01     2.21572e+03     2.74103e+02     9.64991e+01
    5.54252e-01     2.20342e+03     2.69536e+02     9.53692e+01
    5.58346e-01     2.19289e+03     2.66563e+02     9.41262e+01
    5.62439e-01     2.19085e+03     2.64723e+02     9.29329e+01
    5.66527e-01     2.16961e+03     2.60813e+02     9.19664e+01
    5.70616e-01     2.17254e+03     2.59998e+02     9.15019e+01
    5.74707e-01     2.16440e+03     2.57067e+02     9.00708e+01
    5.78798e-01     2.15213e+03     2.53305e+02     8.86761e+01
    5.82883e-01     2.14629e+03     2.50702e+02     8.78082e+01
    5.86977e-01     2.13061e+03     2.47379e+02     8.68301e+01
    5.91070e-01     2.13443e+03     2.46881e+02     8.60321e+01
    5.95166e-01     2.14288e+03     2.45865e+02     8.56313e+01
    5.99260e-01     2.11879e+03     2.41846e+02     8.42921e+01
    6.03349e-01     2.10909e+03     2.39744e+02     8.33826e+01
    6.07445e-01     2.10300e+03     2.37810e+02     8.26288e+01
    6.11543e-01     2.11046e+03     2.36029e+02     8.16609e+01
    6.15623e-01     2.09842e+03     2.33841e+02     8.09017e+01
    6.19704e-01     2.07881e+03     2.29220e+02     7.96585e+01
    6.23792e-01     2.07054e+03     2.27982e+02     7.92785e+01
    6.27891e-01     2.07161e+03     2.27195e+02     7.88381e+01
    6.31991e-01     2.06636e+03     2.24972e+02     7.75871e+01
    6.36073e-01     2.05685e+03     2.21615e+02     7.67256e+01
    6.40158e-01     2.04396e+03     2.20069e+02     7.60038e+01
    6.44244e-01     2.03943e+03     2.18465e+02     7.52612e+01
    6.48338e-01     2.04964e+03     2.17010e+02     7.43708e+01
    6.52432e-01     2.03052e+03     2.13279e+02     7.36038e+01
    6.56514e-01     2.03349e+03     2.12779e+02     7.30043e+01
    6.60609e-01     2.01510e+03     2.09626e+02     7.21106e+01
    6.64712e-01     2.01713e+03     2.09418e+02     7.16574e+01
    6.68801e-01     2.00998e+03     2.07375e+02     7.10536e+01
    6.72890e-01     2.01223e+03     2.06355e+02     7.01829e+01
    6.76984e-01     2.00073e+03     2.03917e+02     6.97078e+01
    6.81074e-01     1.98723e+03     2.01558e+02     6.88134e+01
    6.85160e-01     1.99586e+03     2.01130e+02     6.83879e+01
    6.89246e-01     1.97783e+03     1.97858e+02     6.75285e+01
    6.93336e-01     1.97786e+03     1.97348e+02     6.71176e+01
    6.97434e-01     1.96980e+03     1.95377e+02     6.66394e+01
    7.01528e-01     1.96919e+03     1.94601e+02     6.57948e+01
    7.05618e-01     1.95386e+03     1.91885e+02     6.54820e+01
    7.09708e-01     1.95412e+03     1.91215e+02     6.47116e+01
    7.13796e-01     1.95891e+03     1.91098e+02     6.43767e+01
    7.17892e-01     1.93938e+03     1.87401e+02     6.33981e+01
    7.21982e-01     1.94107e+03     1.86473e+02     6.28756e+01
    7.26059e-01     1.93905e+03     1.86191e+02     6.25743e+01
    7.30145e-01     1.93272e+03     1.84835e+02     6.19883e+01
    7.34240e-01     1.92537e+03     1.82151e+02     6.12778e+01
    7.38340e-01     1.92496e+03     1.82312e+02     6.12352e+01
    7.42427e-01     1.91842e+03     1.79501e+02     6.03504e+01
    7.46511e-01     1.91452e+03     1.78354e+02     5.98057e+01
    7.50614e-01     1.91496e+03     1.77579e+02     5.94205e+01
    7.54706e-01     1.90122e+03     1.75064e+02     5.86211e+01
    7.58795e-01     1.90357e+03     1.74794e+02     5.82814e+01
    7.62888e-01     1.89451e+03     1.72688e+02     5.77704e+01
    7.66986e-01     1.89620e+03     1.72821e+02     5.75270e+01
    7.71073e-01     1.88804e+03     1.70939e+02     5.69487e+01
    7.75153e-01     1.88291e+03     1.69460e+02     5.64418e+01
    7.79241e-01     1.87340e+03     1.69028e+02     5.60496e+01
    7.83335e-01     1.87612e+03     1.67978e+02     5.57180e+01
    7.87426e-01     1.87125e+03     1.66872e+02     5.52694e+01
    7.91513e-01     1.87399e+03     1.65540e+02     5.45876e+01
    7.95606e-01     1.85803e+03     1.63807e+02     5.43799e+01
    7.99702e-01     1.85721e+03     1.63294e+02     5.40413e+01
    8.03798e-01     1.85612e+03     1.62134e+02     5.35167e+01
    8.07879e-01     1.85360e+03     1.60953e+02     5.32081e+01
    8.11963e-01     1.85141e+03     1.60574e+02     5.27335e+01
    8.16059e-01     1.84804e+03     1.59304e+02     5.23894e+01
    8.20152e-01     1.83919e+03     1.57504e+02     5.18757e+01
    8.24242e-01     1.83146e+03     1.56278e+02     5.13069e+01
    8.28331e-01     1.83565e+03     1.55873e+02     5.11346e+01
    8.32425e-01     1.82700e+03     1.53962e+02     5.07404e+01
    8.36516e-01     1.82393e+03     1.53469e+02     5.03367e+01
    8.40610e-01     1.82056e+03     1.52849e+02     4.98997e+01
    8.44704e-01     1.81533e+03     1.51340e+02     4.95976e+01
    8.48790e-01     1.81178e+03     1.50457e+02     4.89559e+01
    8.52876e-01     1.81119e+03     1.50585e+02     4.89697e+01
    8.56967e-01     1.80575e+03     1.48948e+02     4.84931e+01
    8.61059e-01     1.79496e+03     1.47727e+02     4.82146e+01
    8.65147e-01     1.79938e+03     1.47323e+02     4.78951e+01
    8.69235e-01     1.79132e+03     1.45643e+02     4.72865e+01
    8.73334e-01     1.79521e+03     1.45231e+02     4.70602e+01
    8.77429e-01     1.78653e+03     1.43971e+02     4.67175e+01
    8.81512e-01     1.78060e+03     1.43607e+02     4.64566e+01
    8.85601e-01     1.78492e+03     1.43186e+02     4.63346e+01
    8.89691e-01     1.77471e+03     1.41217e+02     4.57998e+01
    8.93784e-01     1.77374e+03     1.40786e+02     4.55178e+01
    8.97875e-01     1.77094e+03     1.39816e+02     4.52122e+01
    9.01960e-01     1.77065e+03     1.39071e+02     4.47728e+01
    9.06054e-01     1.76294e+03     1.38464e+02     4.46163e+01
    9.10146e-01     1.76036e+03     1.37607e+02     4.42480e+01
    9.14237e-01     1.75686e+03     1.36678e+02     4.38141e+01
    9.18331e-01     1.75700e+03     1.36087e+02     4.35808e+01
    9.22421e-01     1.75024e+03     1.35259e+02     4.33941e+01
    9.26509e-01     1.74878e+03     1.34545e+02     4.30823e+01
    9.30598e-01     1.74369e+03     1.34082e+02     4.28278e+01
    9.34692e-01     1.73854e+03     1.32875e+02     4.25385e+01
    9.38787e-01     1.74167e+03     1.32343e+02     4.22082e+01
    9.42873e-01     1.72960e+03     1.30831e+02     4.18144e+01
    9.46961e-01     1.72675e+03     1.30746e+02     4.16860e+01
    9.51054e-01     1.73154e+03     1.30523e+02     4.13370e+01
    9.55150e-01     1.72567e+03     1.29968e+02     4.11702e+01
    9.59240e-01     1.72359e+03     1.28571e+02     4.07980e+01
    9.63327e-01     1.72055e+03     1.28126e+02     4.06225e+01
    9.67420e-01     1.71847e+03     1.27369e+02     4.03070e+01
    9.71506e-01     1.71103e+03     1.26518e+02     4.00635e+01
    9.75588e-01     1.71254e+03     1.25813e+02     3.97705e+01
    9.79678e-01     1.70871e+03     1.25343e+02     3.96056e+01
    9.83773e-01     1.70707e+03     1.24585e+02     3.93777e+01
    9.87866e-01     1.69610e+03     1.23830e+02     3.90576e+01
    9.91960e-01     1.69447e+03     1.22653e+02     3.87716e+01
    9.96055e-01     1.69830e+03     1.22537e+02     3.85580e+01
    1.00015e+00     1.68881e+03     1.21654e+02     3.82770e+01
    1.00424e+00     1.69009e+03     1.21433e+02     3.80722e+01
    1.00832e+00     1.68437e+03     1.21329e+02     3.79684e+01
    1.01242e+00     1.67974e+03     1.19838e+02     3.76117e+01
    1.01651e+00     1.68044e+03     1.19781e+02     3.75283e+01
    1.02059e+00     1.67882e+03     1.19585e+02     3.73476e+01
    1.02468e+00     1.67737e+03     1.18715e+02     3.70577e+01
    1.02878e+00     1.67209e+03     1.17757e+02     3.67482e+01
    1.03287e+00     1.66764e+03     1.16817e+02     3.65642e+01
    1.03695e+00     1.66681e+03     1.16237e+02     3.63260e+01
    1.04105e+00     1.66137e+03     1.15529e+02     3.60567e+01
    1.04515e+00     1.65903e+03     1.15157e+02     3.58025e+01
    1.04923e+00     1.65803e+03     1.14459e+02     3.55654e+01
    1.05332e+00     1.65437e+03     1.14169e+02     3.54516e+01
    1.05741e+00     1.65242e+03     1.13751e+02     3.51820e+01
    1.06150e+00     1.65313e+03     1.13090e+02     3.50853e+01
    1.06559e+00     1.64498e+03     1.11847e+02     3.47549e+01
    1.06968e+00     1.63920e+03     1.11760e+02     3.46337e+01
    1.07377e+00     1.64431e+03     1.11845e+02     3.45012e+01
    1.07786e+00     1.63402e+03     1.10719e+02     3.41479e+01
    1.08195e+00     1.63390e+03     1.10194e+02     3.39601e+01
    1.08605e+00     1.63041e+03     1.09416e+02     3.37463e+01
    1.09014e+00     1.63142e+03     1.08706e+02     3.36073e+01
    1.09422e+00     1.62725e+03     1.08880e+02     3.34647e+01
    1.09832e+00     1.62411e+03     1.08523e+02     3.33178e+01
    1.10242e+00     1.62161e+03     1.08000e+02     3.30207e+01
    1.10650e+00     1.61997e+03     1.07206e+02     3.28794e+01
    1.11059e+00     1.61569e+03     1.06642e+02     3.27185e+01
