# k, phh, phm/ 
2.3924e-01 2.5929e+03 1.9380e+03
2.4334e-01 2.5815e+03 1.9248e+03
2.4744e-01 2.4968e+03 1.8532e+03
2.5154e-01 2.4647e+03 1.8224e+03
2.5561e-01 2.4137e+03 1.7837e+03
2.5972e-01 2.3862e+03 1.7546e+03
2.6381e-01 2.3328e+03 1.7144e+03
2.6790e-01 2.2807e+03 1.6630e+03
2.7199e-01 2.2495e+03 1.6413e+03
2.7607e-01 2.2188e+03 1.6163e+03
2.8017e-01 2.1798e+03 1.5906e+03
2.8427e-01 2.1441e+03 1.5559e+03
2.8835e-01 2.1045e+03 1.5236e+03
2.9243e-01 2.0479e+03 1.4796e+03
2.9651e-01 2.0054e+03 1.4445e+03
3.0063e-01 2.0062e+03 1.4386e+03
3.0473e-01 1.9725e+03 1.4110e+03
3.0882e-01 1.9502e+03 1.3954e+03
3.1292e-01 1.9168e+03 1.3720e+03
3.1700e-01 1.8830e+03 1.3441e+03
3.2108e-01 1.8546e+03 1.3149e+03
3.2517e-01 1.8313e+03 1.2956e+03
3.2925e-01 1.8129e+03 1.2768e+03
3.3333e-01 1.7794e+03 1.2486e+03
3.3744e-01 1.7642e+03 1.2406e+03
3.4154e-01 1.7203e+03 1.2045e+03
3.4562e-01 1.7304e+03 1.2117e+03
3.4972e-01 1.6933e+03 1.1810e+03
3.5382e-01 1.6814e+03 1.1691e+03
3.5791e-01 1.6625e+03 1.1576e+03
3.6198e-01 1.6345e+03 1.1333e+03
3.6607e-01 1.6231e+03 1.1272e+03
3.7019e-01 1.6015e+03 1.1001e+03
3.7428e-01 1.5943e+03 1.0972e+03
3.7836e-01 1.5709e+03 1.0773e+03
3.8245e-01 1.5506e+03 1.0583e+03
3.8653e-01 1.5459e+03 1.0544e+03
3.9062e-01 1.5182e+03 1.0344e+03
3.9471e-01 1.4948e+03 1.0178e+03
3.9879e-01 1.4967e+03 1.0172e+03
4.0290e-01 1.4688e+03 9.9409e+02
4.0699e-01 1.4621e+03 9.8843e+02
4.1107e-01 1.4507e+03 9.7812e+02
4.1517e-01 1.4254e+03 9.5877e+02
4.1926e-01 1.4208e+03 9.5339e+02
4.2335e-01 1.4017e+03 9.3782e+02
4.2745e-01 1.3936e+03 9.3168e+02
4.3153e-01 1.3723e+03 9.1491e+02
4.3562e-01 1.3674e+03 9.0947e+02
4.3972e-01 1.3486e+03 8.9564e+02
4.4380e-01 1.3374e+03 8.8603e+02
4.4789e-01 1.3363e+03 8.7968e+02
4.5198e-01 1.3217e+03 8.7035e+02
4.5607e-01 1.3126e+03 8.6317e+02
4.6017e-01 1.3006e+03 8.5121e+02
4.6426e-01 1.2927e+03 8.4456e+02
4.6835e-01 1.2787e+03 8.3597e+02
4.7245e-01 1.2688e+03 8.2694e+02
4.7654e-01 1.2612e+03 8.2068e+02
4.8063e-01 1.2471e+03 8.1085e+02
4.8472e-01 1.2319e+03 7.9904e+02
4.8879e-01 1.2352e+03 7.9967e+02
4.9289e-01 1.2223e+03 7.8840e+02
4.9698e-01 1.2112e+03 7.8026e+02
5.0107e-01 1.2037e+03 7.7263e+02
5.0517e-01 1.1948e+03 7.6490e+02
5.0927e-01 1.1911e+03 7.6222e+02
5.1337e-01 1.1873e+03 7.5561e+02
5.1744e-01 1.1746e+03 7.4810e+02
5.2152e-01 1.1622e+03 7.3820e+02
5.2561e-01 1.1624e+03 7.3686e+02
5.2971e-01 1.1471e+03 7.2496e+02
5.3380e-01 1.1440e+03 7.2312e+02
5.3789e-01 1.1370e+03 7.1571e+02
5.4199e-01 1.1249e+03 7.0527e+02
5.4609e-01 1.1211e+03 7.0285e+02
5.5017e-01 1.1169e+03 6.9996e+02
5.5425e-01 1.1034e+03 6.8842e+02
5.5835e-01 1.1060e+03 6.9168e+02
5.6244e-01 1.0921e+03 6.7976e+02
5.6653e-01 1.0890e+03 6.7544e+02
5.7062e-01 1.0852e+03 6.7189e+02
5.7471e-01 1.0769e+03 6.6708e+02
5.7880e-01 1.0705e+03 6.6173e+02
5.8288e-01 1.0663e+03 6.5782e+02
5.8698e-01 1.0602e+03 6.5232e+02
5.9107e-01 1.0516e+03 6.4634e+02
5.9517e-01 1.0457e+03 6.4188e+02
5.9926e-01 1.0455e+03 6.3868e+02
6.0335e-01 1.0427e+03 6.3652e+02
6.0745e-01 1.0343e+03 6.2907e+02
6.1154e-01 1.0310e+03 6.2735e+02
6.1562e-01 1.0172e+03 6.1647e+02
6.1970e-01 1.0198e+03 6.1865e+02
6.2379e-01 1.0082e+03 6.0921e+02
6.2789e-01 1.0022e+03 6.0436e+02
6.3199e-01 1.0066e+03 6.0491e+02
6.3607e-01 9.9614e+02 5.9680e+02
6.4016e-01 9.9449e+02 5.9516e+02
6.4424e-01 9.8980e+02 5.9153e+02
6.4834e-01 9.8306e+02 5.8525e+02
6.5243e-01 9.7965e+02 5.8260e+02
6.5651e-01 9.7743e+02 5.8014e+02
6.6061e-01 9.7543e+02 5.7901e+02
6.6471e-01 9.7025e+02 5.7475e+02
6.6880e-01 9.6782e+02 5.7266e+02
6.7289e-01 9.5912e+02 5.6437e+02
6.7698e-01 9.5520e+02 5.6164e+02
6.8107e-01 9.5238e+02 5.5887e+02
6.8516e-01 9.5279e+02 5.5760e+02
6.8925e-01 9.4323e+02 5.5020e+02
6.9334e-01 9.3906e+02 5.4683e+02
6.9743e-01 9.3319e+02 5.4171e+02
7.0153e-01 9.3681e+02 5.4359e+02
7.0562e-01 9.2833e+02 5.3789e+02
7.0971e-01 9.2545e+02 5.3527e+02
7.1380e-01 9.2280e+02 5.3390e+02
7.1789e-01 9.2042e+02 5.2994e+02
7.2198e-01 9.1583e+02 5.2742e+02
7.2606e-01 9.1098e+02 5.2313e+02
7.3015e-01 9.1103e+02 5.2285e+02
7.3424e-01 9.0614e+02 5.1938e+02
7.3834e-01 9.0081e+02 5.1485e+02
7.4243e-01 8.9840e+02 5.1084e+02
7.4651e-01 8.9761e+02 5.1084e+02
7.5061e-01 8.9223e+02 5.0586e+02
7.5471e-01 8.8872e+02 5.0365e+02
7.5879e-01 8.8932e+02 5.0341e+02
7.6289e-01 8.8368e+02 4.9868e+02
7.6699e-01 8.7732e+02 4.9390e+02
7.7107e-01 8.7953e+02 4.9355e+02
7.7515e-01 8.7704e+02 4.9129e+02
7.7924e-01 8.7089e+02 4.8645e+02
7.8334e-01 8.6848e+02 4.8515e+02
7.8743e-01 8.6777e+02 4.8315e+02
7.9151e-01 8.6344e+02 4.7943e+02
7.9561e-01 8.5809e+02 4.7648e+02
7.9970e-01 8.5692e+02 4.7488e+02
8.0380e-01 8.5563e+02 4.7350e+02
8.0788e-01 8.5173e+02 4.7027e+02
8.1196e-01 8.5086e+02 4.6892e+02
8.1606e-01 8.4874e+02 4.6616e+02
8.2015e-01 8.4435e+02 4.6381e+02
8.2424e-01 8.4450e+02 4.6282e+02
8.2833e-01 8.3948e+02 4.5847e+02
8.3243e-01 8.3965e+02 4.5809e+02
8.3652e-01 8.3433e+02 4.5424e+02
8.4061e-01 8.3008e+02 4.5177e+02
8.4470e-01 8.3280e+02 4.5313e+02
8.4879e-01 8.2827e+02 4.4957e+02
8.5288e-01 8.2491e+02 4.4663e+02
8.5697e-01 8.2213e+02 4.4383e+02
8.6106e-01 8.1974e+02 4.4265e+02
8.6515e-01 8.2081e+02 4.4116e+02
8.6923e-01 8.1777e+02 4.3871e+02
8.7333e-01 8.1406e+02 4.3550e+02
8.7743e-01 8.1237e+02 4.3451e+02
8.8151e-01 8.0796e+02 4.3106e+02
8.8560e-01 8.0742e+02 4.2905e+02
8.8969e-01 8.0491e+02 4.2689e+02
8.9378e-01 8.0279e+02 4.2595e+02
8.9788e-01 8.0125e+02 4.2380e+02
9.0196e-01 7.9796e+02 4.2183e+02
9.0605e-01 7.9840e+02 4.2097e+02
9.1015e-01 7.9247e+02 4.1724e+02
9.1424e-01 7.9104e+02 4.1508e+02
9.1833e-01 7.9067e+02 4.1506e+02
9.2242e-01 7.8833e+02 4.1231e+02
9.2651e-01 7.8657e+02 4.1073e+02
9.3060e-01 7.8621e+02 4.0939e+02
9.3469e-01 7.8302e+02 4.0687e+02
9.3879e-01 7.7801e+02 4.0315e+02
9.4287e-01 7.8335e+02 4.0598e+02
9.4696e-01 7.7829e+02 4.0296e+02
9.5105e-01 7.7517e+02 3.9869e+02
9.5515e-01 7.7537e+02 3.9891e+02
9.5924e-01 7.7038e+02 3.9593e+02
9.6333e-01 7.7110e+02 3.9532e+02
9.6742e-01 7.6745e+02 3.9308e+02
9.7151e-01 7.6588e+02 3.9077e+02
9.7559e-01 7.6627e+02 3.9137e+02
9.7968e-01 7.6307e+02 3.8753e+02
9.8377e-01 7.5974e+02 3.8500e+02
9.8787e-01 7.5929e+02 3.8472e+02
9.9196e-01 7.5850e+02 3.8423e+02
9.9605e-01 7.5575e+02 3.8137e+02
1.0002e+00 7.5284e+02 3.8081e+02
1.0042e+00 7.5246e+02 3.7790e+02
1.0083e+00 7.5124e+02 3.7685e+02
1.0124e+00 7.5018e+02 3.7626e+02
1.0165e+00 7.4796e+02 3.7403e+02
1.0206e+00 7.4731e+02 3.7224e+02
1.0247e+00 7.4398e+02 3.7060e+02
1.0288e+00 7.4180e+02 3.6851e+02
1.0329e+00 7.3952e+02 3.6709e+02
1.0370e+00 7.4046e+02 3.6570e+02
1.0410e+00 7.3692e+02 3.6443e+02
1.0451e+00 7.3540e+02 3.6243e+02
1.0492e+00 7.3609e+02 3.6189e+02
1.0533e+00 7.3166e+02 3.5914e+02
1.0574e+00 7.3258e+02 3.5894e+02
1.0615e+00 7.2921e+02 3.5649e+02
1.0656e+00 7.2786e+02 3.5539e+02
1.0697e+00 7.2425e+02 3.5276e+02
1.0738e+00 7.2523e+02 3.5290e+02
1.0779e+00 7.2314e+02 3.5105e+02
1.0820e+00 7.2300e+02 3.5050e+02
1.0860e+00 7.1974e+02 3.4856e+02
1.0901e+00 7.1981e+02 3.4750e+02
1.0942e+00 7.1820e+02 3.4611e+02
1.0983e+00 7.1603e+02 3.4443e+02
1.1024e+00 7.1382e+02 3.4245e+02
1.1065e+00 7.1328e+02 3.4150e+02
1.1106e+00 7.1200e+02 3.4033e+02
1.1147e+00 7.1090e+02 3.4004e+02
1.1188e+00 7.0928e+02 3.3750e+02
1.1229e+00 7.0823e+02 3.3678e+02
1.1270e+00 7.0657e+02 3.3500e+02
1.1310e+00 7.0391e+02 3.3239e+02
1.1351e+00 7.0461e+02 3.3294e+02
1.1392e+00 7.0242e+02 3.3058e+02
1.1433e+00 7.0132e+02 3.3022e+02
1.1474e+00 7.0013e+02 3.2912e+02
1.1515e+00 6.9805e+02 3.2679e+02
1.1556e+00 6.9749e+02 3.2645e+02
1.1597e+00 6.9465e+02 3.2434e+02
1.1638e+00 6.9401e+02 3.2338e+02
1.1679e+00 6.9313e+02 3.2234e+02
1.1719e+00 6.9089e+02 3.2101e+02
1.1760e+00 6.8956e+02 3.1937e+02
1.1801e+00 6.8867e+02 3.1820e+02
1.1842e+00 6.8792e+02 3.1781e+02
1.1883e+00 6.8768e+02 3.1612e+02
1.1924e+00 6.8468e+02 3.1465e+02
1.1965e+00 6.8246e+02 3.1290e+02
1.2006e+00 6.8431e+02 3.1339e+02
1.2047e+00 6.8034e+02 3.1054e+02
1.2088e+00 6.8020e+02 3.1012e+02
1.2129e+00 6.7855e+02 3.0863e+02
1.2169e+00 6.7729e+02 3.0745e+02
1.2210e+00 6.7475e+02 3.0621e+02
1.2251e+00 6.7470e+02 3.0498e+02
1.2292e+00 6.7405e+02 3.0470e+02
1.2333e+00 6.7251e+02 3.0303e+02
1.2374e+00 6.7075e+02 3.0150e+02
1.2415e+00 6.6950e+02 3.0095e+02
1.2456e+00 6.6790e+02 2.9950e+02
1.2497e+00 6.6819e+02 2.9885e+02
1.2538e+00 6.6515e+02 2.9687e+02
1.2579e+00 6.6496e+02 2.9667e+02
1.2619e+00 6.6344e+02 2.9459e+02
1.2660e+00 6.6237e+02 2.9322e+02
1.2701e+00 6.5976e+02 2.9245e+02
1.2742e+00 6.6038e+02 2.9215e+02
1.2783e+00 6.5842e+02 2.9024e+02
1.2824e+00 6.5860e+02 2.9008e+02
1.2865e+00 6.5769e+02 2.8919e+02
1.2906e+00 6.5599e+02 2.8747e+02
1.2947e+00 6.5426e+02 2.8625e+02
1.2988e+00 6.5308e+02 2.8552e+02
1.3029e+00 6.5209e+02 2.8427e+02
1.3069e+00 6.5009e+02 2.8254e+02
1.3110e+00 6.5010e+02 2.8218e+02
1.3151e+00 6.4752e+02 2.8050e+02
1.3192e+00 6.4830e+02 2.8060e+02
1.3233e+00 6.4681e+02 2.7903e+02
1.3274e+00 6.4483e+02 2.7766e+02
1.3315e+00 6.4220e+02 2.7591e+02
1.3356e+00 6.4252e+02 2.7573e+02
1.3397e+00 6.4051e+02 2.7419e+02
1.3438e+00 6.4022e+02 2.7418e+02
1.3479e+00 6.3864e+02 2.7252e+02
1.3519e+00 6.3823e+02 2.7144e+02
1.3560e+00 6.3672e+02 2.7069e+02
1.3601e+00 6.3577e+02 2.6955e+02
1.3642e+00 6.3604e+02 2.6915e+02
1.3683e+00 6.3427e+02 2.6831e+02
1.3724e+00 6.3254e+02 2.6676e+02
1.3765e+00 6.3297e+02 2.6652e+02
1.3806e+00 6.3141e+02 2.6531e+02
1.3847e+00 6.2957e+02 2.6362e+02
1.3888e+00 6.2620e+02 2.6167e+02
1.3928e+00 6.2685e+02 2.6191e+02
1.3969e+00 6.2530e+02 2.6083e+02
1.4010e+00 6.2511e+02 2.5994e+02
1.4051e+00 6.2447e+02 2.5921e+02
1.4092e+00 6.2320e+02 2.5777e+02
1.4133e+00 6.2115e+02 2.5704e+02
1.4174e+00 6.2114e+02 2.5622e+02
1.4215e+00 6.1962e+02 2.5513e+02
1.4256e+00 6.1877e+02 2.5422e+02
1.4297e+00 6.1745e+02 2.5349e+02
1.4338e+00 6.1574e+02 2.5209e+02
1.4378e+00 6.1660e+02 2.5155e+02
1.4419e+00 6.1443e+02 2.5085e+02
1.4460e+00 6.1272e+02 2.4923e+02
1.4501e+00 6.1264e+02 2.4871e+02
1.4542e+00 6.1141e+02 2.4762e+02
1.4583e+00 6.0978e+02 2.4681e+02
1.4624e+00 6.0960e+02 2.4635e+02
1.4665e+00 6.0892e+02 2.4521e+02
1.4706e+00 6.0663e+02 2.4394e+02
1.4747e+00 6.0632e+02 2.4376e+02
1.4787e+00 6.0522e+02 2.4240e+02
1.4828e+00 6.0438e+02 2.4163e+02
1.4869e+00 6.0328e+02 2.4102e+02
1.4910e+00 6.0117e+02 2.3995e+02
1.4951e+00 6.0191e+02 2.3912e+02
1.4992e+00 6.0051e+02 2.3836e+02
1.5033e+00 5.9867e+02 2.3700e+02
1.5074e+00 5.9765e+02 2.3624e+02
1.5115e+00 5.9685e+02 2.3560e+02
1.5156e+00 5.9616e+02 2.3468e+02
1.5197e+00 5.9524e+02 2.3411e+02
1.5237e+00 5.9519e+02 2.3300e+02
1.5278e+00 5.9365e+02 2.3212e+02
1.5319e+00 5.9216e+02 2.3131e+02
1.5360e+00 5.9063e+02 2.3016e+02
1.5401e+00 5.9026e+02 2.2984e+02
1.5442e+00 5.8905e+02 2.2862e+02
1.5483e+00 5.8798e+02 2.2839e+02
1.5524e+00 5.8705e+02 2.2729e+02
1.5565e+00 5.8644e+02 2.2631e+02
1.5606e+00 5.8531e+02 2.2558e+02
1.5646e+00 5.8457e+02 2.2474e+02
1.5687e+00 5.8310e+02 2.2371e+02
1.5728e+00 5.8247e+02 2.2298e+02
1.5769e+00 5.8036e+02 2.2185e+02
1.5810e+00 5.8000e+02 2.2122e+02
1.5851e+00 5.7917e+02 2.2031e+02
1.5892e+00 5.7761e+02 2.1940e+02
1.5933e+00 5.7762e+02 2.1902e+02
1.5974e+00 5.7635e+02 2.1808e+02
1.6015e+00 5.7449e+02 2.1701e+02
1.6056e+00 5.7376e+02 2.1626e+02
1.6096e+00 5.7315e+02 2.1565e+02
1.6137e+00 5.7268e+02 2.1539e+02
1.6178e+00 5.7027e+02 2.1378e+02
1.6219e+00 5.6966e+02 2.1333e+02
1.6260e+00 5.6891e+02 2.1232e+02
1.6301e+00 5.6756e+02 2.1151e+02
1.6342e+00 5.6777e+02 2.1105e+02
1.6383e+00 5.6647e+02 2.1037e+02
1.6424e+00 5.6531e+02 2.0924e+02
1.6465e+00 5.6376e+02 2.0819e+02
1.6506e+00 5.6426e+02 2.0854e+02
1.6546e+00 5.6310e+02 2.0717e+02
1.6587e+00 5.6331e+02 2.0702e+02
1.6628e+00 5.6043e+02 2.0604e+02
1.6669e+00 5.6042e+02 2.0524e+02
1.6710e+00 5.5819e+02 2.0388e+02
1.6751e+00 5.5805e+02 2.0363e+02
1.6792e+00 5.5749e+02 2.0299e+02
1.6833e+00 5.5550e+02 2.0199e+02
1.6874e+00 5.5516e+02 2.0140e+02
1.6915e+00 5.5408e+02 2.0084e+02
1.6955e+00 5.5313e+02 1.9987e+02
1.6996e+00 5.5112e+02 1.9852e+02
1.7037e+00 5.5039e+02 1.9813e+02
1.7078e+00 5.5028e+02 1.9791e+02
1.7119e+00 5.4940e+02 1.9695e+02
1.7160e+00 5.4803e+02 1.9625e+02
1.7201e+00 5.4757e+02 1.9560e+02
1.7242e+00 5.4717e+02 1.9483e+02
1.7283e+00 5.4558e+02 1.9386e+02
1.7324e+00 5.4390e+02 1.9304e+02
1.7365e+00 5.4392e+02 1.9289e+02
1.7405e+00 5.4236e+02 1.9191e+02
1.7446e+00 5.4229e+02 1.9151e+02
1.7487e+00 5.4137e+02 1.9085e+02
1.7528e+00 5.3996e+02 1.8981e+02
1.7569e+00 5.3838e+02 1.8872e+02
1.7610e+00 5.3802e+02 1.8853e+02
1.7651e+00 5.3754e+02 1.8801e+02
1.7692e+00 5.3587e+02 1.8715e+02
1.7733e+00 5.3582e+02 1.8671e+02
1.7774e+00 5.3410e+02 1.8554e+02
1.7815e+00 5.3356e+02 1.8492e+02
1.7855e+00 5.3244e+02 1.8432e+02
1.7896e+00 5.3189e+02 1.8375e+02
1.7937e+00 5.3083e+02 1.8290e+02
1.7978e+00 5.2904e+02 1.8205e+02
1.8019e+00 5.2922e+02 1.8161e+02
1.8060e+00 5.2837e+02 1.8128e+02
1.8101e+00 5.2763e+02 1.8069e+02
1.8142e+00 5.2564e+02 1.7969e+02
1.8183e+00 5.2563e+02 1.7932e+02
1.8224e+00 5.2355e+02 1.7822e+02
1.8265e+00 5.2373e+02 1.7801e+02
1.8305e+00 5.2237e+02 1.7730e+02
1.8346e+00 5.2109e+02 1.7628e+02
1.8387e+00 5.2010e+02 1.7565e+02
1.8428e+00 5.2021e+02 1.7553e+02
1.8469e+00 5.1850e+02 1.7441e+02
1.8510e+00 5.1704e+02 1.7359e+02
1.8551e+00 5.1817e+02 1.7365e+02
1.8592e+00 5.1584e+02 1.7256e+02
1.8633e+00 5.1461e+02 1.7180e+02
1.8674e+00 5.1366e+02 1.7099e+02
1.8715e+00 5.1405e+02 1.7092e+02
1.8755e+00 5.1260e+02 1.7010e+02
1.8796e+00 5.1102e+02 1.6941e+02
1.8837e+00 5.1170e+02 1.6901e+02
1.8878e+00 5.0990e+02 1.6841e+02
1.8919e+00 5.0899e+02 1.6761e+02
1.8960e+00 5.0962e+02 1.6755e+02
1.9001e+00 5.0668e+02 1.6635e+02
1.9042e+00 5.0595e+02 1.6567e+02
1.9083e+00 5.0536e+02 1.6528e+02
1.9124e+00 5.0399e+02 1.6455e+02
1.9164e+00 5.0339e+02 1.6385e+02
1.9205e+00 5.0313e+02 1.6367e+02
1.9246e+00 5.0190e+02 1.6288e+02
1.9287e+00 5.0140e+02 1.6248e+02
1.9328e+00 5.0059e+02 1.6194e+02
1.9369e+00 4.9872e+02 1.6082e+02
1.9410e+00 4.9818e+02 1.6034e+02
1.9451e+00 4.9704e+02 1.5940e+02
1.9492e+00 4.9710e+02 1.5942e+02
1.9533e+00 4.9593e+02 1.5881e+02
1.9573e+00 4.9523e+02 1.5832e+02
1.9614e+00 4.9373e+02 1.5737e+02
1.9655e+00 4.9339e+02 1.5697e+02
1.9696e+00 4.9158e+02 1.5615e+02
1.9737e+00 4.9089e+02 1.5571e+02
1.9778e+00 4.9024e+02 1.5519e+02
1.9819e+00 4.8981e+02 1.5468e+02
1.9860e+00 4.8873e+02 1.5402e+02
1.9901e+00 4.8733e+02 1.5327e+02
1.9942e+00 4.8629e+02 1.5285e+02
1.9983e+00 4.8582e+02 1.5241e+02
2.0024e+00 4.8463e+02 1.5168e+02
2.0064e+00 4.8404e+02 1.5112e+02
2.0105e+00 4.8330e+02 1.5075e+02
2.0146e+00 4.8209e+02 1.5001e+02
2.0187e+00 4.8213e+02 1.4951e+02
2.0228e+00 4.8068e+02 1.4909e+02
2.0269e+00 4.7998e+02 1.4844e+02
2.0310e+00 4.7861e+02 1.4777e+02
2.0351e+00 4.7840e+02 1.4738e+02
2.0392e+00 4.7786e+02 1.4716e+02
2.0433e+00 4.7582e+02 1.4609e+02
2.0473e+00 4.7544e+02 1.4563e+02
2.0514e+00 4.7397e+02 1.4506e+02
2.0555e+00 4.7376e+02 1.4465e+02
2.0596e+00 4.7265e+02 1.4399e+02
2.0637e+00 4.7197e+02 1.4352e+02
2.0678e+00 4.7119e+02 1.4310e+02
2.0719e+00 4.6982e+02 1.4224e+02
2.0760e+00 4.6903e+02 1.4191e+02
2.0801e+00 4.6845e+02 1.4144e+02
2.0842e+00 4.6829e+02 1.4102e+02
2.0883e+00 4.6713e+02 1.4047e+02
2.0923e+00 4.6543e+02 1.3960e+02
2.0964e+00 4.6523e+02 1.3935e+02
2.1005e+00 4.6390e+02 1.3871e+02
2.1046e+00 4.6345e+02 1.3821e+02
2.1087e+00 4.6218e+02 1.3768e+02
2.1128e+00 4.6165e+02 1.3731e+02
2.1169e+00 4.6082e+02 1.3664e+02
2.1210e+00 4.6015e+02 1.3616e+02
2.1251e+00 4.5890e+02 1.3563e+02
2.1292e+00 4.5823e+02 1.3526e+02
2.1332e+00 4.5775e+02 1.3492e+02
2.1373e+00 4.5630e+02 1.3409e+02
2.1414e+00 4.5594e+02 1.3376e+02
2.1455e+00 4.5499e+02 1.3319e+02
2.1496e+00 4.5448e+02 1.3271e+02
2.1537e+00 4.5348e+02 1.3234e+02
2.1578e+00 4.5173e+02 1.3167e+02
2.1619e+00 4.5124e+02 1.3124e+02
2.1660e+00 4.5072e+02 1.3085e+02
2.1701e+00 4.4948e+02 1.3018e+02
2.1742e+00 4.4886e+02 1.2975e+02
2.1782e+00 4.4804e+02 1.2906e+02
2.1823e+00 4.4741e+02 1.2877e+02
2.1864e+00 4.4638e+02 1.2834e+02
2.1905e+00 4.4579e+02 1.2785e+02
2.1946e+00 4.4469e+02 1.2735e+02
2.1987e+00 4.4435e+02 1.2728e+02
2.2028e+00 4.4360e+02 1.2662e+02
2.2069e+00 4.4341e+02 1.2629e+02
2.2110e+00 4.4139e+02 1.2539e+02
2.2151e+00 4.4056e+02 1.2490e+02
2.2191e+00 4.3967e+02 1.2448e+02
2.2232e+00 4.3904e+02 1.2406e+02
2.2273e+00 4.3825e+02 1.2377e+02
2.2314e+00 4.3737e+02 1.2316e+02
2.2355e+00 4.3623e+02 1.2264e+02
2.2396e+00 4.3561e+02 1.2233e+02
2.2437e+00 4.3535e+02 1.2171e+02
2.2478e+00 4.3416e+02 1.2137e+02
2.2519e+00 4.3322e+02 1.2091e+02
2.2560e+00 4.3205e+02 1.2032e+02
2.2601e+00 4.3134e+02 1.1981e+02
2.2642e+00 4.3020e+02 1.1929e+02
2.2682e+00 4.3007e+02 1.1898e+02
2.2723e+00 4.2873e+02 1.1853e+02
2.2764e+00 4.2849e+02 1.1816e+02
2.2805e+00 4.2772e+02 1.1776e+02
2.2846e+00 4.2659e+02 1.1731e+02
2.2887e+00 4.2643e+02 1.1702e+02
2.2928e+00 4.2501e+02 1.1646e+02
2.2969e+00 4.2479e+02 1.1611e+02
2.3010e+00 4.2337e+02 1.1547e+02
2.3051e+00 4.2246e+02 1.1509e+02
2.3091e+00 4.2133e+02 1.1454e+02
2.3132e+00 4.2109e+02 1.1437e+02
2.3173e+00 4.2033e+02 1.1389e+02
2.3214e+00 4.1940e+02 1.1350e+02
2.3255e+00 4.1879e+02 1.1292e+02
2.3296e+00 4.1781e+02 1.1255e+02
2.3337e+00 4.1681e+02 1.1198e+02
2.3378e+00 4.1645e+02 1.1165e+02
2.3419e+00 4.1535e+02 1.1128e+02
2.3460e+00 4.1500e+02 1.1085e+02
2.3500e+00 4.1339e+02 1.1023e+02
2.3541e+00 4.1262e+02 1.0995e+02
2.3582e+00 4.1228e+02 1.0965e+02
2.3623e+00 4.1148e+02 1.0929e+02
2.3664e+00 4.1044e+02 1.0878e+02
2.3705e+00 4.0986e+02 1.0823e+02
2.3746e+00 4.0916e+02 1.0805e+02
2.3787e+00 4.0833e+02 1.0766e+02
