# Real space auto- and cross-spectra.
# z=1.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.76302e+04     1.41960e+04     7.55462e+03
    1.04717e-02     2.09102e+04     1.18856e+04     7.31043e+03
    1.42665e-02     2.71953e+04     1.50729e+04     8.82781e+03
    1.81228e-02     2.29232e+04     1.28990e+04     7.70393e+03
    2.24845e-02     2.54668e+04     1.43396e+04     8.52909e+03
    2.64508e-02     2.34159e+04     1.31462e+04     7.85706e+03
    3.04474e-02     2.34014e+04     1.27598e+04     7.45326e+03
    3.47320e-02     1.84754e+04     1.02133e+04     6.12785e+03
    3.88308e-02     1.88244e+04     1.02690e+04     6.05923e+03
    4.28140e-02     1.69570e+04     9.13614e+03     5.33778e+03
    4.68856e-02     1.57563e+04     8.39386e+03     4.89141e+03
    5.09858e-02     1.45951e+04     7.74694e+03     4.56257e+03
    5.51458e-02     1.39651e+04     7.34238e+03     4.28992e+03
    5.92243e-02     1.40238e+04     7.28476e+03     4.21446e+03
    6.32864e-02     1.30858e+04     6.77153e+03     3.92667e+03
    6.73674e-02     1.18622e+04     6.18200e+03     3.64581e+03
    7.14960e-02     1.15118e+04     5.87830e+03     3.41902e+03
    7.55894e-02     1.10945e+04     5.71324e+03     3.35161e+03
    7.96660e-02     1.07023e+04     5.44172e+03     3.16664e+03
    8.38183e-02     9.89994e+03     4.96533e+03     2.89012e+03
    8.78941e-02     8.79097e+03     4.41041e+03     2.59977e+03
    9.19238e-02     8.16027e+03     3.98003e+03     2.32519e+03
    9.60446e-02     7.80513e+03     3.77583e+03     2.20131e+03
    1.00128e-01     7.46315e+03     3.58036e+03     2.09927e+03
    1.04209e-01     6.99106e+03     3.26750e+03     1.90536e+03
    1.08333e-01     6.72569e+03     3.16917e+03     1.85751e+03
    1.12448e-01     6.44307e+03     3.01132e+03     1.76677e+03
    1.16521e-01     6.53360e+03     3.04217e+03     1.76735e+03
    1.20596e-01     6.09071e+03     2.77663e+03     1.62204e+03
    1.24665e-01     6.00406e+03     2.72279e+03     1.57814e+03
    1.28771e-01     6.01634e+03     2.71926e+03     1.57317e+03
    1.32874e-01     5.94953e+03     2.67084e+03     1.54848e+03
    1.36975e-01     5.54921e+03     2.44761e+03     1.41465e+03
    1.41075e-01     5.38574e+03     2.38928e+03     1.40201e+03
    1.45172e-01     5.02082e+03     2.15793e+03     1.26455e+03
    1.49268e-01     4.94457e+03     2.10533e+03     1.22361e+03
    1.53330e-01     4.72409e+03     1.99633e+03     1.16396e+03
    1.57416e-01     4.61512e+03     1.91018e+03     1.10975e+03
    1.61514e-01     4.48771e+03     1.82241e+03     1.04841e+03
    1.65592e-01     4.30082e+03     1.75214e+03     1.02168e+03
    1.69693e-01     4.18199e+03     1.66310e+03     9.65445e+02
    1.73803e-01     4.04883e+03     1.60096e+03     9.31926e+02
    1.77905e-01     4.02240e+03     1.57943e+03     9.16151e+02
    1.82001e-01     3.98715e+03     1.55184e+03     8.94362e+02
    1.86092e-01     3.86256e+03     1.48857e+03     8.62923e+02
    1.90161e-01     3.78170e+03     1.45350e+03     8.43834e+02
    1.94237e-01     3.73693e+03     1.41240e+03     8.16396e+02
    1.98334e-01     3.65214e+03     1.36987e+03     7.91257e+02
    2.02427e-01     3.52624e+03     1.30157e+03     7.56019e+02
    2.06523e-01     3.54436e+03     1.30461e+03     7.56310e+02
    2.10626e-01     3.46631e+03     1.25537e+03     7.25166e+02
    2.14724e-01     3.33104e+03     1.19289e+03     6.91301e+02
    2.18827e-01     3.24159e+03     1.15005e+03     6.69632e+02
    2.22903e-01     3.18402e+03     1.11114e+03     6.45016e+02
    2.26990e-01     3.13359e+03     1.08951e+03     6.35143e+02
    2.31084e-01     3.05156e+03     1.04353e+03     6.06736e+02
    2.35153e-01     3.02162e+03     1.01090e+03     5.84220e+02
    2.39244e-01     3.01302e+03     1.00361e+03     5.76931e+02
    2.43338e-01     2.92852e+03     9.71918e+02     5.64022e+02
    2.47445e-01     2.92367e+03     9.58908e+02     5.53487e+02
    2.51539e-01     2.85893e+03     9.32013e+02     5.43090e+02
    2.55609e-01     2.82141e+03     9.10274e+02     5.30882e+02
    2.59718e-01     2.81272e+03     8.94468e+02     5.16160e+02
    2.63814e-01     2.76600e+03     8.69413e+02     5.04388e+02
    2.67904e-01     2.71928e+03     8.49981e+02     4.90125e+02
    2.71993e-01     2.69253e+03     8.29897e+02     4.81085e+02
    2.76068e-01     2.63939e+03     8.01895e+02     4.66669e+02
    2.80171e-01     2.61104e+03     7.89488e+02     4.58663e+02
    2.84268e-01     2.58917e+03     7.71823e+02     4.46098e+02
    2.88346e-01     2.55674e+03     7.52843e+02     4.36518e+02
    2.92426e-01     2.52820e+03     7.40699e+02     4.25855e+02
    2.96514e-01     2.48512e+03     7.20379e+02     4.17752e+02
    3.00627e-01     2.48780e+03     7.07142e+02     4.07469e+02
    3.04729e-01     2.44986e+03     6.91205e+02     3.99626e+02
    3.08821e-01     2.41138e+03     6.76590e+02     3.93002e+02
    3.12919e-01     2.36951e+03     6.52449e+02     3.80292e+02
    3.16999e-01     2.36451e+03     6.49852e+02     3.75343e+02
    3.21078e-01     2.35925e+03     6.42803e+02     3.71188e+02
    3.25167e-01     2.30814e+03     6.23017e+02     3.62468e+02
    3.29247e-01     2.28330e+03     6.06862e+02     3.52356e+02
    3.33333e-01     2.28269e+03     6.04237e+02     3.50109e+02
    3.37443e-01     2.25052e+03     5.89523e+02     3.41959e+02
    3.41545e-01     2.22951e+03     5.81567e+02     3.38724e+02
    3.45625e-01     2.22069e+03     5.70912e+02     3.30122e+02
    3.49715e-01     2.19623e+03     5.59694e+02     3.23703e+02
    3.53817e-01     2.16179e+03     5.44627e+02     3.18220e+02
    3.57906e-01     2.16621e+03     5.40073e+02     3.13771e+02
    3.61975e-01     2.12860e+03     5.27255e+02     3.06574e+02
    3.66071e-01     2.11624e+03     5.16247e+02     3.00513e+02
    3.70189e-01     2.10776e+03     5.11026e+02     2.96575e+02
    3.74277e-01     2.08172e+03     4.99780e+02     2.89899e+02
    3.78356e-01     2.06864e+03     4.90231e+02     2.86520e+02
    3.82448e-01     2.06668e+03     4.89251e+02     2.83530e+02
    3.86535e-01     2.03701e+03     4.73143e+02     2.75924e+02
    3.90624e-01     2.03067e+03     4.69689e+02     2.74255e+02
    3.94706e-01     2.01106e+03     4.62315e+02     2.66911e+02
    3.98794e-01     1.99266e+03     4.54071e+02     2.65050e+02
    4.02896e-01     2.00263e+03     4.50195e+02     2.60122e+02
    4.06986e-01     1.97432e+03     4.41811e+02     2.56788e+02
    4.11069e-01     1.95975e+03     4.33302e+02     2.51993e+02
    4.15170e-01     1.94888e+03     4.26161e+02     2.47271e+02
    4.19263e-01     1.93640e+03     4.23541e+02     2.46230e+02
    4.23353e-01     1.92780e+03     4.16036e+02     2.41981e+02
    4.27447e-01     1.90642e+03     4.07776e+02     2.38374e+02
    4.31534e-01     1.89181e+03     4.02759e+02     2.34797e+02
    4.35624e-01     1.88112e+03     3.98088e+02     2.32187e+02
    4.39718e-01     1.88137e+03     3.90344e+02     2.27868e+02
    4.43804e-01     1.87313e+03     3.87524e+02     2.25734e+02
    4.47892e-01     1.85875e+03     3.81099e+02     2.21665e+02
    4.51977e-01     1.84229e+03     3.75090e+02     2.19460e+02
    4.56067e-01     1.83751e+03     3.70738e+02     2.15193e+02
    4.60165e-01     1.81573e+03     3.64027e+02     2.13989e+02
    4.64260e-01     1.82024e+03     3.61721e+02     2.11622e+02
    4.68355e-01     1.81133e+03     3.57530e+02     2.08712e+02
    4.72450e-01     1.80064e+03     3.50062e+02     2.04862e+02
    4.76540e-01     1.77964e+03     3.47079e+02     2.03546e+02
    4.80633e-01     1.77306e+03     3.39741e+02     2.00098e+02
    4.84718e-01     1.77848e+03     3.39968e+02     1.98105e+02
    4.88794e-01     1.76451e+03     3.33284e+02     1.95312e+02
    4.92888e-01     1.76158e+03     3.29426e+02     1.92635e+02
    4.96984e-01     1.75420e+03     3.27066e+02     1.90741e+02
    5.01073e-01     1.73516e+03     3.20276e+02     1.87694e+02
    5.05169e-01     1.73360e+03     3.17163e+02     1.85431e+02
    5.09268e-01     1.72459e+03     3.14085e+02     1.83627e+02
    5.13369e-01     1.70571e+03     3.07739e+02     1.81243e+02
    5.17441e-01     1.70682e+03     3.06338e+02     1.79415e+02
    5.21516e-01     1.68965e+03     3.01424e+02     1.77639e+02
    5.25611e-01     1.69758e+03     3.02133e+02     1.75938e+02
    5.29706e-01     1.69168e+03     2.98596e+02     1.74417e+02
    5.33801e-01     1.68142e+03     2.92256e+02     1.71155e+02
    5.37888e-01     1.66955e+03     2.89268e+02     1.69662e+02
    5.41985e-01     1.67403e+03     2.88053e+02     1.67976e+02
    5.46091e-01     1.65766e+03     2.84230e+02     1.66180e+02
    5.50174e-01     1.65470e+03     2.80433e+02     1.64612e+02
    5.54252e-01     1.64810e+03     2.77914e+02     1.62933e+02
    5.58346e-01     1.64346e+03     2.73855e+02     1.60969e+02
    5.62439e-01     1.64558e+03     2.71658e+02     1.60015e+02
    5.66527e-01     1.63129e+03     2.68789e+02     1.57553e+02
    5.70616e-01     1.62451e+03     2.64967e+02     1.55733e+02
    5.74707e-01     1.61997e+03     2.64529e+02     1.55074e+02
    5.78798e-01     1.61467e+03     2.59483e+02     1.52731e+02
    5.82883e-01     1.60453e+03     2.57000e+02     1.51553e+02
    5.86977e-01     1.60089e+03     2.55196e+02     1.49783e+02
    5.91070e-01     1.60192e+03     2.54085e+02     1.48819e+02
    5.95166e-01     1.59383e+03     2.49669e+02     1.46835e+02
    5.99260e-01     1.58443e+03     2.46455e+02     1.45250e+02
