# Real space auto- and cross-spectra.
# z=1.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.35514e+04     1.37451e+04     8.46290e+03
    1.04717e-02     2.26071e+04     1.27280e+04     7.60462e+03
    1.42665e-02     2.71752e+04     1.49014e+04     8.62030e+03
    1.81228e-02     2.74810e+04     1.52409e+04     8.95168e+03
    2.24845e-02     2.76539e+04     1.54117e+04     9.03151e+03
    2.64508e-02     2.38880e+04     1.34470e+04     8.04154e+03
    3.04474e-02     2.58599e+04     1.44354e+04     8.48049e+03
    3.47320e-02     2.11992e+04     1.13884e+04     6.57413e+03
    3.88308e-02     1.71374e+04     9.39733e+03     5.59292e+03
    4.28140e-02     1.67677e+04     8.91018e+03     5.21338e+03
    4.68856e-02     1.46759e+04     7.87601e+03     4.68042e+03
    5.09858e-02     1.42484e+04     7.57411e+03     4.47335e+03
    5.51458e-02     1.42941e+04     7.46558e+03     4.34638e+03
    5.92243e-02     1.34051e+04     7.13349e+03     4.22333e+03
    6.32864e-02     1.29789e+04     6.78246e+03     3.97320e+03
    6.73674e-02     1.22363e+04     6.39956e+03     3.77423e+03
    7.14960e-02     1.11998e+04     5.78050e+03     3.39689e+03
    7.55894e-02     1.09670e+04     5.67682e+03     3.35247e+03
    7.96660e-02     1.01636e+04     5.12755e+03     2.99217e+03
    8.38183e-02     9.64005e+03     4.89673e+03     2.89400e+03
    8.78941e-02     8.68565e+03     4.27098e+03     2.51065e+03
    9.19238e-02     8.44278e+03     4.13957e+03     2.42511e+03
    9.60446e-02     7.84573e+03     3.75631e+03     2.17672e+03
    1.00128e-01     7.29502e+03     3.49449e+03     2.04546e+03
    1.04209e-01     7.14564e+03     3.39409e+03     1.97499e+03
    1.08333e-01     6.81979e+03     3.18788e+03     1.85894e+03
    1.12448e-01     6.46094e+03     3.00581e+03     1.76718e+03
    1.16521e-01     6.23831e+03     2.86876e+03     1.67368e+03
    1.20596e-01     6.28997e+03     2.87540e+03     1.66201e+03
    1.24665e-01     6.20178e+03     2.81062e+03     1.63041e+03
    1.28771e-01     5.95386e+03     2.67242e+03     1.54621e+03
    1.32874e-01     5.82123e+03     2.61539e+03     1.52606e+03
    1.36975e-01     5.59354e+03     2.50195e+03     1.46577e+03
    1.41075e-01     5.39959e+03     2.35440e+03     1.36424e+03
    1.45172e-01     5.19933e+03     2.26039e+03     1.31162e+03
    1.49268e-01     5.01708e+03     2.15536e+03     1.25512e+03
    1.53330e-01     4.77720e+03     2.01395e+03     1.17014e+03
    1.57416e-01     4.60164e+03     1.90300e+03     1.10248e+03
    1.61514e-01     4.40691e+03     1.81128e+03     1.05712e+03
    1.65592e-01     4.35665e+03     1.76309e+03     1.02185e+03
    1.69693e-01     4.13291e+03     1.66069e+03     9.72436e+02
    1.73803e-01     4.16166e+03     1.64814e+03     9.49771e+02
    1.77905e-01     3.99496e+03     1.56212e+03     9.08315e+02
    1.82001e-01     3.98665e+03     1.54583e+03     8.90977e+02
    1.86092e-01     3.88860e+03     1.49437e+03     8.64829e+02
    1.90161e-01     3.80948e+03     1.47188e+03     8.57370e+02
    1.94237e-01     3.73469e+03     1.40607e+03     8.14810e+02
    1.98334e-01     3.65421e+03     1.36860e+03     7.93966e+02
    2.02427e-01     3.54765e+03     1.31594e+03     7.61359e+02
    2.06523e-01     3.52452e+03     1.29376e+03     7.47300e+02
    2.10626e-01     3.42202e+03     1.23777e+03     7.17229e+02
    2.14724e-01     3.31779e+03     1.18974e+03     6.96415e+02
    2.18827e-01     3.27160e+03     1.15947e+03     6.78234e+02
    2.22903e-01     3.19278e+03     1.11357e+03     6.50663e+02
    2.26990e-01     3.18060e+03     1.09376e+03     6.35107e+02
    2.31084e-01     3.08837e+03     1.05060e+03     6.09429e+02
    2.35153e-01     3.04722e+03     1.02295e+03     5.90218e+02
    2.39244e-01     2.99885e+03     1.00431e+03     5.83258e+02
    2.43338e-01     2.97400e+03     9.85806e+02     5.69534e+02
    2.47445e-01     2.90237e+03     9.52330e+02     5.54086e+02
    2.51539e-01     2.86629e+03     9.31236e+02     5.41040e+02
    2.55609e-01     2.84004e+03     9.13461e+02     5.29637e+02
    2.59718e-01     2.81888e+03     9.01419e+02     5.21147e+02
    2.63814e-01     2.73277e+03     8.63698e+02     5.04610e+02
    2.67904e-01     2.69496e+03     8.35165e+02     4.86295e+02
    2.71993e-01     2.68922e+03     8.27510e+02     4.80116e+02
    2.76068e-01     2.64249e+03     8.07345e+02     4.68452e+02
    2.80171e-01     2.61765e+03     7.85585e+02     4.55902e+02
    2.84268e-01     2.54529e+03     7.55639e+02     4.40764e+02
    2.88346e-01     2.57024e+03     7.58087e+02     4.37121e+02
    2.92426e-01     2.52949e+03     7.30293e+02     4.22807e+02
    2.96514e-01     2.48635e+03     7.18586e+02     4.15718e+02
    3.00627e-01     2.46885e+03     7.05127e+02     4.08870e+02
    3.04729e-01     2.40990e+03     6.86676e+02     3.99511e+02
    3.08821e-01     2.42394e+03     6.79695e+02     3.95206e+02
    3.12919e-01     2.38885e+03     6.65065e+02     3.84754e+02
    3.16999e-01     2.36026e+03     6.50088e+02     3.76794e+02
    3.21078e-01     2.35514e+03     6.41305e+02     3.71164e+02
    3.25167e-01     2.31103e+03     6.21875e+02     3.61590e+02
    3.29247e-01     2.26800e+03     6.07423e+02     3.55843e+02
    3.33333e-01     2.27196e+03     5.99719e+02     3.48657e+02
    3.37443e-01     2.24578e+03     5.90113e+02     3.43298e+02
    3.41545e-01     2.23822e+03     5.80444e+02     3.36675e+02
    3.45625e-01     2.20608e+03     5.68709e+02     3.31174e+02
    3.49715e-01     2.19515e+03     5.59099e+02     3.25363e+02
    3.53817e-01     2.16530e+03     5.41225e+02     3.16234e+02
    3.57906e-01     2.16476e+03     5.38069e+02     3.11734e+02
    3.61975e-01     2.13546e+03     5.27023e+02     3.06884e+02
    3.66071e-01     2.11759e+03     5.16578e+02     3.00999e+02
    3.70189e-01     2.10458e+03     5.07820e+02     2.96547e+02
    3.74277e-01     2.08964e+03     4.98537e+02     2.91373e+02
    3.78356e-01     2.06599e+03     4.92173e+02     2.86640e+02
    3.82448e-01     2.05650e+03     4.84831e+02     2.82813e+02
    3.86535e-01     2.04220e+03     4.72840e+02     2.76116e+02
