# Power spectra components in 1-loop lpt. 
#  Columns are k, 1, Aloop, W,  b1, b1sq, b2, b1b2, b2sq, bs, b1bs, b2bs, bssq
1.0000e-03 1.4384e+03 1.2827e-02 -6.1500e-03 2.8769e+03 1.4385e+03 1.7130e-02 1.6231e-01 2.9409e+02 1.9437e+00 8.0650e+00 8.1658e+02 6.6447e+02
1.0842e-03 1.5510e+03 1.6158e-02 -8.1967e-03 3.1021e+03 1.5511e+03 -9.2588e-03 6.6431e-02 2.9364e+02 6.2533e-02 8.7594e-02 7.8276e+02 5.2167e+02
1.1756e-03 1.6718e+03 2.0470e-02 -1.0363e-02 3.3438e+03 1.6719e+03 -1.0838e-02 7.8114e-02 2.9364e+02 7.3394e-02 1.0281e-01 7.8271e+02 5.2160e+02
1.2746e-03 1.8013e+03 2.5921e-02 -1.3097e-02 3.6027e+03 1.8014e+03 -1.2676e-02 9.1855e-02 2.9363e+02 8.6116e-02 1.2063e-01 7.8265e+02 5.2153e+02
1.3819e-03 1.9399e+03 3.2808e-02 -1.6549e-02 3.8799e+03 1.9400e+03 -1.4815e-02 1.0802e-01 2.9363e+02 1.0101e-01 1.4151e-01 7.8258e+02 5.2143e+02
1.4983e-03 2.0882e+03 4.1502e-02 -2.0902e-02 4.1765e+03 2.0883e+03 -1.7298e-02 1.2703e-01 2.9363e+02 1.1844e-01 1.6593e-01 7.8249e+02 5.2133e+02
1.6246e-03 2.2465e+03 5.2465e-02 -2.6383e-02 4.4932e+03 2.2467e+03 -2.0176e-02 1.4940e-01 2.9362e+02 1.3881e-01 1.9450e-01 7.8239e+02 5.2121e+02
1.7614e-03 2.4154e+03 6.6280e-02 -3.3279e-02 4.8309e+03 2.4156e+03 -2.3502e-02 1.7573e-01 2.9362e+02 1.6262e-01 2.2788e-01 7.8228e+02 5.2106e+02
1.9098e-03 2.5952e+03 8.3667e-02 -4.1944e-02 5.1906e+03 2.5954e+03 -2.7333e-02 2.0670e-01 2.9361e+02 1.9039e-01 2.6685e-01 7.8214e+02 5.2089e+02
2.0706e-03 2.7864e+03 1.0553e-01 -5.2816e-02 5.5730e+03 2.7866e+03 -3.1730e-02 2.4316e-01 2.9361e+02 2.2277e-01 3.1229e-01 7.8198e+02 5.2069e+02
2.2450e-03 2.9892e+03 1.3298e-01 -6.6436e-02 5.9788e+03 2.9896e+03 -3.6755e-02 2.8609e-01 2.9360e+02 2.6046e-01 3.6522e-01 7.8179e+02 5.2046e+02
2.4341e-03 3.2040e+03 1.6740e-01 -8.3464e-02 6.4085e+03 3.2044e+03 -4.2468e-02 3.3663e-01 2.9359e+02 3.0426e-01 4.2678e-01 7.8156e+02 5.2018e+02
2.6392e-03 3.4310e+03 2.1050e-01 -1.0472e-01 6.8624e+03 3.4314e+03 -4.8920e-02 3.9615e-01 2.9358e+02 3.5509e-01 4.9826e-01 7.8130e+02 5.1986e+02
2.8615e-03 3.6701e+03 2.6436e-01 -1.3119e-01 7.3407e+03 3.6706e+03 -5.6148e-02 4.6626e-01 2.9357e+02 4.1395e-01 5.8110e-01 7.8099e+02 5.1949e+02
3.1025e-03 3.9215e+03 3.3158e-01 -1.6408e-01 7.8437e+03 3.9221e+03 -6.4167e-02 5.4888e-01 2.9355e+02 4.8195e-01 6.7692e-01 7.8064e+02 5.1906e+02
3.3638e-03 4.1847e+03 4.1525e-01 -2.0484e-01 8.3703e+03 4.1855e+03 -7.2949e-02 6.4626e-01 2.9353e+02 5.6030e-01 7.8747e-01 7.8021e+02 5.1855e+02
3.6472e-03 4.4597e+03 5.1922e-01 -2.5521e-01 8.9205e+03 4.4607e+03 -8.2412e-02 7.6107e-01 2.9351e+02 6.5029e-01 9.1465e-01 7.7972e+02 5.1796e+02
3.9544e-03 4.7460e+03 6.4813e-01 -3.1729e-01 9.4934e+03 4.7472e+03 -9.2382e-02 8.9648e-01 2.9349e+02 7.5332e-01 1.0605e+00 7.7914e+02 5.1728e+02
4.2875e-03 5.0426e+03 8.0749e-01 -3.9351e-01 1.0087e+04 5.0441e+03 -1.0257e-01 1.0562e+00 2.9346e+02 8.7077e-01 1.2272e+00 7.7847e+02 5.1648e+02
4.6486e-03 5.3494e+03 1.0041e+00 -4.8683e-01 1.0701e+04 5.3512e+03 -1.1250e-01 1.2448e+00 2.9343e+02 1.0041e+00 1.4169e+00 7.7768e+02 5.1556e+02
5.0402e-03 5.6628e+03 1.2455e+00 -6.0038e-01 1.1328e+04 5.6650e+03 -1.2149e-01 1.4674e+00 2.9339e+02 1.1545e+00 1.6317e+00 7.7676e+02 5.1449e+02
5.4648e-03 5.9833e+03 1.5413e+00 -7.3817e-01 1.1970e+04 5.9860e+03 -1.2850e-01 1.7303e+00 2.9335e+02 1.3232e+00 1.8737e+00 7.7569e+02 5.1327e+02
5.9251e-03 6.3088e+03 1.9026e+00 -9.0453e-01 1.2622e+04 6.3121e+03 -1.3207e-01 2.0409e+00 2.9330e+02 1.5111e+00 2.1446e+00 7.7444e+02 5.1185e+02
6.4242e-03 6.6363e+03 2.3416e+00 -1.1042e+00 1.3278e+04 6.6403e+03 -1.3019e-01 2.4079e+00 2.9324e+02 1.7185e+00 2.4455e+00 7.7298e+02 5.1022e+02
6.9653e-03 6.9636e+03 2.8734e+00 -1.3426e+00 1.3933e+04 6.9684e+03 -1.2009e-01 2.8418e+00 2.9317e+02 1.9451e+00 2.7771e+00 7.7129e+02 5.0836e+02
7.5520e-03 7.2870e+03 3.5140e+00 -1.6251e+00 1.4581e+04 7.2930e+03 -9.8011e-02 3.3547e+00 2.9308e+02 2.1899e+00 3.1388e+00 7.6933e+02 5.0624e+02
8.1881e-03 7.6033e+03 4.2820e+00 -1.9576e+00 1.5216e+04 7.6106e+03 -5.9023e-02 3.9610e+00 2.9298e+02 2.4503e+00 3.5288e+00 7.6706e+02 5.0382e+02
8.8778e-03 7.9082e+03 5.1975e+00 -2.3458e+00 1.5827e+04 7.9170e+03 3.4228e-03 4.6776e+00 2.9287e+02 2.7224e+00 3.9434e+00 7.6444e+02 5.0107e+02
9.6256e-03 8.1968e+03 6.2818e+00 -2.7948e+00 1.6407e+04 8.2076e+03 9.7736e-02 5.5243e+00 2.9274e+02 3.0004e+00 4.3770e+00 7.6142e+02 4.9797e+02
1.0436e-02 8.4643e+03 7.5573e+00 -3.3090e+00 1.6945e+04 8.4772e+03 2.3470e-01 6.5239e+00 2.9258e+02 3.2760e+00 4.8209e+00 7.5795e+02 4.9448e+02
1.1315e-02 8.7045e+03 9.0462e+00 -3.8910e+00 1.7429e+04 8.7202e+03 4.2792e-01 7.7031e+00 2.9240e+02 3.5385e+00 5.2637e+00 7.5398e+02 4.9056e+02
1.2269e-02 8.9119e+03 1.0769e+01 -4.5411e+00 1.7847e+04 8.9306e+03 6.9417e-01 9.0922e+00 2.9219e+02 3.7739e+00 5.6903e+00 7.4944e+02 4.8620e+02
1.3302e-02 9.0791e+03 1.2744e+01 -5.2562e+00 1.8187e+04 9.1015e+03 1.0541e+00 1.0726e+01 2.9195e+02 3.9651e+00 6.0820e+00 7.4427e+02 4.8135e+02
1.4422e-02 9.2002e+03 1.4983e+01 -6.0294e+00 1.8434e+04 9.2269e+03 1.5323e+00 1.2641e+01 2.9166e+02 4.0919e+00 6.4163e+00 7.3841e+02 4.7600e+02
1.5637e-02 9.2678e+03 1.7490e+01 -6.8478e+00 1.8576e+04 9.2993e+03 2.1577e+00 1.4882e+01 2.9133e+02 4.1310e+00 6.6675e+00 7.3180e+02 4.7011e+02
1.6955e-02 9.2756e+03 2.0260e+01 -7.6930e+00 1.8598e+04 9.3127e+03 2.9635e+00 1.7493e+01 2.9095e+02 4.0569e+00 6.8070e+00 7.2437e+02 4.6367e+02
1.8383e-02 9.2177e+03 2.3272e+01 -8.5392e+00 1.8490e+04 9.2610e+03 3.9862e+00 2.0522e+01 2.9051e+02 3.8431e+00 6.8049e+00 7.1607e+02 4.5665e+02
1.9931e-02 9.0897e+03 2.6491e+01 -9.3543e+00 1.8243e+04 9.1398e+03 5.2654e+00 2.4016e+01 2.8999e+02 3.4632e+00 6.6319e+00 7.0683e+02 4.4906e+02
2.1610e-02 8.8891e+03 2.9863e+01 -1.0101e+01 1.7851e+04 8.9466e+03 6.8414e+00 2.8022e+01 2.8939e+02 2.8935e+00 6.2611e+00 6.9661e+02 4.4087e+02
2.3430e-02 8.6154e+03 3.3317e+01 -1.0735e+01 1.7314e+04 8.6809e+03 8.7528e+00 3.2580e+01 2.8871e+02 2.1150e+00 5.6705e+00 6.8536e+02 4.3208e+02
2.5404e-02 8.2727e+03 3.6774e+01 -1.1217e+01 1.6639e+04 8.3467e+03 1.1034e+01 3.7726e+01 2.8791e+02 1.1151e+00 4.8457e+00 6.7306e+02 4.2269e+02
2.7544e-02 7.8685e+03 4.0147e+01 -1.1508e+01 1.5841e+04 7.9511e+03 1.3712e+01 4.3481e+01 2.8699e+02 -1.1022e-01 3.7806e+00 6.5967e+02 4.1268e+02
2.9864e-02 7.4141e+03 4.3358e+01 -1.1578e+01 1.4944e+04 7.5056e+03 1.6801e+01 4.9853e+01 2.8594e+02 -1.5570e+00 2.4777e+00 6.4517e+02 4.0207e+02
3.2379e-02 6.9262e+03 4.6356e+01 -1.1419e+01 1.3979e+04 7.0268e+03 2.0306e+01 5.6836e+01 2.8472e+02 -3.2148e+00 9.4558e-01 6.2955e+02 3.9086e+02
3.5106e-02 6.4247e+03 4.9135e+01 -1.1041e+01 1.2988e+04 6.5343e+03 2.4219e+01 6.4412e+01 2.8333e+02 -5.0719e+00 -8.0680e-01 6.1280e+02 3.7906e+02
