# Power spectra components in 1-loop lpt. 
#  Columns are k, b1, b1sq, b2, b1b2, b2sq, bs, b1bs, b2bs, bssq
4.2875e-03 2.3872e+03 1.9251e-01 -8.8178e-02 4.7748e+03 2.3876e+03 -2.2983e-02 2.3667e-01 6.5753e+01 1.9513e-01 2.7500e-01 1.7443e+02 1.1572e+02
4.6486e-03 2.5325e+03 2.3943e-01 -1.0909e-01 5.0655e+03 2.5329e+03 -2.5209e-02 2.7892e-01 6.5746e+01 2.2500e-01 3.1751e-01 1.7425e+02 1.1552e+02
5.0402e-03 2.6809e+03 2.9705e-01 -1.3454e-01 5.3624e+03 2.6814e+03 -2.7222e-02 3.2880e-01 6.5738e+01 2.5872e-01 3.6566e-01 1.7405e+02 1.1528e+02
5.4648e-03 2.8327e+03 3.6769e-01 -1.6542e-01 5.6662e+03 2.8334e+03 -2.8793e-02 3.8772e-01 6.5728e+01 2.9654e-01 4.1990e-01 1.7381e+02 1.1501e+02
5.9251e-03 2.9869e+03 4.5400e-01 -2.0271e-01 5.9748e+03 2.9877e+03 -2.9594e-02 4.5733e-01 6.5717e+01 3.3866e-01 4.8061e-01 1.7353e+02 1.1469e+02
6.4242e-03 3.1421e+03 5.5896e-01 -2.4747e-01 6.2854e+03 3.1430e+03 -2.9174e-02 5.3959e-01 6.5704e+01 3.8516e-01 5.4808e-01 1.7321e+02 1.1433e+02
6.9653e-03 3.2972e+03 6.8613e-01 -3.0090e-01 6.5959e+03 3.2984e+03 -2.6909e-02 6.3683e-01 6.5688e+01 4.3599e-01 6.2242e-01 1.7283e+02 1.1392e+02
7.5520e-03 3.4505e+03 8.3945e-01 -3.6424e-01 6.9028e+03 3.4519e+03 -2.1960e-02 7.5179e-01 6.5670e+01 4.9088e-01 7.0353e-01 1.7240e+02 1.1344e+02
8.1881e-03 3.6006e+03 1.0234e+00 -4.3880e-01 7.2032e+03 3.6022e+03 -1.3220e-02 8.8770e-01 6.5650e+01 5.4929e-01 7.9100e-01 1.7189e+02 1.1290e+02
8.8778e-03 3.7452e+03 1.2428e+00 -5.2586e-01 7.4930e+03 3.7472e+03 7.8152e-04 1.0484e+00 6.5625e+01 6.1036e-01 8.8402e-01 1.7131e+02 1.1229e+02
9.6256e-03 3.8822e+03 1.5030e+00 -6.2657e-01 7.7677e+03 3.8847e+03 2.1931e-02 1.2382e+00 6.5596e+01 6.7277e-01 9.8130e-01 1.7064e+02 1.1160e+02
1.0436e-02 4.0093e+03 1.8094e+00 -7.4192e-01 8.0225e+03 4.0123e+03 5.2649e-02 1.4623e+00 6.5563e+01 7.3469e-01 1.0810e+00 1.6987e+02 1.1082e+02
1.1315e-02 4.1236e+03 2.1674e+00 -8.7251e-01 8.2519e+03 4.1272e+03 9.5993e-02 1.7268e+00 6.5524e+01 7.9370e-01 1.1804e+00 1.6899e+02 1.0995e+02
1.2269e-02 4.2224e+03 2.5824e+00 -1.0184e+00 8.4504e+03 4.2267e+03 1.5573e-01 2.0384e+00 6.5479e+01 8.4668e-01 1.2763e+00 1.6798e+02 1.0898e+02
1.3302e-02 4.3024e+03 3.0587e+00 -1.1790e+00 8.6114e+03 4.3074e+03 2.3651e-01 2.4048e+00 6.5427e+01 8.8983e-01 1.3644e+00 1.6684e+02 1.0790e+02
1.4422e-02 4.3606e+03 3.5998e+00 -1.3526e+00 8.7291e+03 4.3666e+03 3.4387e-01 2.8348e+00 6.5365e+01 9.1859e-01 1.4397e+00 1.6554e+02 1.0671e+02
1.5637e-02 4.3935e+03 4.2071e+00 -1.5366e+00 8.7965e+03 4.4007e+03 4.8432e-01 3.3377e+00 6.5294e+01 9.2777e-01 1.4964e+00 1.6407e+02 1.0540e+02
1.6955e-02 4.3983e+03 4.8796e+00 -1.7266e+00 8.8078e+03 4.4067e+03 6.6536e-01 3.9240e+00 6.5212e+01 9.1166e-01 1.5282e+00 1.6242e+02 1.0397e+02
1.8383e-02 4.3721e+03 5.6130e+00 -1.9170e+00 8.7572e+03 4.3819e+03 8.9525e-01 4.6043e+00 6.5116e+01 8.6429e-01 1.5283e+00 1.6058e+02 1.0241e+02
1.9931e-02 4.3128e+03 6.3993e+00 -2.1006e+00 8.6406e+03 4.3241e+03 1.1830e+00 5.3896e+00 6.5006e+01 7.7975e-01 1.4902e+00 1.5853e+02 1.0072e+02
2.1610e-02 4.2192e+03 7.2265e+00 -2.2688e+00 8.4556e+03 4.2322e+03 1.5377e+00 6.2904e+00 6.4878e+01 6.5270e-01 1.4077e+00 1.5627e+02 9.8898e+01
2.3430e-02 4.0911e+03 8.0778e+00 -2.4121e+00 8.2017e+03 4.1058e+03 1.9683e+00 7.3163e+00 6.4730e+01 4.7880e-01 1.2758e+00 1.5378e+02 9.6944e+01
2.5404e-02 3.9302e+03 8.9346e+00 -2.5209e+00 7.8825e+03 3.9469e+03 2.4827e+00 8.4751e+00 6.4559e+01 2.5523e-01 1.0914e+00 1.5105e+02 9.4856e+01
2.7544e-02 3.7401e+03 9.7765e+00 -2.5869e+00 7.5050e+03 3.7588e+03 3.0872e+00 9.7722e+00 6.4363e+01 -1.8986e-02 8.5280e-01 1.4808e+02 9.2633e+01
2.9864e-02 3.5262e+03 1.0585e+01 -2.6031e+00 7.0797e+03 3.5469e+03 3.7856e+00 1.1210e+01 6.4136e+01 -3.4303e-01 5.6061e-01 1.4487e+02 9.0274e+01
3.2379e-02 3.2964e+03 1.1347e+01 -2.5672e+00 6.6227e+03 3.3190e+03 4.5793e+00 1.2788e+01 6.3876e+01 -7.1467e-01 2.1656e-01 1.4141e+02 8.7782e+01
3.5106e-02 3.0598e+03 1.2063e+01 -2.4815e+00 6.1524e+03 3.0845e+03 5.4672e+00 1.4502e+01 6.3576e+01 -1.1313e+00 -1.7747e-01 1.3769e+02 8.5160e+01
3.8064e-02 2.8272e+03 1.2745e+01 -2.3525e+00 5.6896e+03 2.8540e+03 6.4470e+00 1.6348e+01 6.3234e+01 -1.5916e+00 -6.2130e-01 1.3373e+02 8.2413e+01
4.1270e-02 2.6082e+03 1.3424e+01 -2.1918e+00 5.2546e+03 2.6372e+03 7.5180e+00 1.8322e+01 6.2842e+01 -2.0971e+00 -1.1183e+00 1.2950e+02 7.9552e+01
4.4746e-02 2.4119e+03 1.4145e+01 -2.0116e+00 4.8650e+03 2.4432e+03 8.6836e+00 2.0423e+01 6.2395e+01 -2.6541e+00 -1.6770e+00 1.2501e+02 7.6593e+01
4.8515e-02 2.2433e+03 1.4957e+01 -1.8211e+00 4.5311e+03 2.2772e+03 9.9561e+00 2.2659e+01 6.1887e+01 -3.2736e+00 -2.3112e+00 1.2026e+02 7.3559e+01
5.2602e-02 2.1030e+03 1.5902e+01 -1.6211e+00 4.2545e+03 2.1399e+03 1.1358e+01 2.5045e+01 6.1311e+01 -3.9692e+00 -3.0371e+00 1.1526e+02 7.0475e+01
5.7032e-02 1.9855e+03 1.6980e+01 -1.3958e+00 4.0236e+03 2.0257e+03 1.2921e+01 2.7601e+01 6.0661e+01 -4.7525e+00 -3.8678e+00 1.1004e+02 6.7370e+01
6.1836e-02 1.8790e+03 1.8130e+01 -1.1136e+00 3.8154e+03 1.9229e+03 1.4678e+01 3.0341e+01 5.9929e+01 -5.6241e+00 -4.8033e+00 1.0463e+02 6.4269e+01
6.7045e-02 1.7669e+03 1.9196e+01 -7.2786e-01 3.5961e+03 1.8144e+03 1.6640e+01 3.3256e+01 5.9109e+01 -6.5653e+00 -5.8212e+00 9.9113e+01 6.1190e+01
7.2692e-02 1.6332e+03 1.9952e+01 -1.9656e-01 3.3329e+03 1.6840e+03 1.8780e+01 3.6292e+01 5.8195e+01 -7.5311e+00 -6.8700e+00 9.3549e+01 5.8139e+01
7.8815e-02 1.4704e+03 2.0189e+01 4.8667e-01 3.0105e+03 1.5237e+03 2.1007e+01 3.9333e+01 5.7180e+01 -8.4544e+00 -7.8748e+00 8.8016e+01 5.5112e+01
8.5454e-02 1.2866e+03 1.9851e+01 1.2716e+00 2.6444e+03 1.3413e+03 2.3172e+01 4.2216e+01 5.6063e+01 -9.2661e+00 -8.7607e+00 8.2563e+01 5.2104e+01
9.2652e-02 1.1052e+03 1.9152e+01 2.0481e+00 2.2821e+03 1.1603e+03 2.5123e+01 4.4783e+01 5.4843e+01 -9.9272e+00 -9.4875e+00 7.7202e+01 4.9115e+01
1.0046e-01 9.5403e+02 1.8519e+01 2.7019e+00 1.9800e+03 1.0096e+03 2.6782e+01 4.6967e+01 5.3523e+01 -1.0454e+01 -1.0077e+01 7.1912e+01 4.6168e+01
1.0892e-01 8.4855e+02 1.8349e+01 3.1893e+00 1.7702e+03 9.0512e+02 2.8217e+01 4.8846e+01 5.2106e+01 -1.0913e+01 -1.0602e+01 6.6670e+01 4.3298e+01
1.1809e-01 7.8087e+02 1.8687e+01 3.5769e+00 1.6374e+03 8.3942e+02 2.9620e+01 5.0612e+01 5.0598e+01 -1.1372e+01 -1.1133e+01 6.1492e+01 4.0539e+01
1.2804e-01 7.2144e+02 1.9043e+01 4.0103e+00 1.5213e+03 7.8212e+02 3.1143e+01 5.2395e+01 4.9001e+01 -1.1837e+01 -1.1673e+01 5.6457e+01 3.7903e+01
1.3883e-01 6.4104e+02 1.8692e+01 4.5712e+00 1.3614e+03 7.0251e+02 3.2695e+01 5.4074e+01 4.7315e+01 -1.2229e+01 -1.2126e+01 5.1669e+01 3.5367e+01
1.5052e-01 5.4193e+02 1.7517e+01 5.1556e+00 1.1615e+03 6.0228e+02 3.3938e+01 5.5302e+01 4.5548e+01 -1.2438e+01 -1.2378e+01 4.7175e+01 3.2910e+01
1.6320e-01 4.5619e+02 1.6318e+01 5.5699e+00 9.8758e+02 5.1493e+02 3.4640e+01 5.5868e+01 4.3711e+01 -1.2452e+01 -1.2419e+01 4.2936e+01 3.0538e+01
1.7694e-01 4.0339e+02 1.5816e+01 5.7819e+00 8.8124e+02 4.6162e+02 3.4989e+01 5.5989e+01 4.1822e+01 -1.2372e+01 -1.2363e+01 3.8894e+01 2.8286e+01
1.9185e-01 3.6513e+02 1.5587e+01 5.9618e+00 8.0474e+02 4.2345e+02 3.5334e+01 5.6016e+01 3.9892e+01 -1.2284e+01 -1.2296e+01 3.5072e+01 2.6168e+01
2.0801e-01 3.1568e+02 1.4731e+01 6.1886e+00 7.0400e+02 3.7270e+02 3.5605e+01 5.5861e+01 3.7927e+01 -1.2140e+01 -1.2159e+01 3.1540e+01 2.4158e+01
2.2553e-01 2.6499e+02 1.3547e+01 6.3256e+00 5.9938e+02 3.1965e+02 3.5452e+01 5.5181e+01 3.5941e+01 -1.1856e+01 -1.1867e+01 2.8299e+01 2.2243e+01
2.4453e-01 2.3128e+02 1.2831e+01 6.3266e+00 5.2970e+02 2.8432e+02 3.4964e+01 5.4096e+01 3.3952e+01 -1.1483e+01 -1.1481e+01 2.5296e+01 2.0445e+01
2.6512e-01 2.0280e+02 1.2160e+01 6.2979e+00 4.7061e+02 2.5428e+02 3.4426e+01 5.2897e+01 3.1970e+01 -1.1103e+01 -1.1082e+01 2.2532e+01 1.8763e+01
2.8746e-01 1.7188e+02 1.1180e+01 6.2306e+00 4.0547e+02 2.2092e+02 3.3677e+01 5.1423e+01 3.0007e+01 -1.0672e+01 -1.0621e+01 2.0027e+01 1.7180e+01
3.1167e-01 1.4832e+02 1.0396e+01 6.0877e+00 3.5538e+02 1.9515e+02 3.2682e+01 4.9659e+01 2.8078e+01 -1.0180e+01 -1.0096e+01 1.7750e+01 1.5702e+01
3.3792e-01 1.2784e+02 9.6281e+00 5.9169e+00 3.1144e+02 1.7244e+02 3.1607e+01 4.7780e+01 2.6190e+01 -9.6861e+00 -9.5651e+00 1.5688e+01 1.4327e+01
3.6639e-01 1.0909e+02 8.8229e+00 5.7071e+00 2.7063e+02 1.5121e+02 3.0376e+01 4.5720e+01 2.4356e+01 -9.1665e+00 -9.0046e+00 1.3836e+01 1.3046e+01
3.9725e-01 9.3784e+01 8.1040e+00 5.4588e+00 2.3690e+02 1.3355e+02 2.9054e+01 4.3556e+01 2.2583e+01 -8.6406e+00 -8.4369e+00 1.2174e+01 1.1860e+01
4.3071e-01 8.0101e+01 7.3852e+00 5.1856e+00 2.0630e+02 1.1743e+02 2.7655e+01 4.1310e+01 2.0879e+01 -8.1155e+00 -7.8691e+00 1.0689e+01 1.0762e+01
4.6699e-01 6.8571e+01 6.7189e+00 4.8959e+00 1.8011e+02 1.0353e+02 2.6202e+01 3.9014e+01 1.9249e+01 -7.5956e+00 -7.3070e+00 9.3669e+00 9.7489e+00
5.0632e-01 5.8570e+01 6.0830e+00 4.5972e+00 1.5702e+02 9.1175e+01 2.4716e+01 3.6697e+01 1.7698e+01 -7.0869e+00 -6.7576e+00 8.1932e+00 8.8161e+00
5.4897e-01 5.0024e+01 5.4875e+00 4.2900e+00 1.3693e+02 8.0344e+01 2.3215e+01 3.4385e+01 1.6230e+01 -6.5937e+00 -6.2259e+00 7.1542e+00 7.9595e+00
5.9521e-01 4.2697e+01 4.9301e+00 3.9738e+00 1.1938e+02 7.0804e+01 2.1717e+01 3.2101e+01 1.4845e+01 -6.1189e+00 -5.7152e+00 6.2369e+00 7.1743e+00
6.4535e-01 3.6421e+01 4.4104e+00 3.6580e+00 1.0405e+02 6.2398e+01 2.0236e+01 2.9862e+01 1.3546e+01 -5.6651e+00 -5.2287e+00 5.4290e+00 6.4564e+00
6.9971e-01 3.1052e+01 3.9278e+00 3.3483e+00 9.0654e+01 5.4990e+01 1.8782e+01 2.7686e+01 1.2331e+01 -5.2338e+00 -4.7683e+00 4.7189e+00 5.8013e+00
7.5865e-01 2.6460e+01 3.4811e+00 3.0477e+00 7.8950e+01 4.8457e+01 1.7367e+01 2.5584e+01 1.1199e+01 -4.8260e+00 -4.3352e+00 4.0960e+00 5.2047e+00
8.2255e-01 2.2535e+01 3.0690e+00 2.7557e+00 6.8712e+01 4.2690e+01 1.5998e+01 2.3567e+01 1.0150e+01 -4.4422e+00 -3.9299e+00 3.5508e+00 4.6625e+00
8.9184e-01 1.9179e+01 2.6900e+00 2.4731e+00 5.9752e+01 3.7594e+01 1.4682e+01 2.1642e+01 9.1788e+00 -4.0822e+00 -3.5523e+00 3.0741e+00 4.1706e+00
9.6696e-01 1.6311e+01 2.3424e+00 2.2023e+00 5.1905e+01 3.3088e+01 1.3422e+01 1.9814e+01 8.2840e+00 -3.7455e+00 -3.2021e+00 2.6580e+00 3.7252e+00
1.0484e+00 1.3859e+01 2.0247e+00 1.9438e+00 4.5025e+01 2.9098e+01 1.2222e+01 1.8086e+01 7.4617e+00 -3.4315e+00 -2.8784e+00 2.2953e+00 3.3225e+00
1.1367e+00 1.1763e+01 1.7353e+00 1.6977e+00 3.8992e+01 2.5562e+01 1.1085e+01 1.6459e+01 6.7079e+00 -3.1392e+00 -2.5802e+00 1.9794e+00 2.9591e+00
1.2325e+00 9.9707e+00 1.4726e+00 1.4648e+00 3.3696e+01 2.2425e+01 1.0010e+01 1.4933e+01 6.0189e+00 -2.8675e+00 -2.3064e+00 1.7047e+00 2.6316e+00
1.3363e+00 8.4382e+00 1.2353e+00 1.2461e+00 2.9046e+01 1.9641e+01 8.9987e+00 1.3506e+01 5.3906e+00 -2.6152e+00 -2.0556e+00 1.4659e+00 2.3368e+00
1.4488e+00 7.1276e+00 1.0221e+00 1.0428e+00 2.4962e+01 1.7167e+01 8.0507e+00 1.2177e+01 4.8188e+00 -2.3810e+00 -1.8264e+00 1.2584e+00 2.0720e+00
1.5709e+00 6.0072e+00 8.3174e-01 8.5595e-01 2.1377e+01 1.4968e+01 7.1655e+00 1.0941e+01 4.2996e+00 -2.1637e+00 -1.6174e+00 1.0785e+00 1.8342e+00
1.7032e+00 5.0495e+00 6.6317e-01 6.8610e-01 1.8232e+01 1.3013e+01 6.3425e+00 9.7973e+00 3.8291e+00 -1.9620e+00 -1.4275e+00 9.2237e-01 1.6211e+00
1.8467e+00 4.2317e+00 5.1530e-01 5.3397e-01 1.5476e+01 1.1276e+01 5.5807e+00 8.7408e+00 3.4034e+00 -1.7749e+00 -1.2551e+00 7.8713e-01 1.4303e+00
2.0022e+00 3.5339e+00 3.8716e-01 3.9987e-01 1.3068e+01 9.7349e+00 4.8792e+00 7.7681e+00 3.0189e+00 -1.6012e+00 -1.0991e+00 6.7004e-01 1.2596e+00
2.1709e+00 2.9397e+00 2.7775e-01 2.8397e-01 1.0969e+01 8.3688e+00 4.2371e+00 6.8755e+00 2.6723e+00 -1.4400e+00 -9.5843e-01 5.6877e-01 1.1071e+00
2.3537e+00 2.4347e+00 1.8597e-01 1.8615e-01 9.1485e+00 7.1612e+00 3.6530e+00 6.0594e+00 2.3604e+00 -1.2904e+00 -8.3188e-01 4.8129e-01 9.7114e-01
2.5520e+00 2.0070e+00 1.1069e-01 1.0587e-01 7.5768e+00 6.0971e+00 3.1257e+00 5.3162e+00 2.0801e+00 -1.1518e+00 -7.1850e-01 4.0584e-01 8.4998e-01
2.7669e+00 1.6460e+00 5.0593e-02 4.2281e-02 6.2286e+00 5.1634e+00 2.6535e+00 4.6422e+00 1.8287e+00 -1.0236e+00 -6.1733e-01 3.4089e-01 7.4221e-01
3.0000e+00 1.3427e+00 4.2746e-03 -5.9059e-03 5.0807e+00 4.3483e+00 2.2345e+00 4.0341e+00 1.6036e+00 -9.0531e-01 -5.2750e-01 2.8511e-01 6.4652e-01
